filtered_row_index,rpm,deg,tor,fft_y_Bw_filtered_ampl_0,fft_y_Bw_filtered_phase_0,fft_y_Bw_filtered_ampl_1,fft_y_Bw_filtered_phase_1,fft_y_Bw_filtered_ampl_3,fft_y_Bw_filtered_phase_3,fft_y_Bw_filtered_ampl_39,fft_y_Bw_filtered_phase_39,fft_y_Bw_filtered_ampl_40,fft_y_Bw_filtered_phase_40,fft_y_Bw_filtered_ampl_78,fft_y_Bw_filtered_phase_78,fft_y_Bw_filtered_ampl_81,fft_y_Bw_filtered_phase_81,fft_y_Bw_filtered_ampl_156,fft_y_Bw_filtered_phase_156,fft_y_Bw_filtered_ampl_162,fft_y_Bw_filtered_phase_162,fft_y_Bw_filtered_ampl_240,fft_y_Bw_filtered_phase_240
193,700.0,25.0,1800.0,0.056888698602042445,0.0,0.017131835579381825,0.017756893902788534,0.0011954526862859498,1.017441485826961,0.0006590230444716711,2.7682173492442668,0.00034679502195533333,0.6547463011478416,0.002288060235368282,0.3562202948383674,9.636986910119085e-05,0.40997080875050396,0.0004631978773662393,0.7981810615768677,0.0003001336430843836,1.355726510115664,0.0002896625408562551,2.9794804040884877
194,700.0,25.0,300.0,0.006111633115684405,0.0,0.017172441196968598,0.009954346951799928,0.0008620108303472186,1.631713093701015,0.0004683126016662378,-1.7119866286690815,0.0003573951221428249,0.17003745113299432,0.0003562880100347081,0.19386211019396027,0.00012942827052606564,0.31730317360059035,0.00023100325232592477,1.2527076643970338,9.775332822788968e-05,1.8083125497403831,0.00033403453926130486,2.4371481395663768
195,700.0,25.0,700.0,0.009130762554381548,0.0,0.01711756120971343,0.009695408607785146,0.000915817621923858,1.485877051919051,0.0003554744070586481,-2.265330333894139,0.0003144133510846741,0.35158331159270756,0.000746263540337884,0.3296714211055701,0.00010876869145588852,0.5899726627054731,0.00027445410803221825,1.033997583587221,0.00014086359040467127,1.682030610784025,0.0004792941473787584,2.1745974035527516
196,700.0,25.0,800.0,0.019414058536270436,0.0,0.01710852105505524,0.007049501207357357,0.000932458526927282,1.3800736246036185,0.00037881256684295334,-2.460348078471313,0.0002844562339963017,0.3258721516501764,0.0008587594347417678,0.2160372445405579,0.0001039172309798213,0.42383810189124405,0.0002976584112283093,1.014504945301306,0.00016913950774614264,1.6824837016720948,0.0008829609257983824,2.5476543699367022
197,700.0,25.0,900.0,0.02163934091334447,0.0,0.01710652129204803,0.00837851725371721,0.000959465547801541,1.3568995127949304,0.0003348753442895948,-2.6234962733408222,0.00024194023979407563,0.35109345030948275,0.000967099098702465,0.27242153283469533,0.00010100697243793617,0.5747441554870478,0.0003241640631811123,0.9587504767240731,0.0001649979477568521,1.6640710401956502,0.0006551799537267958,2.8178016683677867
198,800.0,25.0,1000.0,0.019480476053964274,0.0,0.017129708343186043,0.008373897251801448,0.000942750305608934,1.3030301723490951,0.0003549420237732141,-2.8153078134371503,0.00026799944395512206,0.3688400051964012,0.0011095052067842772,0.35560980028279066,8.609029995703372e-05,0.5301700169515804,0.00034793762678881376,0.9236786002978862,0.00019491566697381785,1.5238470423484196,0.0005258870717361848,2.1471797147659197
199,800.0,25.0,1100.0,0.023267002771390672,0.0,0.017082836452271443,0.011175025115885528,0.0009894012969981912,1.2965344036436526,0.0003710722736465704,-2.9568543984790296,0.0003071422382631672,0.2655320609055847,0.0012421504546776352,0.3499914801135616,0.00014021622456717318,-0.09012365872001454,0.00037510026368835675,0.880644654707079,0.00021720090005055288,1.4974582419226672,0.0005346183276831971,2.0644318270433772
200,800.0,25.0,1600.0,0.04738077228093237,0.0,0.017122773981140524,0.015621245935087005,0.0011460097729458806,1.1033570882698616,0.0005620485697298834,2.8431663842097885,0.0002526335401849552,0.4333487461335568,0.001888021645802247,0.20854501607758105,0.000146883890957753,0.7224254501866638,0.000477271018693842,0.7858339402468199,0.0003128878086150492,1.3655952358533907,0.0007141343568379581,1.840116296578952
201,800.0,25.0,1700.0,0.048727945126927415,0.0,0.017132619217657893,0.01702286424860651,0.0011717279231004615,1.0522144557872917,0.000597015351262334,2.775365280262686,0.00022784247067288266,0.46077071068533315,0.0020761936031786325,0.23572641334386976,0.0001396247933743315,0.7293942068446461,0.00048274401514009345,0.7876617033513216,0.0003343490667508054,1.3724899844503584,0.0007463268277573849,1.7846952668945868
202,800.0,25.0,1800.0,0.05550062828555341,0.0,0.017080226791157498,0.012326343238659028,0.0011981610615488649,1.045327430650946,0.0006504740362766032,2.7256683139463935,0.0002722488250780471,0.32959627186388585,0.0022217549353031434,0.2550743723029133,0.00011886928758384086,0.5576051291146723,0.0004969550391668216,0.7454300502533978,0.00034368561114324646,1.3395198056798001,0.0007757550977749821,1.7496553937348036
203,800.0,25.0,200.0,0.0026406023277592006,0.0,0.017186777337999087,0.010474272705055278,0.0008264426620956085,1.6808177533145172,0.00048794139496870594,-1.6472113159518649,0.00041727720852054385,0.2552696231259596,0.000295955897486704,0.020119350146271378,0.0001575632667399322,0.006635361540937103,0.00019352541872740795,1.3548617072553417,0.0001155445935053497,1.6807530889347917,0.00032939070866334734,2.6214134535651046
204,800.0,25.0,300.0,0.005774337897187111,0.0,0.017158212486215588,0.008036098141411638,0.0008350858363411325,1.6403583721049226,0.0004562368978530987,-1.6911082723206854,0.0003840363280719491,0.22768120059652724,0.00034860036923553154,0.23694004834607804,0.00012484850083955133,0.3594023773601848,0.00021783148081241707,1.235871546195651,0.00012336939167566756,1.664040448785732,0.00036404085813309794,2.520096270966565
205,800.0,25.0,400.0,0.001301046577040695,0.0,0.01713106775538376,0.0077086828204417845,0.0008410283669339384,1.6013879340295147,0.00040793773864061746,-1.8203721946416538,0.00033094163894741566,0.18738827769453364,0.0004371570040812097,0.269282734280061,0.00011304091877931504,0.4301525826938251,0.00023858231315293453,1.136693093333961,0.00013231365148804182,1.648600395926464,0.000405453588874688,2.4285681006467588
206,800.0,25.0,500.0,0.00307401870355538,0.0,0.01712887858407946,0.006380437458583617,0.000861388107890879,1.5443500568244488,0.00037778525223013674,-1.9831304794002875,0.0003361348448640322,0.29561884291347235,0.0005409004620333174,0.2780581525293216,0.00010788644217007734,0.43548924020797825,0.00025639723626612386,1.0665568237600456,0.0001460335716522465,1.5863670164741541,0.00042529230766811795,2.3844749815133937
207,800.0,25.0,600.0,0.005598926876912645,0.0,0.017102657564920663,0.0066700383416885755,0.0008809131174877589,1.5055302615383477,0.00036657584253309397,-2.164655161049273,0.00031732867680309157,0.42149028212121986,0.000642552401714111,0.308822134164208,0.00010690817498132306,0.43683306202042027,0.0002625998795848005,1.0507453488548055,0.00015749894346262243,1.5804218348054266,0.00045167351414150035,2.336282365290946
208,800.0,25.0,800.0,0.02032344830058742,0.0,0.0171184797753676,0.006383430138020672,0.0009125441068097785,1.4148820098364543,0.00035083228297369486,-2.5274389782534468,0.0002938071061094483,0.4988285124630953,0.0008520405471857263,0.34225373898465383,9.973312626788036e-05,0.5836506841186485,0.0003099418582380467,0.9859036521309681,0.00018082499732360066,1.5576534371043411,0.0004979925098933479,2.2303039400366425
209,900.0,25.0,0.0,0.017199189459745183,0.0,0.017358154498188207,-0.001224655327125815,0.0008747915066380568,1.7002653317359204,0.0006011406002594421,-1.1950271709922078,0.0004271973557888381,0.2709836447591528,0.000277934293837967,-0.377547120392235,0.00014417915698005466,0.06455424948742666,0.0002581798015692518,1.825284342100483,0.0001309913924177013,2.316317480753226,0.0002370617699142204,-2.183036750494016
210,900.0,25.0,100.0,0.009390927336227532,0.0,0.017265265236571237,0.00973063104046389,0.0007838986078085129,1.7035506491886159,0.0005682213924815572,-1.4873004509936965,0.00046573431524461495,0.20619087061201632,0.00019678502992371804,-0.41153734184148727,0.00015145462629477947,0.03594957983792995,0.0002189844121970784,1.0942837724265446,0.00010811103260925339,1.8323124798404198,0.000290112004748343,2.818173485098092
211,900.0,25.0,1000.0,0.023504178060064777,0.0,0.01710490472938075,0.007799671358727739,0.0009473990214613371,1.32938536997975,0.00036529543295567675,-2.778203589511919,0.0002767673272746389,0.44048230628279067,0.0010810441520982977,0.24267235327800485,0.00015597064069892955,0.6838272270692939,0.00040651565137899727,0.8940934343655421,0.00023145273751213333,1.5451960883490459,0.0006489523648562224,1.97324003715247
212,900.0,25.0,1300.0,0.03051978168290089,0.0,0.0171194756953349,0.00965562888253716,0.001014618308672109,1.1879984060394444,0.0004343175427477568,3.0734787057656634,0.0002962110042183201,0.29302207297383376,0.0015646683959284846,0.30561761176365254,0.00013723410027064592,0.8064940379234823,0.0004644507020396063,0.867505636207466,0.00028022476163490584,1.4553068368753992,0.0008079544210372496,1.8094824634401259
213,900.0,25.0,1400.0,0.037990740559973084,0.0,0.017122497456070293,0.009726507558036532,0.001035012157485863,1.1787402735410537,0.00046641490239752667,3.0179892730654756,0.00025867095237827516,0.438396486188176,0.0016975142746794452,0.3058003028993011,0.00013009700935237242,0.8650631706968358,0.0004752853183283176,0.8559079553097079,0.00030488408912445424,1.4436339704697942,0.0008742291416437356,1.774247913401377
214,900.0,25.0,1500.0,0.0362082983941585,0.0,0.017052069487145844,0.015030883627772206,0.0010421111626003948,1.1538767510388193,0.0005307636775326588,2.881507245070176,0.0002557062449646359,0.42508356918038676,0.0018294586698605127,0.25254025252828266,0.00013219096346646245,0.7211270707043692,0.0004966984566844838,0.8170833267178973,0.0003296807798434008,1.4562739469671349,0.0009447401944706884,1.7591162567577954
215,900.0,25.0,1700.0,0.04382507235548043,0.0,0.017077863706471425,0.014212695452312425,0.0010366733729636466,1.1296588132250631,0.0006035467067937378,2.8585088049215845,0.0003870045867982245,0.8415402486893842,0.0021276181603348903,0.2891220359228509,0.00012372333739932084,0.7111427199299861,0.0005186665145493399,0.7971731665654156,0.0003714653530376903,1.3932567310337736,0.0010903180850585703,1.7098529985732465
216,900.0,25.0,1800.0,0.04725300938871718,0.0,0.017219723128137243,0.01807539359309568,0.001190199829334391,1.014165936428346,0.0006588241879661303,2.755862357588649,0.00040633764202713745,1.0013171905546159,0.002289537632999193,0.2881732508622131,0.00012883736701060913,0.6639775023297021,0.0005311172056588405,0.78453594039599,0.00039165904589430787,1.3748085900964466,0.0011390760328000593,1.6980028354043215
217,900.0,25.0,200.0,0.006507816850466765,0.0,0.017195993835497633,0.008442379809963702,0.0008078871209587957,1.6639849623134264,0.00047371840792498717,-1.6205758445002068,0.0004175998279853917,0.21200806776879272,0.000340616578183467,0.06126698332180922,0.000151889988788102,-0.031066773618967983,0.00023870255431742327,1.0378523669208983,0.00014158189491514733,1.7824745980253172,0.00033772795182175587,2.5551547733902633
218,900.0,25.0,300.0,0.0019115773759276343,0.0,0.017167783074918196,0.006587306530183564,0.0008348799274458271,1.6368345493800904,0.00045697635329648175,-1.7017220150859278,0.00038413451948093234,0.20410539238236722,0.0003691100184886328,0.13933003373642683,0.0001201042914500669,0.3048023737823937,0.0002481968295790718,1.1209078910592467,0.00014171190937970894,1.659532314210207,0.00036330733417999,2.44182476728509
219,900.0,25.0,400.0,0.0011322806229777272,0.0,0.01712018683645928,0.006989071085337082,0.0008372956289163136,1.6004873746254222,0.0003971298495906386,-1.8042082574460825,0.00036443457937914163,0.2298094159908834,0.0004567480884184806,0.21513743667188964,0.00010466644132549205,0.341364027563011,0.00026901036624252895,1.0671518065383012,0.00015201148002018389,1.628532073254926,0.000402236692811477,2.3344687599960157
220,900.0,25.0,600.0,0.005919357671413583,0.0,0.01709478360333994,0.0062483602015476316,0.0008768920844532941,1.5127718331996671,0.0003316244690463893,-2.1578357911563213,0.0003532464416474184,0.33106553034678365,0.0006488186023948446,0.275672154317625,9.67502304206453e-05,0.5422457489639901,0.00030024773919529874,0.9716028384139629,0.00017549804933453101,1.5976793883955756,0.00047148376785678957,2.181125283246981
221,900.0,25.0,700.0,0.012102251045119946,0.0,0.017111400193725125,0.006735537987646597,0.0008979574709467724,1.4612672418489272,0.00034253356091243044,-2.371216782845143,0.00031447781919561116,0.3907284812789529,0.0007538265076105182,0.2955243130954719,9.452310983579969e-05,0.46859723371871753,0.00031821540339327896,0.9681922368153014,0.00019496189067339545,1.5745077910245813,0.0005320515378982335,2.1441307016478297
222,900.0,25.0,800.0,0.01298230523228884,0.0,0.017107901567100174,0.007318838398805927,0.0008988296534340162,1.4064986656057603,0.00032699556723799064,-2.4906868670537747,0.0003316167110554795,0.3772009948262088,0.0008593665073755655,0.3466661128062319,9.4467832183545e-05,0.5289980682427963,0.0003546528725795908,0.9581342604574361,0.000194434015291026,1.5491526368758517,0.0005570878470879824,2.0654112632036963
223,900.0,25.0,900.0,0.016211464030602203,0.0,0.01707894478652247,0.00718016762868715,0.0009214328385167052,1.3806367770389194,0.0003468758225822646,-2.7005634830110368,0.0003105859948113345,0.4039224448582993,0.0009844851830827699,0.34065425518988346,8.643944846871421e-05,0.18899290486965276,0.00037046522753142366,0.9020884268219261,0.00022905851718824931,1.5143375615804595,0.0005855402688357794,2.011755972654637
224,1000.0,30.0,100.0,0.006037839622723719,0.0,0.017290892639580023,0.011389198016246853,0.0007629404951593794,1.777998205182766,0.0005564291968141214,-1.4492237168278597,0.00041942511026114073,0.4191169784489471,0.00010760394114803939,-0.2927271694800686,0.0001320371218508825,0.04276766980174569,0.00021474755037711955,1.1750627237418845,0.00011213751421923481,1.7233323065121606,0.00029817519318165673,2.734108274177148
225,1000.0,30.0,1000.0,0.02422242947992636,0.0,0.017176806127596686,0.007569648287980078,0.0009322953365051063,1.348089078973802,0.00033778706163012167,-2.908423201262695,0.00031302803110191583,0.4842297236101558,0.001113831542825501,0.36177814494239535,0.00011653467867227427,0.877741055016838,0.0005330747407037202,1.0676212388483335,0.00024350196671250467,1.5477294471585152,0.001055160885404295,1.7190581912161749
226,1000.0,30.0,1100.0,0.03087398589703077,0.0,0.017140310118272113,0.007205094816544523,0.000939031876066693,1.3144928824466908,0.00038744191987857336,-2.9971560365080627,0.00030261058226396315,0.5054487022828723,0.0012427446696605933,0.3646383472018601,0.00011997301862882746,0.9427691589218308,0.0005814374328400868,1.064992055685545,0.0002670869713997483,1.4797140952374008,0.0011993053456751013,1.6784913370603027
227,1000.0,30.0,1300.0,0.03386202859131944,0.0,0.017141931724152158,0.009907514317635981,0.0009970082459014764,1.219008832128446,0.00048040614988982604,3.0614077985772084,0.0002993177441972623,0.48002481080714693,0.001538337209532357,0.36924939886876723,0.00010729700922690841,0.9885624143065301,0.0006392053294710855,1.0758979428328284,0.00031119724982214277,1.4255648630342368,0.001515086842388195,1.6456896981335507
228,1000.0,30.0,1400.0,0.040520861187941126,0.0,0.01715065080798943,0.012113324200573003,0.0010281342353216855,1.1667131081991244,0.00047224950091166555,3.0086854727272523,0.00023111520426183734,0.4589927552193676,0.0016728475466916712,0.28074497977398694,0.00012271426843942483,0.7466637231378439,0.0006725225239786422,1.0419730472296826,0.0003445633433768422,1.5017254190540534,0.001618795683714182,1.6669837269434635
229,1000.0,30.0,1600.0,0.040673347399217755,0.0,0.017205137231963374,0.017171153615712254,0.0010793940636946676,1.1163937832326603,0.0005477852850620548,2.8803749703835697,0.00039396960484358736,0.7520855251918757,0.0020048462576143676,0.3283140548335617,0.00011086310360860012,0.8534312401626358,0.0006888664828484378,1.037637933072381,0.00037246352516671536,1.4451849165534139,0.0018952230822336913,1.6616850142108
230,1000.0,30.0,1700.0,0.04470025824832581,0.0,0.017157451594450708,0.014464094017320923,0.0011235172226474709,1.0602901963302136,0.0006020086835766484,2.7756682858957173,0.00029717562773162986,0.6034277782331152,0.002163560813920359,0.3388246457594147,0.00010069330677338299,0.8126265393366751,0.0006840858188590485,1.0481896799544452,0.0004028768673369844,1.4156406926356817,0.0020836148620649894,1.6603764553348763
231,1000.0,30.0,1800.0,0.04807808949691915,0.0,0.01706449636254034,0.023393441472630144,0.0011303964274095946,1.087734729971981,0.0006438979304857705,2.7953954441518833,0.00040263027034173653,0.8428113448406043,0.002346025949520853,0.32520617484921777,0.00010993261268795033,0.6527474343854366,0.0007135964174777022,1.0352595979785824,0.00041280953772108395,1.409505012407078,0.002195094815898922,1.6573849376491014
232,1000.0,30.0,200.0,0.0021775734559794,0.0,0.017242952788533546,0.0031331361993873225,0.0008082238921058086,1.7353722296792615,0.00047022738847882434,-1.6139703206110636,0.0003945090287602845,0.41522204644472854,0.00024791353487872345,0.32059632941862,0.00014126302391825898,0.2408697587152717,0.00024366223078591508,1.2482281413185667,0.00012044473623715368,1.6083665020111964,0.0003364329256768084,2.32808500845482
233,1000.0,30.0,300.0,0.0027613082763098063,0.0,0.0171755416534962,0.006710431893031654,0.0008148700757444101,1.6850950956619923,0.0004339178364804145,-1.7066085500950847,0.00035829501058756637,0.3112716557163197,0.00030923736869141607,0.34759863465685226,8.771072577833843e-05,0.39194878671208205,0.0002746066654499403,1.1863692220100985,0.00014771465670736678,1.5743774392077228,0.00036252283368638907,2.13096090755259
234,1000.0,30.0,400.0,0.0023588896451109294,0.0,0.017143287648967914,0.006072191085354083,0.0008116622823164503,1.6536493006236408,0.0003948172087943373,-1.8119678003977424,0.00037550715521946046,0.29194752508889743,0.0004065077986184466,0.3856361805524755,8.154263787703312e-05,0.37714128760034626,0.00029695294802802654,1.1254418729548432,0.00015855050111723823,1.5458881489182887,0.0004684164942744863,2.085472175049607
235,1000.0,30.0,700.0,0.01046027707694024,0.0,0.01710271968143795,0.008468474874883227,0.0008844911789260471,1.4990105347950566,0.00033075119558991455,-2.3226242046943066,0.000334075534207533,0.4160785123201347,0.000713641269379681,0.4066811372243626,0.00011769441571100002,-0.0685262846328676,0.0003899496798667171,1.0439424829776265,0.0002341398661517405,1.5980409210212003,0.0007083424061348753,1.853001091631577
236,1000.0,30.0,800.0,0.020149690588760146,0.0,0.017224011851212116,0.006534472483092401,0.0008951283755008201,1.4231876361967395,0.00032140140703576807,-2.547453358785626,0.00037411063745995264,0.5074870683200075,0.0008065060406177223,0.41680292039327577,0.00015815040631924138,0.6781516404767695,0.00042019508080710563,1.068648708470613,0.00020123133151165874,1.653670073854546,0.0008004094171810092,1.7764173915453174
237,100.0,30.0,100.0,0.005019846070357902,0.0,0.017207113225289835,0.016211964908181713,0.0008515684961137554,1.734493820154608,0.0006105304520472803,-1.5343763429649646,0.00030766254053973255,0.4299629721495104,0.00027287499824084967,1.4851251546117208,0.00011806407315422627,1.1514864065778305,0.00024857739724006,1.463084286297607,5.170682739950315e-05,2.071310712190654,0.00021753188553064399,2.185944867451172
238,100.0,30.0,1200.0,0.03927394736156875,0.0,0.01692542683577959,0.0048046486191567,0.000974825069863286,1.151462723614419,0.0004413798476228549,-2.9023906302797178,0.00032795179341990735,-0.6122140032612554,0.001950306036332255,0.6800625711473335,0.0001784181140365867,1.151108124912992,0.0004031792804451232,0.6833920321080774,0.0002212503899920068,1.4484541658423156,0.0007794464003673,1.806533940325818
239,100.0,30.0,1300.0,0.043410701276062454,0.0,0.016908981315188924,0.004521711299926351,0.0009690419108575964,1.1162189449935966,0.0004224279486360384,-2.8532861602767556,0.0003427703909412755,-0.5610677351626641,0.002119314331863149,0.6619843816218811,0.00017572790375421137,1.141823749164302,0.00044954046135157555,0.67818013015532,0.00021886724065788704,1.4207011379643908,0.0008188622280354658,1.7937987341621626
240,100.0,30.0,1400.0,0.04746116205233039,0.0,0.01686202854971167,0.006419529118310082,0.0010579597168834623,1.0532982867103557,0.0004320381430003564,-2.9268810193232477,0.00041017598277696174,-0.7249132718701197,0.0022583459684726898,0.635589849919551,0.00019346785482968852,1.2139983230015128,0.0004307581699210605,0.67930799918553,0.00023073943573501885,1.4622940472651373,0.0008577466999053049,1.803427473140194
241,100.0,30.0,1500.0,0.05123405113327082,0.0,0.016885383075244825,0.007200746154500183,0.001085081687563786,1.0690054246746383,0.0006011876867604608,-2.9364607641168,0.00033880785782321095,-0.8677981384649384,0.0024179664693073193,0.6273887528617232,0.00019039984046394074,1.080679130936346,0.00048095999009134017,0.646718971519653,0.0002521708094477297,1.425686021532557,0.0009133889116689885,1.7853297445126788
242,100.0,30.0,1700.0,0.058277498891854226,0.0,0.01672919091517787,-0.0013550906686678474,0.0010871713685800608,1.0227008491008547,0.0006001310008325585,-3.0549832393575502,0.0002489910046978465,-0.8983881551021272,0.002711099663486373,0.5898845758396288,0.00018441087580818225,1.1409891352053485,0.0005149848174854532,0.54615714255152,0.0002740207734748333,1.3886829227597302,0.000989081344234388,1.766385276771468
243,100.0,30.0,200.0,0.0006875244599636672,0.0,0.01711471257074573,0.009695841927482305,0.000868379158374779,1.7088719012603535,0.0005540952264953359,-1.652869619982985,0.0003139037471266075,0.21791505621008325,0.00044111871833422473,1.2468576136367653,0.0001299891054687266,1.027486095705943,0.00021661549148122063,1.1541900761431787,5.742534873020841e-05,1.9363935985269285,0.00024191432955445,2.0013208380927985
244,100.0,30.0,300.0,0.005076720882265004,0.0,0.017083474264366818,0.007601590100927697,0.0008804979745286289,1.633663845476639,0.0004991569198192463,-1.7755729806251501,0.00030192030136375563,0.14877147102693392,0.0005662910472694391,1.0925299654821827,0.00012526436345406457,0.9903612891889938,0.00022511604460411297,1.0911490928520688,6.674206263785246e-05,1.7169311729258288,0.000304344846681456,1.9400907173531656
245,100.0,30.0,400.0,0.00879308724243453,0.0,0.017065270562956616,0.007456564252937852,0.0008844995732617232,1.6072777971574685,0.0004927809184035981,-1.8253135332220072,0.00033109228025360137,0.1215246904040384,0.0006920972507619387,0.994478189311156,0.00012295167477301047,1.0069412672714309,0.00023046651396599333,0.9943562293624012,7.313618674666732e-05,1.638151942166994,0.00032615282785999276,1.8829552109326158
246,100.0,30.0,500.0,0.012547267832345579,0.0,0.017063355550023643,0.006757489530232855,0.0008974556761250467,1.5445477018460683,0.0004077791751288558,-1.9641051251200565,0.00031988157978883976,0.05630216901546974,0.0008398375725357464,0.892893293767649,0.00011862932749029254,1.128026352653507,0.0002462315356003574,0.9357353281611953,9.017069997023755e-05,1.581738768337264,0.00040194397524834967,1.8367720734776563
247,100.0,30.0,800.0,0.02457818570610967,0.0,0.01698711112658786,0.0056510170549248315,0.0009195261168765375,1.4065566722735738,0.0004056436715434606,-2.4108809922386283,0.0003312245446537465,-0.35754014383827254,0.0013023162188885214,0.7501527445063098,0.0001552594783698774,1.0282887091629114,0.00034507619148926296,0.838974620307107,0.00014321105301269408,1.46101998308423,0.000556706423230925,1.8312296956495062
248,100.0,30.0,900.0,0.02841998528313368,0.0,0.01697493160153205,0.004323199247749097,0.0009337622260014914,1.3263296645727114,0.00040682056851260403,-2.5356467200942814,0.00031148105063576154,-0.3281872206647258,0.0014635576625968187,0.729088234917451,0.00015556851173403522,1.0838266571226693,0.00035981403293895345,0.7750225290920811,0.0001540768456681164,1.5158797521375345,0.0005997263850908389,1.821647388441477
249,1100.0,30.0,0.0,0.017261998687316735,0.0,0.01747982664110947,2.6644147844006685e-05,0.0008780972109890742,1.69117659789475,0.0006048157136837486,-1.09148826847365,0.0003971548439399811,0.49363413908030024,0.00022478631951919584,-0.559003919296714,0.00015919339758223639,-0.26815894872512325,0.0013844939032005594,1.9265060378944705,0.0003533279303060874,2.360054385057705,0.00014587354103543561,-2.6309728580008636
250,1100.0,30.0,1000.0,0.026088309812645552,0.0,0.017122138390247246,0.00893800394703528,0.0009446502889797211,1.3853581436549114,0.0003553770244476992,-2.762405218384347,0.0003339727417363236,0.4667258953911218,0.001136672109620968,0.35724354326669155,0.000106742330512703,0.774021664755288,0.000269055713203334,-1.4054566661652708,0.0002959324861243681,1.4975551400525529,0.0032268847180142784,1.4673031727067194
251,1100.0,30.0,1200.0,0.03507405805525067,0.0,0.01716832242528199,0.012609298544788967,0.0010020699794289667,1.3096539777628058,0.0003792951445713114,-3.05468481496374,0.0003993830367644865,0.5518687419264791,0.0014330693193065841,0.39563140883635073,0.00011241860561004029,0.8556429269098262,0.00031064574463764773,-0.8464573776815426,0.0003181653322266293,1.4437147503241523,0.004841635510944452,1.577822221343849
252,1100.0,30.0,1300.0,0.038748576874044385,0.0,0.017129815240767707,0.01053326827431146,0.0010319568627530106,1.279091172147291,0.0004847669632843111,3.0183726292547393,0.0002900863942623055,0.5797619505813059,0.001571055945797056,0.3667021539878937,9.943958513189894e-05,0.9180925440401625,0.0003317831264917822,-0.7149466076552503,0.0003517903170849144,1.432523583215593,0.005590409453090052,1.6221003767687598
253,1100.0,30.0,1500.0,0.043481500253786,0.0,0.017158970609092584,0.013916877118553281,0.001106228031593359,1.2076564671026209,0.0005459015448883003,2.919278487898389,0.0002454025267113362,0.5590195559464838,0.0018543172197669616,0.3002492995696494,0.000118594534998622,0.8176876503434863,0.0003980515988807561,-0.4184507318433804,0.0004120487533802217,1.4031258288957524,0.006015594113599866,1.690538792812447
254,1100.0,30.0,1600.0,0.047454956558948665,0.0,0.017137158957899336,0.012843421657197306,0.0011808725384762227,1.1874825825901654,0.0005902209923304106,2.796967269538139,0.00026640358753044185,0.694220562210386,0.00200411188192172,0.3106596272055477,0.00010941406729374637,0.7738452699081669,0.0004260963320188647,-0.37535180482704683,0.00043274156629049436,1.3693030679439502,0.006934261753335546,1.7284411541867009
255,1100.0,30.0,200.0,0.0027312346575587582,0.0,0.017214156654548382,0.008095191692863919,0.0007794924249159455,1.6831140758497913,0.0004830766285756865,-1.610575102145222,0.0004040800924936111,0.2672316661694988,0.0003017312685275149,0.012148679632045191,0.0002457361850270526,0.09347051117352304,0.0008016106341640024,1.3461968668713877,0.00020893886547642662,1.6201621836771318,0.0007346689457641805,-1.003321688830357
256,1100.0,30.0,300.0,0.0018525487430488003,0.0,0.0171504170418834,0.007481828107075287,0.0008157781905693025,1.677702488468019,0.0004391162675953521,-1.711454276587697,0.0003826136679370316,0.2656138661282179,0.0003199838777955671,0.14567212069252947,0.00015451949398580288,0.38244237748695775,0.0009513170906315102,1.4851678687327003,0.00020183837678781273,1.63888800965965,0.0006057911516580822,-0.3104966295934753
257,1100.0,30.0,400.0,0.005027158779733917,0.0,0.017174427913388537,0.006578313060337588,0.0008260469197728562,1.6267121036658778,0.00039456202991737304,-1.814280137097274,0.00035224844040933085,0.3307968840890442,0.0004100434189191261,0.1480649516684149,0.00011824799306292765,0.4313625426697835,0.00118695790293574,1.9410424777614026,0.00020616076556531372,1.601659839348858,0.0006811115388267296,0.23924208062070831
258,1100.0,30.0,600.0,0.004878575739120403,0.0,0.01715387052573281,0.009166738479005098,0.0008566728792150139,1.5284449763682353,0.00031888353963291794,-2.09975159230166,0.0003257803349515534,0.3890397005293273,0.0006523018295552432,0.2395426722477168,0.00011570896195519925,0.5288587989734218,0.000993161223136022,2.878902224041363,0.00023756084295378937,1.5851323532919797,0.0011340725395295275,0.9822522359907495
259,1100.0,30.0,700.0,0.008298552736893033,0.0,0.01711452580016976,0.00790342754405934,0.0008860496164987148,1.4946106435649458,0.00033018966375027744,-2.330074923403619,0.00032124679423992277,0.4461489241487568,0.0007575089793074002,0.2875971883838976,0.00010911378116466758,0.5894238499186765,0.0008238909566293627,-2.936395041146737,0.0002584847096002212,1.56827535631224,0.001588847159291411,1.1212759147098363
260,1100.0,30.0,800.0,0.019984185734063416,0.0,0.01712793389753343,0.009033520640278672,0.0009118801032522605,1.4588011772815033,0.0003324320764283236,-2.5194320462001074,0.0003144618891847635,0.48689546580539067,0.00087121987219405,0.32488463065061635,0.00010498120301233996,0.622908223473445,0.000610587782258247,-2.5179508220957856,0.00026944453252017946,1.5469705148006487,0.0020452320776659094,1.2444895703298722
261,1100.0,30.0,900.0,0.01923652304876212,0.0,0.01710987462840249,0.008003247464457804,0.000925176092692164,1.4203268072056592,0.00031064249110543125,-2.65043501748666,0.0003551222605557196,0.4663173631366967,0.0010054101310130294,0.36357788314779965,0.00010818766729193074,0.673551359808888,0.00033324225565387115,-1.8402668798681918,0.0002701884922966051,1.5285533627789762,0.0026101999657649044,1.3693524170844338
