epoch,chunk_length,training_total_loss,training_raw_mae_deg,training_mean_mae_deg,training_shape_mae_deg,validation_score,validation_curve_mae_deg
23,33,0.0024657305925651347,0.0017118481702582782,0.0008684060736667624,0.0012783748341377737,0.002402316080406308,0.0016710927011445165
24,33,0.0024375002452194,0.0016943837101787847,0.0008477033860439998,0.0012767117140208219,0.002368893940001726,0.0016515161842107773
25,33,0.002431073377645293,0.001686377039309158,0.000856213006299249,0.001265989376914276,0.0023665903136134148,0.0016562240198254585
26,33,0.0024377765962420857,0.0016919841535042884,0.0008620473523732534,0.0012587262892846537,0.002340317238122225,0.0016330266371369362
27,33,0.002400851063971776,0.0016698291211194078,0.0008327938889716427,0.001258140838661686,0.0023576992098242044,0.001646395423449576
28,33,0.0023919305477161394,0.0016648899669065899,0.0008189433841792823,0.0012699069623120648,0.0023663982283324003,0.0016441947082057595
29,33,0.0024427002090094394,0.0016981726728899534,0.0008463538217975563,0.0012850394448113824,0.0023737912997603416,0.0016564121469855309
30,33,0.002432911770504921,0.0016969205218713818,0.0008186463883883039,0.0013063097248113779,0.002402697457000613,0.00166462326887995
31,33,0.0023754952193865944,0.0016562379246880842,0.0008027716147236873,0.0012711278057310643,0.002385585568845272,0.00165796116925776
32,33,0.0023954805002959316,0.0016645211063130477,0.0008331822971867528,0.001257091656403053,0.002338600577786565,0.0016316815745085478
33,33,0.002350230980123025,0.0016399203775298978,0.000791638666563559,0.0012575907505463896,0.0022934814915060997,0.001601085183210671
34,33,0.0023791081039234996,0.001653966136536626,0.0008222654388762664,0.0012556437787404934,0.002314619719982147,0.0016180897364392877
35,33,0.002414607020571481,0.0016868397333594256,0.0008024764382605289,0.0013057235100436522,0.002401557518169284,0.001665398245677352
36,33,0.0024069900202110064,0.001679195509411308,0.000813661051134384,0.0012834907325287891,0.002300255699083209,0.001607925514690578
37,33,0.0023746030448481095,0.001654541926718382,0.000806446468760801,0.0012669651498368314,0.0022928505204617977,0.0016050268895924091
38,33,0.0023510180911872278,0.0016366916946893514,0.0007923497157821129,0.001272233948923734,0.002335898345336318,0.0016239300603047013
39,33,0.0023504801386923986,0.0016350360156773308,0.0007976711535458128,0.0012660436535275779,0.002341758692637086,0.0016368000069633126
40,33,0.002313667549589259,0.001613434700587721,0.0007783138195897431,0.0012438928384907804,0.0023028019350022078,0.0016158425714820623
41,33,0.0023665671496717043,0.0016502810690855218,0.0007914348456705379,0.0012818948679798564,0.002208283869549632,0.0015509850345551968
42,33,0.0023557177858513803,0.0016437587301181846,0.0007836097908249601,0.0012802135153283734,0.0021931887604296207,0.0015412474749609828
43,33,0.002365027603065205,0.0016518411426913254,0.0007899643793745442,0.001272415520953621,0.002256200183182955,0.0015751845203340054
44,33,0.0023345640687228637,0.0016324704236805785,0.0007707748174948921,0.0012664053667618266,0.002243026625365019,0.0015654121525585651
45,33,0.0023127042412281382,0.0016133723980855457,0.0007694507272220975,0.0012580170458572548,0.0021711494773626328,0.001525711384601891
46,33,0.002271171163789235,0.0015876311619311225,0.00074202622771588,0.0012496829000409953,0.0022399234585464,0.0015734084881842136
47,33,0.002293405160957644,0.0016013884288800318,0.000758701212552571,0.0012502299803092557,0.002153992187231779,0.0015122488839551806
48,33,0.0022711666669090126,0.0015832882274353748,0.0007638207414772275,0.001223417035531426,0.0021866464521735907,0.0015390580520033836
