condition_id,split,direction,source_path,row_count,finite_value_pass,theta_min_deg,theta_max_deg,median_absolute_angle_step_deg,p95_absolute_angle_step_deg,unwrapped_revolution_count,wrap_count,direction_speed_sign_pass,torque_sign_observation,mean_speed_rpm,speed_std_rpm,mean_torque_nm,torque_std_nm,mean_temperature_deg_c,temperature_std_deg_c,mean_te_deg,te_std_deg,te_peak_to_peak_deg,nominal_speed_error_rpm,nominal_torque_magnitude_error_nm,nominal_temperature_error_deg_c,operating_metadata_pass,operating_metadata_issue
speed_1400rpm__torque_500Nm__temperature_25degC,train,Bw,data/polished_dataset/backward/25degree/1400rpm/1400.0rpm500.0Nm25.0deg.csv,13886,True,0.011786896110887846,359.9858912711729,0.025926464135409333,0.02594745284218334,0.9999486042250006,1,True,positive_measured,-1400.0000922100942,0.7255371752599036,499.83927077222484,4.7609207758627585,26.61857626386288,0.15337617559872574,0.004254883933938552,0.012165499678182212,0.040531404739562855,9.221009418070025e-05,-0.16072922777516396,1.618576263862881,True,none
speed_1400rpm__torque_500Nm__temperature_35degC,train,Fw,data/polished_dataset/forward/35degree/1400rpm/1400.0rpm500.0Nm35.0deg.csv,13886,True,0.02062446023829557,359.99470269928406,0.02592616507678258,0.025945730507140753,0.9999485670698148,1,True,negative_measured,1400.000018290465,0.6698601158676085,-499.925255517906,6.133622392261108,35.04466152959816,0.14692208196876103,-0.040127663558446824,0.01226933078557579,0.04155938306557753,1.8290465050085913e-05,-0.07474448209399043,0.04466152959815872,True,none
speed_1400rpm__torque_500Nm__temperature_35degC,train,Bw,data/polished_dataset/backward/35degree/1400rpm/1400.0rpm500.0Nm35.0deg.csv,13886,True,0.011243718777881447,359.9853396933088,0.025926146457095456,0.02594734417514246,0.9999486398854599,1,True,positive_measured,-1400.0001223510033,0.7138770627530989,499.7925617065372,5.593659988347774,35.522825147630705,0.14315649795888788,0.007290965748188171,0.01222078055863365,0.0418643425753963,0.0001223510032559716,-0.20743829346281473,0.5228251476307051,True,none
speed_1400rpm__torque_600Nm__temperature_30degC,train,Fw,data/polished_dataset/forward/30degree/1400rpm/1400.0rpm600.0Nm30.0deg.csv,13886,True,0.020255789989036252,359.99433410043474,0.025926275799946552,0.025946502055870724,0.9999485514414167,1,True,negative_measured,1400.0000168981044,0.6937020828417193,-600.0153478929843,6.320423669923314,30.079135820250613,0.15161610315789614,-0.04358684055298897,0.012338155463754611,0.04549632055986151,1.6898104377105483e-05,0.015347892984323153,0.07913582025061316,True,none
speed_1400rpm__torque_600Nm__temperature_30degC,train,Bw,data/polished_dataset/backward/30degree/1400rpm/1400.0rpm600.0Nm30.0deg.csv,13886,True,0.011740037135758696,359.9858434177532,0.025926308913142293,0.025948992414754457,0.9999484285499648,1,True,positive_measured,-1399.9997658555355,0.7847612660189308,599.8592179741954,5.014481255884768,30.788752700561716,0.14868606840410944,0.008097285240722214,0.01218950404266859,0.042163451307707885,-0.0002341444644571311,-0.1407820258045831,0.7887527005617159,True,none
speed_1400rpm__torque_600Nm__temperature_35degC,train,Fw,data/polished_dataset/forward/35degree/1400rpm/1400.0rpm600.0Nm35.0deg.csv,13886,True,0.020438094312403135,359.9945113249123,0.025926126787567227,0.02594597327262136,0.9999485471987244,1,True,negative_measured,1400.0000135580628,0.6748526185051922,-599.8372904560364,6.266188358433784,35.03286547601901,0.14905982246011942,-0.043921954320749045,0.012260364643153158,0.04352074633926471,1.3558062846641405e-05,-0.16270954396361503,0.03286547601901191,True,none
speed_1400rpm__torque_600Nm__temperature_35degC,train,Bw,data/polished_dataset/backward/35degree/1400rpm/1400.0rpm600.0Nm35.0deg.csv,13886,True,0.011521859296446264,359.9856276044443,0.025926471370382842,0.025948655071761095,0.9999486494113852,1,True,positive_measured,-1400.0000581013965,0.767171704825291,599.8866478238035,5.713075939599958,35.485191559844445,0.14786308301483805,0.010756108837755043,0.012198163583301499,0.041287857008573126,5.810139646200696e-05,-0.11335217619648574,0.48519155984444495,True,none
speed_1400rpm__torque_700Nm__temperature_25degC,train,Fw,data/polished_dataset/forward/25degree/1400rpm/1400.0rpm700.0Nm25.0deg.csv,13886,True,0.020053048307363375,359.9941357566667,0.025926114370292908,0.025946525856676318,0.999948475630607,1,True,negative_measured,1399.9998720367275,0.704377478081822,-699.9046427019216,6.243908901020354,27.13645902347688,0.15202317715047,-0.04577042471626003,0.012346610627814903,0.04358452330884574,-0.00012796327246178407,-0.09535729807839743,2.136459023476881,True,none
speed_1400rpm__torque_700Nm__temperature_25degC,train,Bw,data/polished_dataset/backward/25degree/1400rpm/1400.0rpm700.0Nm25.0deg.csv,13886,True,0.011747742284020693,359.98585094801206,0.02592658728426045,0.025950176641777033,0.9999485542353915,1,True,positive_measured,-1399.999927839646,0.8315726032457798,699.8158535665017,4.966985745564624,27.55945772720726,0.15343942349335268,0.012322009877271764,0.012193036725706994,0.04125497406651858,-7.216035396595544e-05,-0.18414643349831294,2.55945772720726,True,none
speed_1400rpm__torque_700Nm__temperature_30degC,train,Fw,data/polished_dataset/forward/30degree/1400rpm/1400.0rpm700.0Nm30.0deg.csv,13886,True,0.02030976323579779,359.9943901194877,0.025926301669016993,0.025946693287835387,0.999948666068827,1,True,negative_measured,1400.0001836629265,0.7084096506468115,-699.894263750192,6.354321659097364,31.9484444764511,0.15350276731866483,-0.046912539878652806,0.012331026397556299,0.04567415557318422,0.00018366292647442606,-0.10573624980804652,1.948444476451101,True,none
speed_1400rpm__torque_700Nm__temperature_30degC,train,Bw,data/polished_dataset/backward/30degree/1400rpm/1400.0rpm700.0Nm30.0deg.csv,13886,True,0.011987202901164111,359.9860919411851,0.025926509654311758,0.02594992890863068,0.9999485107995205,1,True,positive_measured,-1399.999891433098,0.8130341434330502,699.9608113244086,5.226353033466998,32.385763358778625,0.15057063153124126,0.012476832222413714,0.012191584776822391,0.04134423823588,-0.00010856690209948283,-0.039188675591390165,2.3857633587786253,True,none
speed_1400rpm__torque_700Nm__temperature_35degC,train,Fw,data/polished_dataset/forward/35degree/1400rpm/1400.0rpm700.0Nm35.0deg.csv,13886,True,0.02030401387177785,359.9943868712421,0.025926094708836445,0.02594638305435524,0.9999484885512727,1,True,negative_measured,1399.9999320609638,0.6875108354363392,-700.0743790454417,6.608278979022764,35.758345815929715,0.1463059717687258,-0.047490125019230674,0.012283155107606258,0.04336677491372595,-6.793903617108299e-05,0.07437904544167395,0.7583458159297152,True,none
speed_1400rpm__torque_700Nm__temperature_35degC,train,Bw,data/polished_dataset/backward/35degree/1400rpm/1400.0rpm700.0Nm35.0deg.csv,13885,True,0.01160587908654585,359.98569507772834,0.02592624372206842,0.02594996383079291,0.9998766066230458,1,True,positive_measured,-1400.0000115946707,0.8027850837145437,699.8837336378268,6.094348559134005,36.1278444364422,0.14815776270279335,0.01426715529589194,0.012198730343834337,0.040532546112296286,1.1594670695558307e-05,-0.1162663621731781,1.127844436442203,True,none
speed_1400rpm__torque_800Nm__temperature_30degC,train,Fw,data/polished_dataset/forward/30degree/1400rpm/1400.0rpm800.0Nm30.0deg.csv,13886,True,0.02008006700986955,359.99415795525664,0.025926385489100312,0.025947655861733664,0.9999485187588921,1,True,negative_measured,1399.999982382966,0.7371890898686063,-799.9688078892535,6.403406394185953,32.356115512026506,0.1495117770485465,-0.051145734399763644,0.012292517500290465,0.04420629599024293,-1.7617034018257982e-05,-0.0311921107464741,2.3561155120265056,True,none
speed_1400rpm__torque_800Nm__temperature_30degC,train,Bw,data/polished_dataset/backward/30degree/1400rpm/1400.0rpm800.0Nm30.0deg.csv,13885,True,0.012279980716278697,359.9863879734444,0.025926392734461956,0.025951417370436047,0.999876638474863,1,True,positive_measured,-1400.0000786257592,0.8617165544906964,799.9924099947131,5.659756566481386,32.775433201296366,0.14720312171185165,0.01616782611762806,0.012169820787648736,0.04274200750946777,7.862575921535608e-05,-0.007590005286942869,2.775433201296366,True,none
speed_1400rpm__torque_800Nm__temperature_35degC,train,Fw,data/polished_dataset/forward/35degree/1400rpm/1400.0rpm800.0Nm35.0deg.csv,13886,True,0.020434190001283242,359.9945157942257,0.025926283043304466,0.025946152086396522,0.9999486082664643,1,True,negative_measured,1400.0001145924048,0.6876910817897282,-700.1473113334301,6.411187641738187,34.35763358778626,0.14734342522042235,-0.04757874133662407,0.012253336742044766,0.04269383744150783,0.00011459240477051935,-99.85268866656986,-0.6423664122137396,False,nominal_torque_mismatch
speed_1400rpm__torque_800Nm__temperature_35degC,train,Bw,data/polished_dataset/backward/35degree/1400rpm/1400.0rpm800.0Nm35.0deg.csv,13885,True,0.012223038617237073,359.98633482493835,0.025926396358045167,0.025949663382705525,0.9998767314835046,1,True,positive_measured,-1400.0002799926547,0.8034438197876056,700.0470094312702,5.760806885561631,34.647764494058336,0.14478225735584357,0.013968456654335899,0.012177132161229445,0.04105078367078784,0.0002799926546686038,-99.95299056872977,-0.352235505941664,False,nominal_torque_mismatch
speed_1400rpm__torque_900Nm__temperature_25degC,train,Fw,data/polished_dataset/forward/25degree/1400rpm/1400.0rpm900.0Nm25.0deg.csv,13886,True,0.01991361379630285,359.99399510833103,0.025926424811132165,0.02594814056279233,0.9999485124236007,1,True,negative_measured,1399.9999357953766,0.7542254853560817,-899.6494825096136,6.5160771612988055,27.18191847904364,0.1515917968059972,-0.05304003490868853,0.012314426920216176,0.04519220648452906,-6.420462341338862e-05,-0.3505174903864372,2.1819184790436417,True,none
speed_1400rpm__torque_900Nm__temperature_25degC,train,Bw,data/polished_dataset/backward/25degree/1400rpm/1400.0rpm900.0Nm25.0deg.csv,13885,True,0.012498905678979579,359.9865903912344,0.025926451716301813,0.025953196252956445,0.9998765164658443,1,True,positive_measured,-1399.9999023954863,0.9306941559765184,900.0006265549998,5.595206154699836,27.58228519985596,0.1522446126534529,0.018652088945718036,0.012129618722015241,0.04247683410562195,-9.760451371221279e-05,0.0006265549998261122,2.58228519985596,True,none
speed_1400rpm__torque_900Nm__temperature_35degC,train,Fw,data/polished_dataset/forward/35degree/1400rpm/1400.0rpm900.0Nm35.0deg.csv,13886,True,0.019990460326014706,359.9940708114038,0.025926483795018385,0.025947130181452848,0.9999485451779836,1,True,negative_measured,1400.0000224796006,0.7316968291829439,-900.0360429175354,6.8882149781170785,34.69075183638196,0.14449307227406744,-0.05398826353162474,0.012295126988655798,0.04489671439015599,2.24796006023098e-05,0.03604291753538291,-0.30924816361803664,True,none
speed_1400rpm__torque_900Nm__temperature_35degC,train,Bw,data/polished_dataset/backward/35degree/1400rpm/1400.0rpm900.0Nm35.0deg.csv,13885,True,0.004579075098660858,359.9786791619384,0.025926334777736315,0.025952657167138682,0.9998766503492108,1,True,positive_measured,-1400.0001213250735,0.8891840134918179,899.9874508061146,6.523123558692928,35.05422470291682,0.14556830602716456,0.021719208169801555,0.012220185459666067,0.04260348466771581,0.00012132507345086196,-0.012549193885433851,0.05422470291681947,True,none
speed_1400rpm__torque_1000Nm__temperature_25degC,train,Fw,data/polished_dataset/forward/25degree/1400rpm/1400.0rpm1000.0Nm25.0deg.csv,13886,True,0.01970265267668087,359.99379487915195,0.02592650966550991,0.025948465905173634,0.9999483930878363,1,True,negative_measured,1399.99981256382,0.7812705993628238,-1000.2055535068537,6.723767659420347,27.88176292668875,0.15287377334642957,-0.056231869137757066,0.012342013008695722,0.04529707651137362,-0.00018743618011285434,0.20555350685367557,2.881762926688751,True,none
speed_1400rpm__torque_1000Nm__temperature_25degC,train,Bw,data/polished_dataset/backward/25degree/1400rpm/1400.0rpm1000.0Nm25.0deg.csv,13886,True,0.019546756518579064,359.9936516769261,0.025926327542947547,0.025954722323274382,0.999948535542833,1,True,positive_measured,-1399.9999219805081,0.9724387996062601,999.6138641186113,5.845148865786089,28.522835949877575,0.154218729121235,0.021927583510935014,0.012194176361582518,0.042376232647680284,-7.801949186614365e-05,-0.38613588138866817,3.5228359498775745,True,none
speed_1400rpm__torque_1000Nm__temperature_30degC,train,Fw,data/polished_dataset/forward/30degree/1400rpm/1400.0rpm1000.0Nm30.0deg.csv,13885,True,0.01980457661841908,359.99388555168275,0.025926503455764305,0.025948234316231833,0.9998764032814194,1,True,negative_measured,1399.9998250296767,0.7675882229999633,-1000.0352754410884,6.863620266847619,32.68303925099028,0.15085304040335024,-0.057885832258238686,0.012278154132946067,0.044010223616633176,-0.0001749703233144828,0.03527544108840175,2.6830392509902765,True,none
speed_1400rpm__torque_1000Nm__temperature_30degC,train,Bw,data/polished_dataset/backward/30degree/1400rpm/1400.0rpm1000.0Nm30.0deg.csv,13886,True,0.012159581394873959,359.98624989038285,0.025926315123626864,0.025954371533219955,0.9999485626086768,1,True,positive_measured,-1400.0000074695392,0.9445441831624112,999.835302671721,6.477244474355355,33.36491790292381,0.14754456173032235,0.023443017545084665,0.01219810026953865,0.042111169954820935,7.46953924135596e-06,-0.16469732827897587,3.364917902923807,True,none
speed_1400rpm__torque_1000Nm__temperature_35degC,train,Fw,data/polished_dataset/forward/35degree/1400rpm/1400.0rpm1000.0Nm35.0deg.csv,13885,True,0.019939112372800123,359.9940209959939,0.025926744565339277,0.02594803868746993,0.9998765085984775,1,True,negative_measured,1400.0000313265061,0.7637850793002711,-999.817791232369,7.228043512263079,34.57151746489017,0.140949689794898,-0.05813260961226333,0.012333146867060744,0.045694241093238906,3.132650613224541e-05,-0.18220876763098204,-0.42848253510982914,True,none
speed_1400rpm__torque_1000Nm__temperature_35degC,train,Bw,data/polished_dataset/backward/35degree/1400rpm/1400.0rpm1000.0Nm35.0deg.csv,13886,True,0.01180970627168485,359.985929223605,0.025926075049454766,0.02595407475291154,0.9999485847707117,1,True,positive_measured,-1399.9999582340924,0.9365176639494037,1000.0349672153977,7.049636728015478,34.861599452686164,0.14253996615948342,0.024971453511021688,0.012263733516882633,0.04460610760120964,-4.176590755378129e-05,0.03496721539772807,-0.1384005473138359,True,none
speed_1400rpm__torque_1100Nm__temperature_25degC,train,Fw,data/polished_dataset/forward/25degree/1400rpm/1400.0rpm1100.0Nm25.0deg.csv,13886,True,0.019565714108400176,359.9936447261519,0.02592662659742473,0.02594914245993891,0.9999486846176674,1,True,negative_measured,1400.0002094537026,0.7931610741932723,-1100.1969469944854,6.909010631755138,27.07178093043353,0.1569615208440102,-0.05992868747343956,0.012352567615278066,0.04598151271560095,0.00020945370260960772,0.19694699448541542,2.0717809304335297,True,none
speed_1400rpm__torque_1100Nm__temperature_25degC,train,Bw,data/polished_dataset/backward/25degree/1400rpm/1400.0rpm1100.0Nm25.0deg.csv,13886,True,0.011964543827197586,359.9860584653087,0.025926354444436583,0.025956646017266393,0.9999485811258566,1,True,positive_measured,-1399.9999738235613,1.0268822031898106,1099.9953305064985,6.034326866951477,27.915055451533917,0.15554749850389576,0.02492325877358124,0.012220213676532839,0.043588030250420164,-2.6176438723268802e-05,-0.0046694935015239025,2.9150554515339167,True,none
speed_1400rpm__torque_1100Nm__temperature_30degC,train,Fw,data/polished_dataset/forward/30degree/1400rpm/1400.0rpm1100.0Nm30.0deg.csv,13885,True,0.019729496497532882,359.9938175061505,0.02592682476227992,0.025948088564474857,0.9998764973737446,1,True,negative_measured,1399.999992571153,0.7716293185652622,-1100.1119208928274,7.451171134281213,31.837243068059056,0.1472140672942374,-0.06256644564760967,0.012311269204036331,0.046280893601208406,-7.428847084156587e-06,0.11192089282735651,1.8372430680590561,True,none
speed_1400rpm__torque_1100Nm__temperature_30degC,train,Bw,data/polished_dataset/backward/30degree/1400rpm/1400.0rpm1100.0Nm30.0deg.csv,13886,True,0.012661655333356106,359.9867489830497,0.025926269592332574,0.025955198531028144,0.9999486757586082,1,True,positive_measured,-1400.0001328057053,0.9765044920040551,1099.9204329303504,6.945987239200872,32.44116160161313,0.14861266430873626,0.027431727148075492,0.012209314049784014,0.04248983951890108,0.00013280570533424907,-0.07956706964955629,2.441161601613132,True,none
speed_1400rpm__torque_1200Nm__temperature_25degC,train,Fw,data/polished_dataset/forward/25degree/1400rpm/1400.0rpm1200.0Nm25.0deg.csv,13885,True,0.01955019310129683,359.9936317714557,0.025926669024713078,0.025948501140874214,0.9998763900560631,1,True,negative_measured,1399.9997973455481,0.7782187369212422,-1200.124219513901,7.075965082698346,26.084285920057617,0.15220034105375502,-0.06526274762575286,0.01238803594820518,0.04579356768023672,-0.0002026544518685114,0.12421951390092545,1.0842859200576171,True,none
speed_1400rpm__torque_1200Nm__temperature_25degC,train,Bw,data/polished_dataset/backward/25degree/1400rpm/1400.0rpm1200.0Nm25.0deg.csv,13886,True,0.012713562074100676,359.98680835382726,0.025926224061862513,0.025957847424547254,0.9999486190025381,1,True,positive_measured,-1400.0000312924785,1.0536549780077378,1199.5981059260803,6.349768503551281,26.815838974506697,0.15034507715840492,0.028330456039266427,0.012244378861718686,0.04406504747908094,3.1292478524846956e-05,-0.40189407391972054,1.815838974506697,True,none
speed_1400rpm__torque_1200Nm__temperature_30degC,train,Fw,data/polished_dataset/forward/30degree/1400rpm/1400.0rpm1200.0Nm30.0deg.csv,13885,True,0.019489004172774334,359.9935716473396,0.02592660383204759,0.025948492241084864,0.9998764814780211,1,True,negative_measured,1399.9999706942936,0.7747700613672337,-1200.1870303519734,7.035081157602722,30.112735325891247,0.15336356345089674,-0.06474035298791518,0.012351638255834432,0.0471345552549899,-2.930570644821273e-05,0.18703035197336249,0.11273532589124713,True,none
speed_1400rpm__torque_1200Nm__temperature_30degC,train,Bw,data/polished_dataset/backward/30degree/1400rpm/1400.0rpm1200.0Nm30.0deg.csv,13886,True,0.01262035738272443,359.9867107708889,0.025926243728179088,0.025956392486375535,0.9999485027366937,1,True,positive_measured,-1399.9998526845732,1.014796284534633,1199.8649246092434,6.502786471864802,30.867931009650004,0.15416911473260994,0.029801638701663257,0.012233257563255459,0.042699920019773976,-0.00014731542682966392,-0.13507539075658315,0.8679310096500039,True,none
speed_1400rpm__torque_1200Nm__temperature_35degC,train,Fw,data/polished_dataset/forward/35degree/1400rpm/1400.0rpm1200.0Nm35.0deg.csv,13886,True,0.01945424100627919,359.9935467913742,0.025926750773919593,0.02594857538784936,0.9999483402841425,1,True,negative_measured,1399.999739750833,0.7833652175880418,-1199.9777929593656,7.8756517500539145,35.07659441163762,0.1458438199843272,-0.06505009556268407,0.01233815929129914,0.04785189301794887,-0.00026024916701317125,-0.02220704063438461,0.07659441163762182,True,none
speed_1400rpm__torque_1200Nm__temperature_35degC,train,Bw,data/polished_dataset/backward/35degree/1400rpm/1400.0rpm1200.0Nm35.0deg.csv,13886,True,0.01242735319729279,359.9865396341481,0.025925977778001652,0.02595694011117189,0.9999484285643345,1,True,positive_measured,-1399.9997558434384,1.0194413516173493,1199.953894360373,7.774131818899032,35.37471770128187,0.14554729746476278,0.03256699950361205,0.012265988705530344,0.04378978163397676,-0.0002441565616209118,-0.046105639627057826,0.37471770128186677,True,none
speed_1400rpm__torque_1300Nm__temperature_30degC,train,Fw,data/polished_dataset/forward/30degree/1400rpm/1400.0rpm1300.0Nm30.0deg.csv,13886,True,0.019360412326103766,359.9934407302903,0.025926854254322507,0.025948524889258806,0.9999484831932922,1,True,negative_measured,1399.9999550791013,0.7894994200656956,-1300.0919475827388,7.186158036844633,32.65936338758462,0.15166044637365614,-0.06713820121981703,0.01234149838266593,0.047343049406532514,-4.492089874474914e-05,0.09194758273883963,2.6593633875846194,True,none
speed_1400rpm__torque_1300Nm__temperature_30degC,train,Bw,data/polished_dataset/backward/30degree/1400rpm/1400.0rpm1300.0Nm30.0deg.csv,13885,True,0.0197350647651457,359.9938380490619,0.02592619767271742,0.025958069181704957,0.9998765139219477,1,True,positive_measured,-1399.9999801114384,1.0687487164697913,1299.8216956995464,6.7450603979989685,33.10876773496579,0.15468550829949404,0.034176089115181434,0.012307322402449718,0.046483470750904726,-1.9888561610059696e-05,-0.17830430045364665,3.108767734965788,True,none
speed_1400rpm__torque_1300Nm__temperature_35degC,train,Fw,data/polished_dataset/forward/35degree/1400rpm/1400.0rpm1300.0Nm35.0deg.csv,13886,True,0.019369227811195728,359.9934497796409,0.025926737322379267,0.025948386639538513,0.9999486475171122,1,True,negative_measured,1400.000186266551,0.7895972360597939,-1299.8272786991372,8.331499324440701,35.30575399683134,0.1480549527134623,-0.06854927345755189,0.012309325474014473,0.04527703548274982,0.0001862665510543593,-0.17272130086280413,0.3057539968313421,True,none
speed_1400rpm__torque_1300Nm__temperature_35degC,train,Bw,data/polished_dataset/backward/35degree/1400rpm/1400.0rpm1300.0Nm35.0deg.csv,13886,True,0.012181402283881504,359.9862838277778,0.025926210604836797,0.025958302528147216,0.999948333394067,1,True,positive_measured,-1399.9996538351802,1.074806208506507,1299.9863993344718,8.219826892985983,35.64349560708627,0.14416209930688673,0.03620139639888835,0.012265097795684236,0.044980121566850155,-0.00034616481980265235,-0.013600665528201716,0.6434956070862725,True,none
speed_1400rpm__torque_1400Nm__temperature_30degC,train,Fw,data/polished_dataset/forward/30degree/1400rpm/1400.0rpm1400.0Nm30.0deg.csv,13886,True,0.019408304037006874,359.9934820147853,0.025926840802469542,0.02594864885863899,0.9999485238840394,1,True,negative_measured,1400.0000264474143,0.7987097476224589,-1400.1412016676154,7.193405741960497,31.11022396658505,0.15541245793074288,-0.07115933920966466,0.012384392186521974,0.04791794448289236,2.6447414256836055e-05,0.1412016676154053,1.1102239665850497,True,none
speed_1400rpm__torque_1400Nm__temperature_30degC,train,Bw,data/polished_dataset/backward/30degree/1400rpm/1400.0rpm1400.0Nm30.0deg.csv,13886,True,0.012880256395289114,359.98697988792594,0.025926094716169246,0.025960014928227793,0.9999485557358372,1,True,positive_measured,-1399.9999931716834,1.1154805285846359,1400.000169337992,7.468538684204382,31.794607518363822,0.15144510358225835,0.037199505917304934,0.012288517885479569,0.043686886002758926,-6.8283166001492646e-06,0.00016933799201979127,1.7946075183638222,True,none
speed_1400rpm__torque_1500Nm__temperature_30degC,train,Fw,data/polished_dataset/forward/30degree/1400rpm/1400.0rpm1500.0Nm30.0deg.csv,13886,True,0.019117832804929496,359.9932098957816,0.025927088119544806,0.025948686110518794,0.9999485704415467,1,True,negative_measured,1400.000100391181,0.7930203916561442,-1500.0277527227158,7.746406186454308,30.206945844735706,0.14810978924375212,-0.07566518828461878,0.012326789635929074,0.04815336316840125,0.0001003911809220881,0.027752722715831624,0.20694584473570643,True,none
speed_1400rpm__torque_1500Nm__temperature_30degC,train,Bw,data/polished_dataset/backward/30degree/1400rpm/1400.0rpm1500.0Nm30.0deg.csv,13885,True,0.012999413950795118,359.987098857136,0.025926000024512064,0.025960996693991944,0.9998765324736962,1,True,positive_measured,-1399.9999156359609,1.155262329594114,1500.0689206936997,8.206123881500522,30.596813827871806,0.14870097546442868,0.041542600437813715,0.01226190791007004,0.044623040075581974,-8.436403913947288e-05,0.06892069369973797,0.5968138278718058,True,none
speed_1400rpm__torque_1600Nm__temperature_25degC,train,Fw,data/polished_dataset/forward/25degree/1400rpm/1400.0rpm1600.0Nm25.0deg.csv,13886,True,0.018880522500044898,359.9929719045754,0.025926392732117165,0.025949031943082446,0.9999485959954285,1,True,negative_measured,1400.000024829703,0.8016154778170338,-1600.3451810933218,7.077503585186041,24.788829756589372,0.15457768021654186,-0.07579826110354272,0.012363077603387698,0.044858077956383094,2.4829703079376486e-05,0.34518109332179847,-0.21117024341062773,True,none
speed_1400rpm__torque_1600Nm__temperature_25degC,train,Bw,data/polished_dataset/backward/25degree/1400rpm/1400.0rpm1600.0Nm25.0deg.csv,13885,True,0.013104774469144431,359.98718711340723,0.025926029518984706,0.025963018588215904,0.9998767144466398,1,True,positive_measured,-1400.0003130856335,1.2244204229121245,1599.9658522566908,8.364164049714505,25.318018005041406,0.15879698426270036,0.044273893662998984,0.012327036839115523,0.04617433581755125,0.00031308563347920426,-0.0341477433091768,0.31801800504140587,True,none
speed_1400rpm__torque_1600Nm__temperature_30degC,train,Fw,data/polished_dataset/forward/30degree/1400rpm/1400.0rpm1600.0Nm30.0deg.csv,13886,True,0.019013720254407878,359.9931046728875,0.025926723869190482,0.025949365148545667,0.999948487361248,1,True,negative_measured,1399.9999745841617,0.8242719918689189,-1599.9974099940393,7.528935756441905,32.597636468385424,0.15026732837316523,-0.07806782177054913,0.012490646499937696,0.04911885286372308,-2.5415838308617822e-05,-0.002590005960655617,2.5976364683854243,True,none
speed_1400rpm__torque_1600Nm__temperature_30degC,train,Bw,data/polished_dataset/backward/30degree/1400rpm/1400.0rpm1600.0Nm30.0deg.csv,13886,True,0.020642890073843945,359.994740183988,0.025925847382808342,0.02596222526173051,0.9999486791849437,1,True,positive_measured,-1400.0001093811013,1.2006507865935507,1599.336725982398,8.380066877526268,33.096754284891254,0.15116571750256838,0.04483105885855658,0.012303818725929092,0.04486519843981687,0.00010938110131064605,-0.663274017601907,3.0967542848912544,True,none
speed_1400rpm__torque_1600Nm__temperature_35degC,train,Fw,data/polished_dataset/forward/35degree/1400rpm/1400.0rpm1600.0Nm35.0deg.csv,13886,True,0.01915201130853021,359.9932375788272,0.025926594518637103,0.02595075509631215,0.999948543300967,1,True,negative_measured,1400.0000669424405,0.8539661352812205,-1599.8104435728278,9.12356358183164,35.96077848192424,0.14460395649922425,-0.07952401896079854,0.012359799822205754,0.047565033250752314,6.694244052596332e-05,-0.18955642717219234,0.9607784819242369,True,none
speed_1400rpm__torque_1600Nm__temperature_35degC,train,Bw,data/polished_dataset/backward/35degree/1400rpm/1400.0rpm1600.0Nm35.0deg.csv,13886,True,0.01262981651844839,359.98674480658025,0.02592602848125125,0.025963009644704015,0.9999484239824421,1,True,positive_measured,-1399.9996945837543,1.2169508804395148,1599.4419205953707,9.758062890682913,36.19206250900187,0.15045926373396365,0.047735906928501715,0.012278481306306922,0.04486818487420324,-0.0003054162457374332,-0.5580794046293249,1.1920625090018717,True,none
speed_1400rpm__torque_1700Nm__temperature_25degC,train,Fw,data/polished_dataset/forward/25degree/1400rpm/1400.0rpm1700.0Nm25.0deg.csv,13886,True,0.018708119169103653,359.9927928019307,0.02592663384209004,0.025949975683278125,0.9999485685300374,1,True,negative_measured,1399.9999245840938,0.8317304713958187,-1700.501305267513,7.0574788754748905,25.209942388016707,0.15301242088192105,-0.0792333034506767,0.012379516963661125,0.04538541245483281,-7.541590616710891e-05,0.5013052675130893,0.20994238801670662,True,none
speed_1400rpm__torque_1700Nm__temperature_25degC,train,Bw,data/polished_dataset/backward/25degree/1400rpm/1400.0rpm1700.0Nm25.0deg.csv,13886,True,0.020466360987622337,359.99455245418505,0.02592590533299699,0.02596444326165397,0.9999484418126882,1,True,positive_measured,-1399.9999536143362,1.2673392047932055,1698.8243988698935,10.016186829043756,25.65978971626098,0.15486228241202465,0.04805108131376518,0.01229815139647782,0.046478597861447465,-4.638566383619036e-05,-1.1756011301065428,0.6597897162609812,True,none
speed_1400rpm__torque_1700Nm__temperature_30degC,train,Fw,data/polished_dataset/forward/30degree/1400rpm/1400.0rpm1700.0Nm30.0deg.csv,13886,True,0.019068082587532703,359.9931613614582,0.02592671766032595,0.025950567797576696,0.999948555896818,1,True,negative_measured,1400.0000968539546,0.86107777192963,-1700.237428748812,7.859395493507707,32.44295405444333,0.14974399025025706,-0.08250257549825248,0.012447037696361902,0.04859888719140378,9.685395457381674e-05,0.237428748811908,2.4429540544433266,True,none
speed_1400rpm__torque_1700Nm__temperature_30degC,train,Bw,data/polished_dataset/backward/30degree/1400rpm/1400.0rpm1700.0Nm30.0deg.csv,13886,True,0.013232125592731094,359.987329652321,0.025925958110491365,0.025964264854758314,0.9999486356053499,1,True,positive_measured,-1400.0000426123665,1.2499183775055362,1699.9448081407047,8.89690532826366,33.02648782946852,0.15188915777529627,0.048143257651721345,0.01235643770640506,0.04579757548192416,4.261236654201639e-05,-0.05519185929529158,3.026487829468522,True,none
