candidate_id,candidate_family,candidate_source_label,candidate_surface,direction_label,source_file_path,speed_rpm,torque_nm,oil_temperature_deg,curve_mae_deg,curve_rmse_deg,signed_curve_mean_error_deg,absolute_curve_mean_error_deg,centered_curve_mae_deg,mean_percentage_error_pct,truth_peak_to_peak_deg,predicted_peak_to_peak_deg,peak_to_peak_error_pct,residual_peak_to_peak_pct,derivative_rmse_deg_per_deg,residual_smoothness_deg_per_deg2,residual_lag1_autocorrelation,closure_mismatch_deg,mean_harmonic_amplitude_error_pct,mean_harmonic_phase_error_deg,max_harmonic_amplitude_error_pct,max_harmonic_phase_error_deg
accepted_periodic_gru_sequence_global,periodic_gru_sequence,accepted_non_pinn_incumbent,global,forward,data\polished_dataset\forward\35degree\500rpm\500.0rpm1400.0Nm35.0deg.csv,500.000000,1400.000000,35.000000,0.000771,0.000959,-0.000438,0.000438,0.000691,1.735120,0.044416,0.044032,0.862967,13.593933,0.015323,1.327224,0.980341,0.000426,10.926545,3.686718,16.742979,7.804175
accepted_periodic_gru_sequence_global,periodic_gru_sequence,accepted_non_pinn_incumbent,global,backward,data\polished_dataset\backward\35degree\500rpm\500.0rpm1400.0Nm35.0deg.csv,500.000000,1400.000000,35.000000,0.000939,0.001133,0.000825,0.000825,0.000629,2.225414,0.042190,0.041182,2.389602,13.200917,0.024750,2.391373,0.931380,0.000825,8.460842,4.345468,23.374816,9.421010
accepted_periodic_gru_sequence_global,periodic_gru_sequence,accepted_non_pinn_incumbent,global,forward,data\polished_dataset\forward\30degree\500rpm\500.0rpm1600.0Nm30.0deg.csv,500.000000,1600.000000,30.000000,0.001071,0.001247,-0.001005,0.001005,0.000587,2.379603,0.045023,0.043500,3.381846,13.300570,0.019183,1.798332,0.955777,0.000861,19.486431,4.607705,41.366838,7.273335
accepted_periodic_gru_sequence_global,periodic_gru_sequence,accepted_non_pinn_incumbent,global,backward,data\polished_dataset\backward\30degree\500rpm\500.0rpm1600.0Nm30.0deg.csv,500.000000,1600.000000,30.000000,0.000988,0.001190,-0.000857,0.000857,0.000664,2.301043,0.042940,0.041646,3.014997,13.843122,0.030201,2.997563,0.907093,0.000734,15.834644,5.934044,44.387442,11.684161
accepted_periodic_gru_sequence_global,periodic_gru_sequence,accepted_non_pinn_incumbent,global,forward,data\polished_dataset\forward\25degree\500rpm\500.0rpm1700.0Nm25.0deg.csv,500.000000,1700.000000,25.000000,0.000882,0.001074,0.000766,0.000766,0.000602,1.894575,0.046532,0.042904,7.798456,12.423667,0.022223,2.138946,0.941327,0.000763,25.462010,1.689987,54.572842,4.045002
accepted_periodic_gru_sequence_global,periodic_gru_sequence,accepted_non_pinn_incumbent,global,backward,data\polished_dataset\backward\25degree\500rpm\500.0rpm1700.0Nm25.0deg.csv,500.000000,1700.000000,25.000000,0.000756,0.000936,-0.000368,0.000368,0.000689,1.771224,0.042693,0.041841,1.995852,15.306816,0.034915,3.589547,0.881947,0.001294,17.819232,4.216998,45.498801,7.518000
accepted_periodic_gru_sequence_global,periodic_gru_sequence,accepted_non_pinn_incumbent,global,forward,data\polished_dataset\forward\30degree\600rpm\600.0rpm100.0Nm30.0deg.csv,600.000000,100.000000,30.000000,0.001452,0.001579,0.001448,0.001448,0.000503,3.708931,0.039152,0.039559,1.039778,11.870423,0.007126,0.412596,0.990687,0.000438,6.998781,10.789672,16.510982,20.383522
accepted_periodic_gru_sequence_global,periodic_gru_sequence,accepted_non_pinn_incumbent,global,backward,data\polished_dataset\backward\30degree\600rpm\600.0rpm100.0Nm30.0deg.csv,600.000000,100.000000,30.000000,0.000575,0.000704,0.000452,0.000452,0.000434,1.501843,0.038311,0.037339,2.536108,10.136797,0.007801,0.471979,0.984597,0.000041,5.913180,1.606091,15.530386,2.586014
accepted_periodic_gru_sequence_global,periodic_gru_sequence,accepted_non_pinn_incumbent,global,forward,data\polished_dataset\forward\35degree\600rpm\600.0rpm100.0Nm35.0deg.csv,600.000000,100.000000,35.000000,0.002466,0.002589,0.002466,0.002466,0.000633,6.375043,0.038681,0.040162,3.828124,15.785795,0.007526,0.441473,0.993360,0.001329,9.600338,22.819059,23.832111,50.076118
accepted_periodic_gru_sequence_global,periodic_gru_sequence,accepted_non_pinn_incumbent,global,backward,data\polished_dataset\backward\35degree\600rpm\600.0rpm100.0Nm35.0deg.csv,600.000000,100.000000,35.000000,0.000825,0.000945,0.000802,0.000802,0.000402,2.169363,0.038007,0.037096,2.394744,10.047983,0.007695,0.473882,0.982341,0.000165,5.025835,1.180480,9.453849,3.042433
accepted_periodic_gru_sequence_global,periodic_gru_sequence,accepted_non_pinn_incumbent,global,forward,data\polished_dataset\forward\35degree\600rpm\600.0rpm200.0Nm35.0deg.csv,600.000000,200.000000,35.000000,0.000562,0.000705,0.000456,0.000456,0.000428,1.434238,0.039182,0.039614,1.101546,9.682670,0.008317,0.524270,0.982201,0.000352,26.940445,11.527350,50.724811,23.361315
accepted_periodic_gru_sequence_global,periodic_gru_sequence,accepted_non_pinn_incumbent,global,backward,data\polished_dataset\backward\35degree\600rpm\600.0rpm200.0Nm35.0deg.csv,600.000000,200.000000,35.000000,0.000419,0.000519,-0.000034,0.000034,0.000419,1.113267,0.037600,0.037225,0.997310,9.721822,0.008586,0.543513,0.979444,0.000838,10.895468,1.292980,18.315730,2.031854
accepted_periodic_gru_sequence_global,periodic_gru_sequence,accepted_non_pinn_incumbent,global,forward,data\polished_dataset\forward\30degree\600rpm\600.0rpm500.0Nm30.0deg.csv,600.000000,500.000000,30.000000,0.000599,0.000720,-0.000513,0.000513,0.000402,1.503043,0.039834,0.039819,0.036632,9.159926,0.008512,0.525657,0.979028,0.000512,8.938416,7.642193,15.958737,17.551355
accepted_periodic_gru_sequence_global,periodic_gru_sequence,accepted_non_pinn_incumbent,global,backward,data\polished_dataset\backward\30degree\600rpm\600.0rpm500.0Nm30.0deg.csv,600.000000,500.000000,30.000000,0.000727,0.000848,-0.000685,0.000685,0.000399,1.916976,0.037931,0.036901,2.714794,8.997493,0.008740,0.543254,0.976858,0.000310,6.407905,1.728868,12.848746,3.393549
accepted_periodic_gru_sequence_global,periodic_gru_sequence,accepted_non_pinn_incumbent,global,forward,data\polished_dataset\forward\35degree\600rpm\600.0rpm500.0Nm35.0deg.csv,600.000000,500.000000,35.000000,0.000830,0.000956,0.000802,0.000802,0.000416,2.069403,0.040084,0.039626,1.142752,9.667017,0.008126,0.494823,0.981914,0.001387,5.836028,11.133058,15.581269,24.489643
accepted_periodic_gru_sequence_global,periodic_gru_sequence,accepted_non_pinn_incumbent,global,backward,data\polished_dataset\backward\35degree\600rpm\600.0rpm500.0Nm35.0deg.csv,600.000000,500.000000,35.000000,0.000572,0.000697,0.000485,0.000485,0.000403,1.495609,0.038245,0.036887,3.552996,8.991596,0.008573,0.528376,0.978045,0.000468,6.132201,1.561389,10.204698,4.194146
accepted_periodic_gru_sequence_global,periodic_gru_sequence,accepted_non_pinn_incumbent,global,forward,data\polished_dataset\forward\35degree\600rpm\600.0rpm700.0Nm35.0deg.csv,600.000000,700.000000,35.000000,0.001404,0.001510,-0.001402,0.001402,0.000448,3.455422,0.040629,0.040450,0.440799,9.266086,0.009197,0.563939,0.979987,0.000173,12.355958,10.037840,24.714978,22.271508
accepted_periodic_gru_sequence_global,periodic_gru_sequence,accepted_non_pinn_incumbent,global,backward,data\polished_dataset\backward\35degree\600rpm\600.0rpm700.0Nm35.0deg.csv,600.000000,700.000000,35.000000,0.001482,0.001618,0.001480,0.001480,0.000531,3.792704,0.039071,0.037539,3.921382,11.945167,0.009361,0.567209,0.984509,0.000744,4.452734,1.282601,9.212125,2.840176
accepted_periodic_gru_sequence_global,periodic_gru_sequence,accepted_non_pinn_incumbent,global,forward,data\polished_dataset\forward\30degree\600rpm\600.0rpm1000.0Nm30.0deg.csv,600.000000,1000.000000,30.000000,0.000821,0.000964,-0.000775,0.000775,0.000460,1.980922,0.041437,0.042004,1.368570,9.810070,0.008977,0.516844,0.982066,0.000103,17.726614,7.647059,42.156553,17.202186
accepted_periodic_gru_sequence_global,periodic_gru_sequence,accepted_non_pinn_incumbent,global,backward,data\polished_dataset\backward\30degree\600rpm\600.0rpm1000.0Nm30.0deg.csv,600.000000,1000.000000,30.000000,0.000732,0.000869,-0.000654,0.000654,0.000463,1.807502,0.040475,0.039144,3.288246,9.671960,0.009628,0.589462,0.978405,0.000174,8.383443,1.177288,24.003096,2.076651
accepted_periodic_gru_sequence_global,periodic_gru_sequence,accepted_non_pinn_incumbent,global,forward,data\polished_dataset\forward\30degree\600rpm\600.0rpm1300.0Nm30.0deg.csv,600.000000,1300.000000,30.000000,0.000930,0.001114,-0.000858,0.000858,0.000575,2.179581,0.042652,0.043424,1.810019,11.194228,0.008971,0.513852,0.988264,0.000293,13.539328,5.598807,25.408920,9.009788
accepted_periodic_gru_sequence_global,periodic_gru_sequence,accepted_non_pinn_incumbent,global,backward,data\polished_dataset\backward\30degree\600rpm\600.0rpm1300.0Nm30.0deg.csv,600.000000,1300.000000,30.000000,0.000708,0.000866,-0.000550,0.000550,0.000540,1.725289,0.041051,0.040920,0.318849,11.899428,0.009159,0.528643,0.985715,0.000093,5.141207,1.430047,14.346605,2.962370
accepted_periodic_gru_sequence_global,periodic_gru_sequence,accepted_non_pinn_incumbent,global,forward,data\polished_dataset\forward\25degree\600rpm\600.0rpm1700.0Nm25.0deg.csv,600.000000,1700.000000,25.000000,0.001335,0.001488,0.001324,0.001324,0.000540,2.977068,0.044851,0.042952,4.233983,11.180969,0.008025,0.459875,0.989512,0.000045,28.754581,4.527627,69.514203,13.446731
accepted_periodic_gru_sequence_global,periodic_gru_sequence,accepted_non_pinn_incumbent,global,backward,data\polished_dataset\backward\25degree\600rpm\600.0rpm1700.0Nm25.0deg.csv,600.000000,1700.000000,25.000000,0.000571,0.000725,0.000097,0.000097,0.000569,1.346040,0.042453,0.041881,1.347694,12.450786,0.010024,0.606542,0.985105,0.001282,15.767005,3.933979,39.212472,6.505080
accepted_periodic_gru_sequence_global,periodic_gru_sequence,accepted_non_pinn_incumbent,global,forward,data\polished_dataset\forward\30degree\700rpm\700.0rpm200.0Nm30.0deg.csv,700.000000,200.000000,30.000000,0.000558,0.000707,0.000373,0.000373,0.000476,1.412068,0.039497,0.039685,0.475245,10.946512,0.008211,0.440976,0.981168,0.000559,18.857752,5.353930,31.567233,9.346619
accepted_periodic_gru_sequence_global,periodic_gru_sequence,accepted_non_pinn_incumbent,global,backward,data\polished_dataset\backward\30degree\700rpm\700.0rpm200.0Nm30.0deg.csv,700.000000,200.000000,30.000000,0.000784,0.000937,0.000698,0.000698,0.000502,2.045136,0.038338,0.037400,2.445137,12.012374,0.008199,0.428246,0.982609,0.001180,3.874894,2.173703,6.504126,5.020945
accepted_periodic_gru_sequence_global,periodic_gru_sequence,accepted_non_pinn_incumbent,global,forward,data\polished_dataset\forward\35degree\700rpm\700.0rpm700.0Nm35.0deg.csv,700.000000,700.000000,35.000000,0.000772,0.000936,-0.000589,0.000589,0.000592,1.873986,0.041183,0.040370,1.974207,11.758044,0.009043,0.455418,0.984638,0.001439,13.841845,12.666284,26.713928,31.265462
accepted_periodic_gru_sequence_global,periodic_gru_sequence,accepted_non_pinn_incumbent,global,backward,data\polished_dataset\backward\35degree\700rpm\700.0rpm700.0Nm35.0deg.csv,700.000000,700.000000,35.000000,0.000863,0.001061,-0.000619,0.000619,0.000706,2.135274,0.040395,0.037862,6.271051,12.954039,0.010188,0.491550,0.986297,0.000093,3.410052,1.616868,7.819858,3.639543
accepted_periodic_gru_sequence_global,periodic_gru_sequence,accepted_non_pinn_incumbent,global,forward,data\polished_dataset\forward\25degree\700rpm\700.0rpm1000.0Nm25.0deg.csv,700.000000,1000.000000,25.000000,0.000663,0.000829,-0.000443,0.000443,0.000555,1.555412,0.042613,0.041495,2.622638,11.819558,0.009287,0.467227,0.982620,0.000612,17.489713,6.579158,42.650292,16.152998
accepted_periodic_gru_sequence_global,periodic_gru_sequence,accepted_non_pinn_incumbent,global,backward,data\polished_dataset\backward\25degree\700rpm\700.0rpm1000.0Nm25.0deg.csv,700.000000,1000.000000,25.000000,0.001208,0.001462,0.001074,0.001074,0.000802,2.992813,0.040352,0.038860,3.696807,16.722897,0.010416,0.492498,0.989244,0.001023,16.852826,0.210591,49.481965,0.407821
accepted_periodic_gru_sequence_global,periodic_gru_sequence,accepted_non_pinn_incumbent,global,forward,data\polished_dataset\forward\35degree\700rpm\700.0rpm1200.0Nm35.0deg.csv,700.000000,1200.000000,35.000000,0.001346,0.001607,-0.001302,0.001302,0.000772,3.122835,0.043099,0.043249,0.348077,12.962424,0.009289,0.438035,0.990471,0.000261,15.129003,12.849640,28.833201,31.219094
accepted_periodic_gru_sequence_global,periodic_gru_sequence,accepted_non_pinn_incumbent,global,backward,data\polished_dataset\backward\35degree\700rpm\700.0rpm1200.0Nm35.0deg.csv,700.000000,1200.000000,35.000000,0.001099,0.001346,-0.000844,0.000844,0.000858,2.688259,0.040896,0.040954,0.142715,17.922974,0.010548,0.494930,0.990111,0.000169,3.200068,2.695270,5.536590,6.413298
accepted_periodic_gru_sequence_global,periodic_gru_sequence,accepted_non_pinn_incumbent,global,forward,data\polished_dataset\forward\30degree\700rpm\700.0rpm1400.0Nm30.0deg.csv,700.000000,1400.000000,30.000000,0.000978,0.001161,-0.000911,0.000911,0.000587,2.234694,0.043771,0.043561,0.479684,10.770472,0.008780,0.438843,0.985177,0.000732,7.257462,4.239358,9.273431,8.662593
accepted_periodic_gru_sequence_global,periodic_gru_sequence,accepted_non_pinn_incumbent,global,backward,data\polished_dataset\backward\30degree\700rpm\700.0rpm1400.0Nm30.0deg.csv,700.000000,1400.000000,30.000000,0.000953,0.001171,0.000230,0.000230,0.000940,2.202942,0.043270,0.041657,3.727633,17.518065,0.010819,0.478911,0.991443,0.000143,0.997010,1.798911,1.504214,3.003674
accepted_periodic_gru_sequence_global,periodic_gru_sequence,accepted_non_pinn_incumbent,global,forward,data\polished_dataset\forward\35degree\700rpm\700.0rpm1600.0Nm35.0deg.csv,700.000000,1600.000000,35.000000,0.001405,0.001591,-0.001373,0.001373,0.000644,3.136977,0.044778,0.043760,2.271787,13.092864,0.009129,0.457600,0.987008,0.000760,17.050173,2.753275,37.496741,7.884934
accepted_periodic_gru_sequence_global,periodic_gru_sequence,accepted_non_pinn_incumbent,global,backward,data\polished_dataset\backward\35degree\700rpm\700.0rpm1600.0Nm35.0deg.csv,700.000000,1600.000000,35.000000,0.001121,0.001384,-0.000689,0.000689,0.000971,2.532264,0.044263,0.042587,3.786854,18.301744,0.010841,0.465178,0.992168,0.002122,25.831292,7.743905,68.125269,17.442229
accepted_periodic_gru_sequence_global,periodic_gru_sequence,accepted_non_pinn_incumbent,global,forward,data\polished_dataset\forward\30degree\700rpm\700.0rpm1800.0Nm30.0deg.csv,700.000000,1800.000000,30.000000,0.000635,0.000791,-0.000231,0.000231,0.000605,1.395982,0.045506,0.042449,6.716567,12.569024,0.009568,0.480238,0.983750,0.000866,30.304191,5.113119,71.487520,9.128425
accepted_periodic_gru_sequence_global,periodic_gru_sequence,accepted_non_pinn_incumbent,global,backward,data\polished_dataset\backward\30degree\700rpm\700.0rpm1800.0Nm30.0deg.csv,700.000000,1800.000000,30.000000,0.001201,0.001485,-0.000271,0.000271,0.001183,2.640965,0.045483,0.041824,8.044678,22.647895,0.012940,0.527874,0.992554,0.001931,30.597248,23.896055,82.117749,63.517914
accepted_periodic_gru_sequence_global,periodic_gru_sequence,accepted_non_pinn_incumbent,global,forward,data\polished_dataset\forward\35degree\800rpm\800.0rpm0.0Nm35.0deg.csv,800.000000,0.000000,35.000000,0.000747,0.000916,0.000423,0.000423,0.000659,1.907677,0.039182,0.038065,2.852930,13.349462,0.010969,0.473506,0.977045,0.000686,5.641472,45.003588,14.201665,124.309352
accepted_periodic_gru_sequence_global,periodic_gru_sequence,accepted_non_pinn_incumbent,global,backward,data\polished_dataset\backward\35degree\800rpm\800.0rpm0.0Nm35.0deg.csv,800.000000,0.000000,35.000000,0.000718,0.000898,-0.000554,0.000554,0.000556,1.811613,0.039656,0.036564,7.795034,14.173889,0.012006,0.525968,0.963235,0.000035,8.907064,10.491288,13.780722,27.382199
accepted_periodic_gru_sequence_global,periodic_gru_sequence,accepted_non_pinn_incumbent,global,forward,data\polished_dataset\forward\35degree\800rpm\800.0rpm100.0Nm35.0deg.csv,800.000000,100.000000,35.000000,0.001980,0.002151,0.001975,0.001975,0.000686,5.051325,0.039198,0.039973,1.976060,12.727338,0.008516,0.393871,0.986935,0.000921,10.977001,23.372190,25.332579,58.377004
accepted_periodic_gru_sequence_global,periodic_gru_sequence,accepted_non_pinn_incumbent,global,backward,data\polished_dataset\backward\35degree\800rpm\800.0rpm100.0Nm35.0deg.csv,800.000000,100.000000,35.000000,0.001033,0.001165,0.001021,0.001021,0.000455,2.692056,0.038382,0.037195,3.090995,11.019923,0.009315,0.424047,0.963628,0.001199,7.418350,0.962568,13.539513,2.469702
accepted_periodic_gru_sequence_global,periodic_gru_sequence,accepted_non_pinn_incumbent,global,forward,data\polished_dataset\forward\25degree\800rpm\800.0rpm600.0Nm25.0deg.csv,800.000000,600.000000,25.000000,0.000533,0.000668,0.000069,0.000069,0.000532,1.291798,0.041285,0.040260,2.483789,12.040555,0.012730,0.632069,0.951349,0.001973,6.479427,6.797236,13.984110,12.962873
accepted_periodic_gru_sequence_global,periodic_gru_sequence,accepted_non_pinn_incumbent,global,backward,data\polished_dataset\backward\25degree\800rpm\800.0rpm600.0Nm25.0deg.csv,800.000000,600.000000,25.000000,0.000756,0.000918,-0.000654,0.000654,0.000514,1.938278,0.038981,0.037231,4.490064,11.950093,0.012615,0.623223,0.949012,0.001194,9.639456,1.552648,25.899490,3.217302
accepted_periodic_gru_sequence_global,periodic_gru_sequence,accepted_non_pinn_incumbent,global,forward,data\polished_dataset\forward\35degree\800rpm\800.0rpm800.0Nm35.0deg.csv,800.000000,800.000000,35.000000,0.000728,0.000885,-0.000620,0.000620,0.000504,1.741648,0.041807,0.040786,2.441393,10.822396,0.010829,0.531084,0.960877,0.000147,16.088691,13.475115,36.732597,33.424950
accepted_periodic_gru_sequence_global,periodic_gru_sequence,accepted_non_pinn_incumbent,global,backward,data\polished_dataset\backward\35degree\800rpm\800.0rpm800.0Nm35.0deg.csv,800.000000,800.000000,35.000000,0.000584,0.000728,-0.000382,0.000382,0.000494,1.474755,0.039593,0.038780,2.055133,11.956364,0.011764,0.582653,0.951768,0.000017,3.518429,1.157833,6.064181,2.194641
accepted_periodic_gru_sequence_global,periodic_gru_sequence,accepted_non_pinn_incumbent,global,forward,data\polished_dataset\forward\30degree\800rpm\800.0rpm1200.0Nm30.0deg.csv,800.000000,1200.000000,30.000000,0.001122,0.001299,-0.001085,0.001085,0.000577,2.576237,0.043538,0.042802,1.691729,11.397994,0.011368,0.557459,0.966250,0.001374,14.200654,8.150102,32.058329,21.743690
accepted_periodic_gru_sequence_global,periodic_gru_sequence,accepted_non_pinn_incumbent,global,backward,data\polished_dataset\backward\30degree\800rpm\800.0rpm1200.0Nm30.0deg.csv,800.000000,1200.000000,30.000000,0.000683,0.000851,-0.000434,0.000434,0.000586,1.623878,0.042062,0.040898,2.768240,12.413196,0.013946,0.628123,0.953093,0.000664,4.920268,3.018350,12.682384,6.366608
accepted_periodic_gru_sequence_global,periodic_gru_sequence,accepted_non_pinn_incumbent,global,forward,data\polished_dataset\forward\35degree\800rpm\800.0rpm1800.0Nm35.0deg.csv,800.000000,1800.000000,35.000000,0.001015,0.001226,-0.000846,0.000846,0.000707,2.210859,0.045925,0.042601,7.236522,13.873554,0.010970,0.513868,0.979775,0.000060,30.374810,6.770373,74.007720,11.887707
accepted_periodic_gru_sequence_global,periodic_gru_sequence,accepted_non_pinn_incumbent,global,backward,data\polished_dataset\backward\35degree\800rpm\800.0rpm1800.0Nm35.0deg.csv,800.000000,1800.000000,35.000000,0.000981,0.001203,-0.000286,0.000286,0.000952,2.197547,0.044626,0.043057,3.516133,16.109759,0.013659,0.595660,0.982374,0.001412,28.921702,50.344969,75.259789,141.871128
accepted_periodic_gru_sequence_global,periodic_gru_sequence,accepted_non_pinn_incumbent,global,forward,data\polished_dataset\forward\30degree\900rpm\900.0rpm0.0Nm30.0deg.csv,900.000000,0.000000,30.000000,0.000569,0.000709,-0.000059,0.000059,0.000569,1.462008,0.038913,0.038024,2.282522,11.787164,0.012815,0.512160,0.947052,0.001415,23.824736,36.365607,61.633449,103.774478
accepted_periodic_gru_sequence_global,periodic_gru_sequence,accepted_non_pinn_incumbent,global,backward,data\polished_dataset\backward\30degree\900rpm\900.0rpm0.0Nm30.0deg.csv,900.000000,0.000000,30.000000,0.000527,0.000670,-0.000198,0.000198,0.000506,1.338551,0.039344,0.036901,6.210142,12.357113,0.013469,0.538415,0.928239,0.000251,14.208032,9.483196,32.870940,27.391004
accepted_periodic_gru_sequence_global,periodic_gru_sequence,accepted_non_pinn_incumbent,global,forward,data\polished_dataset\forward\35degree\900rpm\900.0rpm100.0Nm35.0deg.csv,900.000000,100.000000,35.000000,0.001634,0.001878,0.001584,0.001584,0.000813,4.089232,0.039953,0.039839,0.283515,16.801466,0.009609,0.398234,0.984924,0.000915,15.864394,21.830929,25.122302,57.701630
accepted_periodic_gru_sequence_global,periodic_gru_sequence,accepted_non_pinn_incumbent,global,backward,data\polished_dataset\backward\35degree\900rpm\900.0rpm100.0Nm35.0deg.csv,900.000000,100.000000,35.000000,0.002066,0.002135,0.002066,0.002066,0.000438,5.363452,0.038514,0.037230,3.335062,9.906986,0.008938,0.385734,0.953218,0.000930,7.885117,2.666226,14.478873,5.483597
accepted_periodic_gru_sequence_global,periodic_gru_sequence,accepted_non_pinn_incumbent,global,forward,data\polished_dataset\forward\25degree\900rpm\900.0rpm700.0Nm25.0deg.csv,900.000000,700.000000,25.000000,0.000892,0.001071,0.000815,0.000815,0.000561,2.098204,0.042500,0.040405,4.929373,11.316379,0.011135,0.483785,0.956546,0.000937,7.898813,6.565053,13.541032,14.353920
accepted_periodic_gru_sequence_global,periodic_gru_sequence,accepted_non_pinn_incumbent,global,backward,data\polished_dataset\backward\25degree\900rpm\900.0rpm700.0Nm25.0deg.csv,900.000000,700.000000,25.000000,0.000507,0.000627,-0.000191,0.000191,0.000477,1.284994,0.039434,0.037721,4.346201,10.627887,0.010740,0.467165,0.943401,0.000601,9.359708,0.869984,25.114855,1.343345
accepted_periodic_gru_sequence_global,periodic_gru_sequence,accepted_non_pinn_incumbent,global,forward,data\polished_dataset\forward\35degree\900rpm\900.0rpm1500.0Nm35.0deg.csv,900.000000,1500.000000,35.000000,0.001265,0.001482,-0.001207,0.001207,0.000693,2.821126,0.044839,0.043787,2.347309,14.599363,0.009927,0.404419,0.976947,0.000398,9.485092,4.443707,18.562572,11.234975
accepted_periodic_gru_sequence_global,periodic_gru_sequence,accepted_non_pinn_incumbent,global,backward,data\polished_dataset\backward\35degree\900rpm\900.0rpm1500.0Nm35.0deg.csv,900.000000,1500.000000,35.000000,0.001151,0.001336,0.001017,0.001017,0.000681,2.677191,0.042996,0.043647,1.514896,15.856539,0.011813,0.463423,0.967072,0.001235,18.140488,3.664488,48.134955,6.714731
accepted_periodic_gru_sequence_global,periodic_gru_sequence,accepted_non_pinn_incumbent,global,forward,data\polished_dataset\forward\30degree\1000rpm\1000.0rpm600.0Nm30.0deg.csv,1000.000000,600.000000,30.000000,0.000601,0.000741,-0.000446,0.000446,0.000471,1.461635,0.041088,0.039854,3.001789,9.945330,0.010999,0.442638,0.927368,0.000600,8.288457,7.515508,14.116380,19.293630
accepted_periodic_gru_sequence_global,periodic_gru_sequence,accepted_non_pinn_incumbent,global,backward,data\polished_dataset\backward\30degree\1000rpm\1000.0rpm600.0Nm30.0deg.csv,1000.000000,600.000000,30.000000,0.000596,0.000727,-0.000440,0.000440,0.000461,1.489297,0.039998,0.038062,4.840636,10.725859,0.009953,0.382774,0.938327,0.000273,4.728902,0.585769,12.045665,1.244223
accepted_periodic_gru_sequence_global,periodic_gru_sequence,accepted_non_pinn_incumbent,global,forward,data\polished_dataset\forward\35degree\1000rpm\1000.0rpm900.0Nm35.0deg.csv,1000.000000,900.000000,35.000000,0.000608,0.000759,0.000047,0.000047,0.000607,1.447948,0.041995,0.041195,1.904747,13.519288,0.010578,0.408003,0.959580,0.001159,16.559260,12.508475,43.743897,32.882036
accepted_periodic_gru_sequence_global,periodic_gru_sequence,accepted_non_pinn_incumbent,global,backward,data\polished_dataset\backward\35degree\1000rpm\1000.0rpm900.0Nm35.0deg.csv,1000.000000,900.000000,35.000000,0.000620,0.000779,0.000141,0.000141,0.000609,1.476555,0.041989,0.040359,3.882576,13.613218,0.010467,0.401739,0.961168,0.000185,4.757982,1.424458,7.269264,2.538956
accepted_periodic_gru_sequence_global,periodic_gru_sequence,accepted_non_pinn_incumbent,global,forward,data\polished_dataset\forward\35degree\1000rpm\1000.0rpm1400.0Nm35.0deg.csv,1000.000000,1400.000000,35.000000,0.000889,0.001109,-0.000396,0.000396,0.000832,2.027096,0.043852,0.043630,0.505752,16.652553,0.012192,0.460161,0.971633,0.001188,8.520028,4.412453,19.175971,10.766211
accepted_periodic_gru_sequence_global,periodic_gru_sequence,accepted_non_pinn_incumbent,global,backward,data\polished_dataset\backward\35degree\1000rpm\1000.0rpm1400.0Nm35.0deg.csv,1000.000000,1400.000000,35.000000,0.000853,0.001069,0.000035,0.000035,0.000854,1.907947,0.044717,0.043885,1.861409,16.299315,0.011266,0.425148,0.976988,0.000145,13.719713,1.492153,36.686834,3.188858
accepted_periodic_gru_sequence_global,periodic_gru_sequence,accepted_non_pinn_incumbent,global,forward,data\polished_dataset\forward\30degree\1000rpm\1000.0rpm1800.0Nm30.0deg.csv,1000.000000,1800.000000,30.000000,0.001150,0.001398,-0.000936,0.000936,0.000835,2.426467,0.047390,0.042430,10.465491,16.547223,0.013185,0.514405,0.966052,0.001541,20.916543,2.326332,58.607077,4.748589
accepted_periodic_gru_sequence_global,periodic_gru_sequence,accepted_non_pinn_incumbent,global,backward,data\polished_dataset\backward\30degree\1000rpm\1000.0rpm1800.0Nm30.0deg.csv,1000.000000,1800.000000,30.000000,0.001043,0.001317,0.000288,0.000288,0.001029,2.173902,0.047983,0.043287,9.786770,18.716825,0.011969,0.437386,0.982301,0.000813,31.476753,26.171701,87.301009,68.793120
accepted_periodic_gru_sequence_global,periodic_gru_sequence,accepted_non_pinn_incumbent,global,forward,data\polished_dataset\forward\25degree\1100rpm\1100.0rpm300.0Nm25.0deg.csv,1100.000000,300.000000,25.000000,0.002624,0.003273,0.001323,0.001323,0.002398,5.240456,0.050079,0.039960,20.205198,32.803334,0.024649,0.809666,0.983527,0.001528,13.386670,3.772200,27.658110,9.642967
accepted_periodic_gru_sequence_global,periodic_gru_sequence,accepted_non_pinn_incumbent,global,backward,data\polished_dataset\backward\25degree\1100rpm\1100.0rpm300.0Nm25.0deg.csv,1100.000000,300.000000,25.000000,0.002378,0.002937,-0.001582,0.001582,0.002005,5.176308,0.045934,0.037142,19.140864,32.220806,0.024622,0.852759,0.974113,0.001320,3.532323,1.310425,5.673654,3.666892
accepted_periodic_gru_sequence_global,periodic_gru_sequence,accepted_non_pinn_incumbent,global,forward,data\polished_dataset\forward\30degree\1100rpm\1100.0rpm500.0Nm30.0deg.csv,1100.000000,500.000000,30.000000,0.003448,0.004268,-0.000592,0.000592,0.003413,6.147338,0.056083,0.039576,29.433543,41.955019,0.033622,1.091926,0.984681,0.001758,7.912388,5.703447,15.819008,13.821478
