candidate_id,candidate_family,candidate_source_label,candidate_surface,direction_label,source_file_path,speed_rpm,torque_nm,oil_temperature_deg,harmonic_order,truth_amplitude_deg,predicted_amplitude_deg,amplitude_error_pct,phase_error_deg
wave52r_promotion_h08_global_seed_161803,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,global,backward,data\polished_dataset\backward\30degree\400rpm\400.0rpm900.0Nm30.0deg.csv,400.000000,900.000000,30.000000,8,0.000044,0.000000,,
wave52r_promotion_h08_global_seed_161803,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,global,backward,data\polished_dataset\backward\30degree\400rpm\400.0rpm900.0Nm30.0deg.csv,400.000000,900.000000,30.000000,10,0.000011,0.000000,,
wave52r_promotion_h08_global_seed_161803,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,global,backward,data\polished_dataset\backward\30degree\400rpm\400.0rpm900.0Nm30.0deg.csv,400.000000,900.000000,30.000000,12,0.000034,0.000000,,
wave52r_promotion_h08_global_seed_161803,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,global,backward,data\polished_dataset\backward\30degree\400rpm\400.0rpm900.0Nm30.0deg.csv,400.000000,900.000000,30.000000,19,0.000029,0.000000,,
wave52r_promotion_h08_global_seed_161803,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,global,forward,data\polished_dataset\forward\25degree\400rpm\400.0rpm1000.0Nm25.0deg.csv,400.000000,1000.000000,25.000000,1,0.017134,0.017103,0.180503,0.267731
wave52r_promotion_h08_global_seed_161803,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,global,forward,data\polished_dataset\forward\25degree\400rpm\400.0rpm1000.0Nm25.0deg.csv,400.000000,1000.000000,25.000000,2,0.000274,0.000293,7.020914,12.345219
wave52r_promotion_h08_global_seed_161803,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,global,forward,data\polished_dataset\forward\25degree\400rpm\400.0rpm1000.0Nm25.0deg.csv,400.000000,1000.000000,25.000000,3,0.000802,0.000709,11.692565,1.188831
wave52r_promotion_h08_global_seed_161803,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,global,forward,data\polished_dataset\forward\25degree\400rpm\400.0rpm1000.0Nm25.0deg.csv,400.000000,1000.000000,25.000000,4,0.000077,0.000000,,
wave52r_promotion_h08_global_seed_161803,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,global,forward,data\polished_dataset\forward\25degree\400rpm\400.0rpm1000.0Nm25.0deg.csv,400.000000,1000.000000,25.000000,5,0.000035,0.000000,,
wave52r_promotion_h08_global_seed_161803,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,global,forward,data\polished_dataset\forward\25degree\400rpm\400.0rpm1000.0Nm25.0deg.csv,400.000000,1000.000000,25.000000,6,0.000013,0.000000,,
wave52r_promotion_h08_global_seed_161803,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,global,forward,data\polished_dataset\forward\25degree\400rpm\400.0rpm1000.0Nm25.0deg.csv,400.000000,1000.000000,25.000000,8,0.000105,0.000000,,
wave52r_promotion_h08_global_seed_161803,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,global,forward,data\polished_dataset\forward\25degree\400rpm\400.0rpm1000.0Nm25.0deg.csv,400.000000,1000.000000,25.000000,10,0.000031,0.000000,,
wave52r_promotion_h08_global_seed_161803,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,global,forward,data\polished_dataset\forward\25degree\400rpm\400.0rpm1000.0Nm25.0deg.csv,400.000000,1000.000000,25.000000,12,0.000029,0.000000,,
wave52r_promotion_h08_global_seed_161803,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,global,forward,data\polished_dataset\forward\25degree\400rpm\400.0rpm1000.0Nm25.0deg.csv,400.000000,1000.000000,25.000000,19,0.000007,0.000000,,
wave52r_promotion_h08_global_seed_161803,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,global,backward,data\polished_dataset\backward\25degree\400rpm\400.0rpm1000.0Nm25.0deg.csv,400.000000,1000.000000,25.000000,1,0.017093,0.016966,0.738579,0.355432
wave52r_promotion_h08_global_seed_161803,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,global,backward,data\polished_dataset\backward\25degree\400rpm\400.0rpm1000.0Nm25.0deg.csv,400.000000,1000.000000,25.000000,2,0.000310,0.000322,3.729636,11.067924
wave52r_promotion_h08_global_seed_161803,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,global,backward,data\polished_dataset\backward\25degree\400rpm\400.0rpm1000.0Nm25.0deg.csv,400.000000,1000.000000,25.000000,3,0.000989,0.000896,9.384785,0.069676
wave52r_promotion_h08_global_seed_161803,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,global,backward,data\polished_dataset\backward\25degree\400rpm\400.0rpm1000.0Nm25.0deg.csv,400.000000,1000.000000,25.000000,4,0.000067,0.000000,,
wave52r_promotion_h08_global_seed_161803,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,global,backward,data\polished_dataset\backward\25degree\400rpm\400.0rpm1000.0Nm25.0deg.csv,400.000000,1000.000000,25.000000,5,0.000043,0.000000,,
wave52r_promotion_h08_global_seed_161803,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,global,backward,data\polished_dataset\backward\25degree\400rpm\400.0rpm1000.0Nm25.0deg.csv,400.000000,1000.000000,25.000000,6,0.000032,0.000000,,
wave52r_promotion_h08_global_seed_161803,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,global,backward,data\polished_dataset\backward\25degree\400rpm\400.0rpm1000.0Nm25.0deg.csv,400.000000,1000.000000,25.000000,8,0.000088,0.000000,,
wave52r_promotion_h08_global_seed_161803,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,global,backward,data\polished_dataset\backward\25degree\400rpm\400.0rpm1000.0Nm25.0deg.csv,400.000000,1000.000000,25.000000,10,0.000022,0.000000,,
wave52r_promotion_h08_global_seed_161803,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,global,backward,data\polished_dataset\backward\25degree\400rpm\400.0rpm1000.0Nm25.0deg.csv,400.000000,1000.000000,25.000000,12,0.000016,0.000000,,
wave52r_promotion_h08_global_seed_161803,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,global,backward,data\polished_dataset\backward\25degree\400rpm\400.0rpm1000.0Nm25.0deg.csv,400.000000,1000.000000,25.000000,19,0.000003,0.000000,,
wave52r_promotion_h08_global_seed_161803,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,global,forward,data\polished_dataset\forward\25degree\400rpm\400.0rpm1400.0Nm25.0deg.csv,400.000000,1400.000000,25.000000,1,0.017193,0.017054,0.808318,0.038880
wave52r_promotion_h08_global_seed_161803,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,global,forward,data\polished_dataset\forward\25degree\400rpm\400.0rpm1400.0Nm25.0deg.csv,400.000000,1400.000000,25.000000,2,0.000327,0.000320,2.211179,12.266465
wave52r_promotion_h08_global_seed_161803,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,global,forward,data\polished_dataset\forward\25degree\400rpm\400.0rpm1400.0Nm25.0deg.csv,400.000000,1400.000000,25.000000,3,0.000927,0.000860,7.299519,0.974380
wave52r_promotion_h08_global_seed_161803,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,global,forward,data\polished_dataset\forward\25degree\400rpm\400.0rpm1400.0Nm25.0deg.csv,400.000000,1400.000000,25.000000,4,0.000061,0.000000,,
wave52r_promotion_h08_global_seed_161803,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,global,forward,data\polished_dataset\forward\25degree\400rpm\400.0rpm1400.0Nm25.0deg.csv,400.000000,1400.000000,25.000000,5,0.000020,0.000000,,
wave52r_promotion_h08_global_seed_161803,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,global,forward,data\polished_dataset\forward\25degree\400rpm\400.0rpm1400.0Nm25.0deg.csv,400.000000,1400.000000,25.000000,6,0.000036,0.000000,,
wave52r_promotion_h08_global_seed_161803,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,global,forward,data\polished_dataset\forward\25degree\400rpm\400.0rpm1400.0Nm25.0deg.csv,400.000000,1400.000000,25.000000,8,0.000051,0.000000,,
wave52r_promotion_h08_global_seed_161803,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,global,forward,data\polished_dataset\forward\25degree\400rpm\400.0rpm1400.0Nm25.0deg.csv,400.000000,1400.000000,25.000000,10,0.000038,0.000000,,
wave52r_promotion_h08_global_seed_161803,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,global,forward,data\polished_dataset\forward\25degree\400rpm\400.0rpm1400.0Nm25.0deg.csv,400.000000,1400.000000,25.000000,12,0.000048,0.000000,,
wave52r_promotion_h08_global_seed_161803,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,global,forward,data\polished_dataset\forward\25degree\400rpm\400.0rpm1400.0Nm25.0deg.csv,400.000000,1400.000000,25.000000,19,0.000031,0.000000,,
wave52r_promotion_h08_global_seed_161803,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,global,backward,data\polished_dataset\backward\25degree\400rpm\400.0rpm1400.0Nm25.0deg.csv,400.000000,1400.000000,25.000000,1,0.017081,0.016976,0.613460,0.140517
wave52r_promotion_h08_global_seed_161803,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,global,backward,data\polished_dataset\backward\25degree\400rpm\400.0rpm1400.0Nm25.0deg.csv,400.000000,1400.000000,25.000000,2,0.000283,0.000304,7.513015,4.262776
wave52r_promotion_h08_global_seed_161803,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,global,backward,data\polished_dataset\backward\25degree\400rpm\400.0rpm1400.0Nm25.0deg.csv,400.000000,1400.000000,25.000000,3,0.001102,0.001005,8.777551,0.498027
wave52r_promotion_h08_global_seed_161803,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,global,backward,data\polished_dataset\backward\25degree\400rpm\400.0rpm1400.0Nm25.0deg.csv,400.000000,1400.000000,25.000000,4,0.000043,0.000000,,
wave52r_promotion_h08_global_seed_161803,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,global,backward,data\polished_dataset\backward\25degree\400rpm\400.0rpm1400.0Nm25.0deg.csv,400.000000,1400.000000,25.000000,5,0.000021,0.000000,,
wave52r_promotion_h08_global_seed_161803,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,global,backward,data\polished_dataset\backward\25degree\400rpm\400.0rpm1400.0Nm25.0deg.csv,400.000000,1400.000000,25.000000,6,0.000053,0.000000,,
wave52r_promotion_h08_global_seed_161803,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,global,backward,data\polished_dataset\backward\25degree\400rpm\400.0rpm1400.0Nm25.0deg.csv,400.000000,1400.000000,25.000000,8,0.000079,0.000000,,
wave52r_promotion_h08_global_seed_161803,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,global,backward,data\polished_dataset\backward\25degree\400rpm\400.0rpm1400.0Nm25.0deg.csv,400.000000,1400.000000,25.000000,10,0.000013,0.000000,,
wave52r_promotion_h08_global_seed_161803,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,global,backward,data\polished_dataset\backward\25degree\400rpm\400.0rpm1400.0Nm25.0deg.csv,400.000000,1400.000000,25.000000,12,0.000028,0.000000,,
wave52r_promotion_h08_global_seed_161803,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,global,backward,data\polished_dataset\backward\25degree\400rpm\400.0rpm1400.0Nm25.0deg.csv,400.000000,1400.000000,25.000000,19,0.000012,0.000000,,
wave52r_promotion_h08_global_seed_161803,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,global,forward,data\polished_dataset\forward\35degree\400rpm\400.0rpm1600.0Nm35.0deg.csv,400.000000,1600.000000,35.000000,1,0.017084,0.016990,0.550483,0.090624
wave52r_promotion_h08_global_seed_161803,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,global,forward,data\polished_dataset\forward\35degree\400rpm\400.0rpm1600.0Nm35.0deg.csv,400.000000,1600.000000,35.000000,2,0.000272,0.000336,23.405589,21.487041
wave52r_promotion_h08_global_seed_161803,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,global,forward,data\polished_dataset\forward\35degree\400rpm\400.0rpm1600.0Nm35.0deg.csv,400.000000,1600.000000,35.000000,3,0.001027,0.000966,5.913536,2.551547
wave52r_promotion_h08_global_seed_161803,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,global,forward,data\polished_dataset\forward\35degree\400rpm\400.0rpm1600.0Nm35.0deg.csv,400.000000,1600.000000,35.000000,4,0.000049,0.000000,,
wave52r_promotion_h08_global_seed_161803,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,global,forward,data\polished_dataset\forward\35degree\400rpm\400.0rpm1600.0Nm35.0deg.csv,400.000000,1600.000000,35.000000,5,0.000068,0.000000,,
wave52r_promotion_h08_global_seed_161803,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,global,forward,data\polished_dataset\forward\35degree\400rpm\400.0rpm1600.0Nm35.0deg.csv,400.000000,1600.000000,35.000000,6,0.000074,0.000000,,
wave52r_promotion_h08_global_seed_161803,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,global,forward,data\polished_dataset\forward\35degree\400rpm\400.0rpm1600.0Nm35.0deg.csv,400.000000,1600.000000,35.000000,8,0.000089,0.000000,,
wave52r_promotion_h08_global_seed_161803,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,global,forward,data\polished_dataset\forward\35degree\400rpm\400.0rpm1600.0Nm35.0deg.csv,400.000000,1600.000000,35.000000,10,0.000082,0.000000,,
wave52r_promotion_h08_global_seed_161803,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,global,forward,data\polished_dataset\forward\35degree\400rpm\400.0rpm1600.0Nm35.0deg.csv,400.000000,1600.000000,35.000000,12,0.000060,0.000000,,
wave52r_promotion_h08_global_seed_161803,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,global,forward,data\polished_dataset\forward\35degree\400rpm\400.0rpm1600.0Nm35.0deg.csv,400.000000,1600.000000,35.000000,19,0.000034,0.000000,,
wave52r_promotion_h08_global_seed_161803,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,global,backward,data\polished_dataset\backward\35degree\400rpm\400.0rpm1600.0Nm35.0deg.csv,400.000000,1600.000000,35.000000,1,0.017020,0.016999,0.125158,0.061475
wave52r_promotion_h08_global_seed_161803,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,global,backward,data\polished_dataset\backward\35degree\400rpm\400.0rpm1600.0Nm35.0deg.csv,400.000000,1600.000000,35.000000,2,0.000288,0.000269,6.554879,16.993384
wave52r_promotion_h08_global_seed_161803,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,global,backward,data\polished_dataset\backward\35degree\400rpm\400.0rpm1600.0Nm35.0deg.csv,400.000000,1600.000000,35.000000,3,0.001031,0.000970,5.967859,1.040409
wave52r_promotion_h08_global_seed_161803,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,global,backward,data\polished_dataset\backward\35degree\400rpm\400.0rpm1600.0Nm35.0deg.csv,400.000000,1600.000000,35.000000,4,0.000091,0.000000,,
wave52r_promotion_h08_global_seed_161803,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,global,backward,data\polished_dataset\backward\35degree\400rpm\400.0rpm1600.0Nm35.0deg.csv,400.000000,1600.000000,35.000000,5,0.000064,0.000000,,
wave52r_promotion_h08_global_seed_161803,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,global,backward,data\polished_dataset\backward\35degree\400rpm\400.0rpm1600.0Nm35.0deg.csv,400.000000,1600.000000,35.000000,6,0.000049,0.000000,,
wave52r_promotion_h08_global_seed_161803,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,global,backward,data\polished_dataset\backward\35degree\400rpm\400.0rpm1600.0Nm35.0deg.csv,400.000000,1600.000000,35.000000,8,0.000061,0.000000,,
wave52r_promotion_h08_global_seed_161803,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,global,backward,data\polished_dataset\backward\35degree\400rpm\400.0rpm1600.0Nm35.0deg.csv,400.000000,1600.000000,35.000000,10,0.000041,0.000000,,
wave52r_promotion_h08_global_seed_161803,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,global,backward,data\polished_dataset\backward\35degree\400rpm\400.0rpm1600.0Nm35.0deg.csv,400.000000,1600.000000,35.000000,12,0.000049,0.000000,,
wave52r_promotion_h08_global_seed_161803,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,global,backward,data\polished_dataset\backward\35degree\400rpm\400.0rpm1600.0Nm35.0deg.csv,400.000000,1600.000000,35.000000,19,0.000023,0.000000,,
wave52r_promotion_h08_global_seed_161803,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,global,forward,data\polished_dataset\forward\35degree\500rpm\500.0rpm300.0Nm35.0deg.csv,500.000000,300.000000,35.000000,1,0.017264,0.017177,0.506281,0.096930
wave52r_promotion_h08_global_seed_161803,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,global,forward,data\polished_dataset\forward\35degree\500rpm\500.0rpm300.0Nm35.0deg.csv,500.000000,300.000000,35.000000,2,0.000224,0.000188,16.114984,13.213497
wave52r_promotion_h08_global_seed_161803,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,global,forward,data\polished_dataset\forward\35degree\500rpm\500.0rpm300.0Nm35.0deg.csv,500.000000,300.000000,35.000000,3,0.000607,0.000605,0.288598,14.898708
wave52r_promotion_h08_global_seed_161803,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,global,forward,data\polished_dataset\forward\35degree\500rpm\500.0rpm300.0Nm35.0deg.csv,500.000000,300.000000,35.000000,4,0.000049,0.000000,,
wave52r_promotion_h08_global_seed_161803,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,global,forward,data\polished_dataset\forward\35degree\500rpm\500.0rpm300.0Nm35.0deg.csv,500.000000,300.000000,35.000000,5,0.000035,0.000000,,
wave52r_promotion_h08_global_seed_161803,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,global,forward,data\polished_dataset\forward\35degree\500rpm\500.0rpm300.0Nm35.0deg.csv,500.000000,300.000000,35.000000,6,0.000047,0.000000,,
wave52r_promotion_h08_global_seed_161803,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,global,forward,data\polished_dataset\forward\35degree\500rpm\500.0rpm300.0Nm35.0deg.csv,500.000000,300.000000,35.000000,8,0.000066,0.000000,,
wave52r_promotion_h08_global_seed_161803,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,global,forward,data\polished_dataset\forward\35degree\500rpm\500.0rpm300.0Nm35.0deg.csv,500.000000,300.000000,35.000000,10,0.000004,0.000000,,
wave52r_promotion_h08_global_seed_161803,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,global,forward,data\polished_dataset\forward\35degree\500rpm\500.0rpm300.0Nm35.0deg.csv,500.000000,300.000000,35.000000,12,0.000020,0.000000,,
wave52r_promotion_h08_global_seed_161803,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,global,forward,data\polished_dataset\forward\35degree\500rpm\500.0rpm300.0Nm35.0deg.csv,500.000000,300.000000,35.000000,19,0.000016,0.000000,,
wave52r_promotion_h08_global_seed_161803,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,global,backward,data\polished_dataset\backward\35degree\500rpm\500.0rpm300.0Nm35.0deg.csv,500.000000,300.000000,35.000000,1,0.017127,0.017117,0.062444,0.007389
wave52r_promotion_h08_global_seed_161803,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,global,backward,data\polished_dataset\backward\35degree\500rpm\500.0rpm300.0Nm35.0deg.csv,500.000000,300.000000,35.000000,2,0.000351,0.000311,11.503099,8.680498
wave52r_promotion_h08_global_seed_161803,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,global,backward,data\polished_dataset\backward\35degree\500rpm\500.0rpm300.0Nm35.0deg.csv,500.000000,300.000000,35.000000,3,0.000835,0.000791,5.174492,0.947854
wave52r_promotion_h08_global_seed_161803,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,global,backward,data\polished_dataset\backward\35degree\500rpm\500.0rpm300.0Nm35.0deg.csv,500.000000,300.000000,35.000000,4,0.000042,0.000000,,
wave52r_promotion_h08_global_seed_161803,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,global,backward,data\polished_dataset\backward\35degree\500rpm\500.0rpm300.0Nm35.0deg.csv,500.000000,300.000000,35.000000,5,0.000032,0.000000,,
wave52r_promotion_h08_global_seed_161803,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,global,backward,data\polished_dataset\backward\35degree\500rpm\500.0rpm300.0Nm35.0deg.csv,500.000000,300.000000,35.000000,6,0.000007,0.000000,,
wave52r_promotion_h08_global_seed_161803,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,global,backward,data\polished_dataset\backward\35degree\500rpm\500.0rpm300.0Nm35.0deg.csv,500.000000,300.000000,35.000000,8,0.000086,0.000000,,
wave52r_promotion_h08_global_seed_161803,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,global,backward,data\polished_dataset\backward\35degree\500rpm\500.0rpm300.0Nm35.0deg.csv,500.000000,300.000000,35.000000,10,0.000018,0.000000,,
wave52r_promotion_h08_global_seed_161803,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,global,backward,data\polished_dataset\backward\35degree\500rpm\500.0rpm300.0Nm35.0deg.csv,500.000000,300.000000,35.000000,12,0.000031,0.000000,,
wave52r_promotion_h08_global_seed_161803,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,global,backward,data\polished_dataset\backward\35degree\500rpm\500.0rpm300.0Nm35.0deg.csv,500.000000,300.000000,35.000000,19,0.000015,0.000000,,
wave52r_promotion_h08_global_seed_161803,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,global,forward,data\polished_dataset\forward\25degree\500rpm\500.0rpm700.0Nm25.0deg.csv,500.000000,700.000000,25.000000,1,0.017181,0.017144,0.214835,0.277770
wave52r_promotion_h08_global_seed_161803,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,global,forward,data\polished_dataset\forward\25degree\500rpm\500.0rpm700.0Nm25.0deg.csv,500.000000,700.000000,25.000000,2,0.000266,0.000272,2.459045,17.487826
wave52r_promotion_h08_global_seed_161803,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,global,forward,data\polished_dataset\forward\25degree\500rpm\500.0rpm700.0Nm25.0deg.csv,500.000000,700.000000,25.000000,3,0.000669,0.000641,4.217821,4.463476
wave52r_promotion_h08_global_seed_161803,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,global,forward,data\polished_dataset\forward\25degree\500rpm\500.0rpm700.0Nm25.0deg.csv,500.000000,700.000000,25.000000,4,0.000080,0.000000,,
wave52r_promotion_h08_global_seed_161803,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,global,forward,data\polished_dataset\forward\25degree\500rpm\500.0rpm700.0Nm25.0deg.csv,500.000000,700.000000,25.000000,5,0.000026,0.000000,,
wave52r_promotion_h08_global_seed_161803,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,global,forward,data\polished_dataset\forward\25degree\500rpm\500.0rpm700.0Nm25.0deg.csv,500.000000,700.000000,25.000000,6,0.000046,0.000000,,
wave52r_promotion_h08_global_seed_161803,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,global,forward,data\polished_dataset\forward\25degree\500rpm\500.0rpm700.0Nm25.0deg.csv,500.000000,700.000000,25.000000,8,0.000101,0.000000,,
wave52r_promotion_h08_global_seed_161803,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,global,forward,data\polished_dataset\forward\25degree\500rpm\500.0rpm700.0Nm25.0deg.csv,500.000000,700.000000,25.000000,10,0.000008,0.000000,,
wave52r_promotion_h08_global_seed_161803,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,global,forward,data\polished_dataset\forward\25degree\500rpm\500.0rpm700.0Nm25.0deg.csv,500.000000,700.000000,25.000000,12,0.000008,0.000000,,
wave52r_promotion_h08_global_seed_161803,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,global,forward,data\polished_dataset\forward\25degree\500rpm\500.0rpm700.0Nm25.0deg.csv,500.000000,700.000000,25.000000,19,0.000009,0.000000,,
wave52r_promotion_h08_global_seed_161803,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,global,backward,data\polished_dataset\backward\25degree\500rpm\500.0rpm700.0Nm25.0deg.csv,500.000000,700.000000,25.000000,1,0.017093,0.017015,0.456907,0.267425
wave52r_promotion_h08_global_seed_161803,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,global,backward,data\polished_dataset\backward\25degree\500rpm\500.0rpm700.0Nm25.0deg.csv,500.000000,700.000000,25.000000,2,0.000329,0.000338,2.605073,12.863620
wave52r_promotion_h08_global_seed_161803,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,global,backward,data\polished_dataset\backward\25degree\500rpm\500.0rpm700.0Nm25.0deg.csv,500.000000,700.000000,25.000000,3,0.000922,0.000837,9.229932,1.507379
wave52r_promotion_h08_global_seed_161803,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,global,backward,data\polished_dataset\backward\25degree\500rpm\500.0rpm700.0Nm25.0deg.csv,500.000000,700.000000,25.000000,4,0.000053,0.000000,,
wave52r_promotion_h08_global_seed_161803,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,global,backward,data\polished_dataset\backward\25degree\500rpm\500.0rpm700.0Nm25.0deg.csv,500.000000,700.000000,25.000000,5,0.000045,0.000000,,
wave52r_promotion_h08_global_seed_161803,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,global,backward,data\polished_dataset\backward\25degree\500rpm\500.0rpm700.0Nm25.0deg.csv,500.000000,700.000000,25.000000,6,0.000024,0.000000,,
wave52r_promotion_h08_global_seed_161803,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,global,backward,data\polished_dataset\backward\25degree\500rpm\500.0rpm700.0Nm25.0deg.csv,500.000000,700.000000,25.000000,8,0.000090,0.000000,,
wave52r_promotion_h08_global_seed_161803,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,global,backward,data\polished_dataset\backward\25degree\500rpm\500.0rpm700.0Nm25.0deg.csv,500.000000,700.000000,25.000000,10,0.000015,0.000000,,
wave52r_promotion_h08_global_seed_161803,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,global,backward,data\polished_dataset\backward\25degree\500rpm\500.0rpm700.0Nm25.0deg.csv,500.000000,700.000000,25.000000,12,0.000015,0.000000,,
wave52r_promotion_h08_global_seed_161803,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,global,backward,data\polished_dataset\backward\25degree\500rpm\500.0rpm700.0Nm25.0deg.csv,500.000000,700.000000,25.000000,19,0.000013,0.000000,,
