condition_id,split,direction,nominal_speed_rpm,nominal_torque_nm,measured_signed_torque_nm,measured_temperature_deg_c,measured_curve_mean_te_deg,measured_curve_peak_to_peak_te_deg,low_torque_condition,direction_torque_sign_pass
speed_300rpm__torque_800Nm__temperature_30degC,train,Fw,300.0,800.0,-800.0183544372335,29.768345679012345,-0.053947380206036864,0.0407823144146598,False,True
speed_300rpm__torque_800Nm__temperature_30degC,train,Bw,300.0,800.0,800.0213688085563,29.69189228395062,0.019063223438833876,0.04074611494152694,False,True
speed_300rpm__torque_800Nm__temperature_35degC,train,Fw,300.0,800.0,-799.9746811316337,36.47025540123457,-0.05265510628378121,0.041570155363477496,False,True
speed_300rpm__torque_800Nm__temperature_35degC,train,Bw,300.0,800.0,799.9872079108436,36.48198364197531,0.022265766992727996,0.04096596294526615,False,True
speed_300rpm__torque_900Nm__temperature_25degC,train,Fw,300.0,900.0,-899.9596293767294,26.01015262345679,-0.05794567339297299,0.04052900605702563,False,True
speed_300rpm__torque_900Nm__temperature_25degC,train,Bw,300.0,900.0,899.9924854023828,26.045568981481484,0.021909016720437754,0.039534804721286905,False,True
speed_300rpm__torque_900Nm__temperature_30degC,train,Fw,300.0,900.0,-899.9967494275835,29.887143364197534,-0.057180674444736186,0.04192055409955182,False,True
speed_300rpm__torque_900Nm__temperature_30degC,train,Bw,300.0,900.0,899.9284731704604,29.901216203703704,0.023094988837751126,0.04079631737079901,False,True
speed_300rpm__torque_900Nm__temperature_35degC,train,Fw,300.0,900.0,-900.0092837766365,34.65139907407408,-0.05570834298521605,0.041623206601735976,False,True
speed_300rpm__torque_900Nm__temperature_35degC,train,Bw,300.0,900.0,899.9789728033642,34.37633163580247,0.02249835966733563,0.0406886854466526,False,True
speed_400rpm__torque_0Nm__temperature_25degC,train,Fw,400.0,0.0,-0.016963414840867556,25.325563168724283,-0.02130331051109221,0.0383279513980731,True,True
speed_400rpm__torque_0Nm__temperature_25degC,train,Bw,400.0,0.0,-0.01748656260782299,25.358969753086424,-0.012663978065675255,0.03893278642471228,True,True
speed_400rpm__torque_1000Nm__temperature_35degC,train,Fw,400.0,1000.0,-999.9373844425375,36.18464053497942,-0.06049707366308343,0.042641139070982596,False,True
speed_400rpm__torque_1000Nm__temperature_35degC,train,Bw,400.0,1000.0,999.9909530342369,36.24197366255144,0.027958368835656704,0.0422915485259135,False,True
speed_400rpm__torque_100Nm__temperature_30degC,train,Fw,400.0,100.0,-100.00101160120082,31.19982345679012,-0.02732762630914858,0.03889602712489862,False,True
speed_400rpm__torque_100Nm__temperature_30degC,train,Bw,400.0,100.0,100.01528338331934,31.273660905349793,-0.00756645001298247,0.039140514826622244,False,True
speed_400rpm__torque_100Nm__temperature_35degC,train,Fw,400.0,100.0,-99.88552956559629,34.642120002469184,-0.025452410549885073,0.0390320633427433,False,True
speed_400rpm__torque_100Nm__temperature_35degC,train,Bw,400.0,100.0,99.98002504377507,34.53638847736625,-0.007649738383663351,0.03816062170638151,False,True
speed_400rpm__torque_1100Nm__temperature_25degC,train,Fw,400.0,1100.0,-1100.0343403109798,25.91940411522634,-0.06413674270323584,0.042526489123775574,False,True
speed_400rpm__torque_1100Nm__temperature_25degC,train,Bw,400.0,1100.0,1100.0554679713027,25.976460082304527,0.02897768571890843,0.04118453401543363,False,True
speed_400rpm__torque_1100Nm__temperature_30degC,train,Fw,400.0,1100.0,-1100.1041800200694,30.201884362139918,-0.06408234734217179,0.043720322557759095,False,True
speed_400rpm__torque_1100Nm__temperature_30degC,train,Bw,400.0,1100.0,1099.9943217223663,30.325144444444444,0.03016704230934868,0.040663795340392106,False,True
speed_400rpm__torque_1100Nm__temperature_35degC,train,Fw,400.0,1100.0,-1099.911031512076,35.11469279835391,-0.06507640920477888,0.044051646771911764,False,True
speed_400rpm__torque_1100Nm__temperature_35degC,train,Bw,400.0,1100.0,1099.9143167872382,35.25298436213991,0.03202978333680264,0.04220435189093143,False,True
speed_400rpm__torque_1200Nm__temperature_25degC,train,Fw,400.0,1200.0,-1200.0850341104185,26.170124485596705,-0.06781934010107953,0.04307330792869499,False,True
speed_400rpm__torque_1200Nm__temperature_25degC,train,Bw,400.0,1200.0,1200.0646857203371,26.266487448559673,0.03278852878839214,0.0414834947651361,False,True
speed_400rpm__torque_1200Nm__temperature_30degC,train,Fw,400.0,1200.0,-1199.9530413072296,30.057175102880656,-0.06865734832027844,0.043413040952345605,False,True
speed_400rpm__torque_1200Nm__temperature_30degC,train,Bw,400.0,1200.0,1200.0114314167477,30.091742386831275,0.034316413853596954,0.04164781627935531,False,True
speed_400rpm__torque_1200Nm__temperature_35degC,train,Fw,400.0,1200.0,-1200.0187171437613,36.53929526748971,-0.06805767197012681,0.044197428763938305,False,True
speed_400rpm__torque_1200Nm__temperature_35degC,train,Bw,400.0,1200.0,1199.9807525884578,36.64298950617284,0.03565276744770964,0.04171422371808541,False,True
speed_400rpm__torque_1300Nm__temperature_25degC,train,Fw,400.0,1300.0,-1300.109102936929,26.404923868312757,-0.07192063047318836,0.043491217203575135,False,True
speed_400rpm__torque_1300Nm__temperature_25degC,train,Bw,400.0,1300.0,1299.9291974491518,26.504870576131687,0.0361263582809054,0.04287082907788321,False,True
speed_400rpm__torque_1300Nm__temperature_35degC,train,Fw,400.0,1300.0,-1300.0694727308955,34.555179835390945,-0.06925165707397653,0.04395511518807516,False,True
speed_400rpm__torque_1300Nm__temperature_35degC,train,Bw,400.0,1300.0,1300.0174570889344,34.35041666666667,0.03770606313471626,0.04227684809703264,False,True
speed_400rpm__torque_1400Nm__temperature_30degC,train,Fw,400.0,1400.0,-1399.937689152274,29.984447530864195,-0.07597002572970399,0.044783904321061094,False,True
speed_400rpm__torque_1400Nm__temperature_30degC,train,Bw,400.0,1400.0,1399.9009302937573,30.062941152263374,0.04203171265693312,0.042232452996142804,False,True
speed_400rpm__torque_1400Nm__temperature_35degC,train,Fw,400.0,1400.0,-1400.0021177358587,35.21389176954733,-0.0732703194649196,0.04429128848922808,False,True
speed_400rpm__torque_1400Nm__temperature_35degC,train,Bw,400.0,1400.0,1399.9689355762168,35.174959670781895,0.04227610469377682,0.04204784105608389,False,True
speed_400rpm__torque_1500Nm__temperature_25degC,train,Fw,400.0,1500.0,-1499.827642220038,25.038654526748974,-0.07981877889032558,0.04484201574477203,False,True
speed_400rpm__torque_1500Nm__temperature_25degC,train,Bw,400.0,1500.0,1500.0611375216383,25.19310349794239,0.043890099420739494,0.04235032324875637,False,True
speed_400rpm__torque_1500Nm__temperature_30degC,train,Fw,400.0,1500.0,-1499.9739822487772,30.083279218107,-0.07981277598282177,0.04465430147081238,False,True
speed_400rpm__torque_1500Nm__temperature_30degC,train,Bw,400.0,1500.0,1499.93572931779,30.164795983456447,0.0455776040115752,0.042803573113981856,False,True
speed_400rpm__torque_1500Nm__temperature_35degC,train,Fw,400.0,1500.0,-1500.0082923933353,35.09460976563304,-0.07720040346239146,0.044432691194647926,False,True
speed_400rpm__torque_1500Nm__temperature_35degC,train,Bw,400.0,1500.0,1500.1230241241253,35.05813312757202,0.04632700757281596,0.04267812706590897,False,True
speed_400rpm__torque_1600Nm__temperature_25degC,train,Fw,400.0,1600.0,-1600.0191566679214,25.972032921810694,-0.08283047309206493,0.04453583517003818,False,True
speed_400rpm__torque_1600Nm__temperature_25degC,train,Bw,400.0,1600.0,1599.9817212302787,26.13387325102881,0.04741773224249179,0.04248696689890833,False,True
speed_400rpm__torque_1600Nm__temperature_30degC,train,Fw,400.0,1600.0,-1600.009271941558,30.139494032921814,-0.0830051498369043,0.04457617075169122,False,True
speed_400rpm__torque_1600Nm__temperature_30degC,train,Bw,400.0,1600.0,1600.013668999908,30.18900740740741,0.04890558677410227,0.04296127189333093,False,True
speed_400rpm__torque_1700Nm__temperature_25degC,train,Fw,400.0,1700.0,-1699.978902913906,26.485150205761315,-0.08614940741354113,0.045390717892500515,False,True
speed_400rpm__torque_1700Nm__temperature_25degC,train,Bw,400.0,1700.0,1700.0325863145106,26.603379835390946,0.05139421599088547,0.04297199659679996,False,True
speed_400rpm__torque_1700Nm__temperature_30degC,train,Fw,400.0,1700.0,-1700.0095136420716,29.9391341563786,-0.08686703915253693,0.04490435330390108,False,True
speed_400rpm__torque_1700Nm__temperature_30degC,train,Bw,400.0,1700.0,1699.9959953908035,30.016958498796324,0.052833321864035256,0.042754547257379774,False,True
speed_400rpm__torque_1700Nm__temperature_35degC,train,Fw,400.0,1700.0,-1699.9531076523501,35.343701851851854,-0.08520706037694549,0.04705566602477141,False,True
speed_400rpm__torque_1700Nm__temperature_35degC,train,Bw,400.0,1700.0,1699.9567695750598,35.36583641975309,0.054223751212619395,0.04355940553837936,False,True
speed_400rpm__torque_1800Nm__temperature_25degC,train,Fw,400.0,1800.0,-1799.9520493632972,25.37193353909465,-0.09030468802083508,0.04605200866017632,False,True
speed_400rpm__torque_1800Nm__temperature_25degC,train,Bw,400.0,1800.0,1799.9917584770485,25.580256378600822,0.05460019476281436,0.04374313375404292,False,True
speed_400rpm__torque_1800Nm__temperature_30degC,train,Fw,400.0,1800.0,-1800.003771149082,29.974144032921814,-0.09068448235886394,0.04639020189659589,False,True
speed_400rpm__torque_1800Nm__temperature_30degC,train,Bw,400.0,1800.0,1799.9674642684988,30.058922633744853,0.056391476212943124,0.04371791456744309,False,True
speed_400rpm__torque_200Nm__temperature_35degC,train,Fw,400.0,200.0,-199.96525287628174,34.947689506172836,-0.02954062750181613,0.039745747216242217,False,True
speed_400rpm__torque_200Nm__temperature_35degC,train,Bw,400.0,200.0,199.97578007952058,34.86192637708595,-0.002494206249688097,0.03865554722221621,False,True
speed_400rpm__torque_300Nm__temperature_30degC,train,Fw,400.0,300.0,-300.02185748928366,31.639222633744854,-0.03564676472854267,0.04007541160648572,False,True
speed_400rpm__torque_300Nm__temperature_30degC,train,Bw,400.0,300.0,300.00336325257757,31.704703292181073,0.0012617848799127845,0.04019259578745028,False,True
speed_400rpm__torque_300Nm__temperature_35degC,train,Fw,400.0,300.0,-299.9685960051454,35.241570781893,-0.03356165799183035,0.041142783853130235,False,True
speed_400rpm__torque_300Nm__temperature_35degC,train,Bw,400.0,300.0,300.03191498952407,35.214298971193415,0.0019112711135600086,0.03976264762019115,False,True
speed_400rpm__torque_500Nm__temperature_25degC,train,Fw,400.0,500.0,-500.12075169096266,26.67303559670782,-0.04288265390419056,0.04110209643811122,False,True
speed_400rpm__torque_500Nm__temperature_25degC,train,Bw,400.0,500.0,500.0047667140129,26.76758744855967,0.007005246070508845,0.03915391966953028,False,True
speed_400rpm__torque_500Nm__temperature_30degC,train,Fw,400.0,500.0,-499.96726881329414,31.959590123456792,-0.0434684401884567,0.04142813074069013,False,True
speed_400rpm__torque_500Nm__temperature_30degC,train,Bw,400.0,500.0,500.04132333608396,32.0168829218107,0.00901374600128021,0.03924789631877837,False,True
speed_400rpm__torque_600Nm__temperature_30degC,train,Fw,400.0,600.0,-600.0482576579847,32.09687907656221,-0.04685315258500966,0.041721613249270595,False,True
speed_400rpm__torque_600Nm__temperature_30degC,train,Bw,400.0,600.0,599.9859873829529,32.155101028806584,0.01321850492616918,0.039976974951562674,False,True
speed_400rpm__torque_700Nm__temperature_35degC,train,Fw,400.0,700.0,-699.9325103733864,34.893217629266886,-0.048506119089205935,0.04229222010288426,False,True
speed_400rpm__torque_700Nm__temperature_35degC,train,Bw,400.0,700.0,700.0223916869305,34.88047592592593,0.016743618721759775,0.039136716065440905,False,True
speed_400rpm__torque_800Nm__temperature_25degC,train,Fw,400.0,800.0,-800.0484241281517,25.491874279835386,-0.053243830492982855,0.04249630082046915,False,True
speed_400rpm__torque_800Nm__temperature_25degC,train,Bw,400.0,800.0,800.0466928861496,25.52061049382716,0.017355618566185036,0.04028224074981505,False,True
speed_400rpm__torque_800Nm__temperature_30degC,train,Fw,400.0,800.0,-799.9957991725623,29.860882510288064,-0.052857323891731076,0.041666845274817246,False,True
speed_400rpm__torque_800Nm__temperature_30degC,train,Bw,400.0,800.0,799.984342220975,29.90041399176955,0.018827017791241022,0.03971185017407238,False,True
speed_400rpm__torque_800Nm__temperature_35degC,train,Fw,400.0,800.0,-799.9958042843351,35.152607613168726,-0.05276556153361776,0.043275354224019194,False,True
speed_400rpm__torque_800Nm__temperature_35degC,train,Bw,400.0,800.0,799.9979726961648,35.187297119341565,0.02046591752063967,0.04048118884713004,False,True
speed_500rpm__torque_0Nm__temperature_25degC,train,Fw,500.0,0.0,-0.12923499561651672,25.12692515432099,-0.021352619451703827,0.03855474707151227,True,True
speed_500rpm__torque_0Nm__temperature_25degC,train,Bw,500.0,0.0,-0.09460814418209267,25.128273405349795,-0.012583017414219484,0.03895095860245725,True,True
speed_500rpm__torque_0Nm__temperature_35degC,train,Fw,500.0,0.0,0.023004011719266658,34.86696579218107,-0.015758765820656665,0.03819131292331972,True,True
speed_500rpm__torque_0Nm__temperature_35degC,train,Bw,500.0,0.0,0.053220894721445235,34.812962191358025,-0.008026972278470636,0.039563030009805475,True,True
speed_500rpm__torque_1000Nm__temperature_25degC,train,Fw,500.0,1000.0,-999.9578307746859,25.68309336419753,-0.060389613572961874,0.0419688348977851,False,True
speed_500rpm__torque_1000Nm__temperature_25degC,train,Bw,500.0,1000.0,1000.0028064531466,25.807759516460905,0.024434625732439222,0.040641979633093364,False,True
speed_500rpm__torque_1000Nm__temperature_30degC,train,Fw,500.0,1000.0,-1000.012259179182,31.85366898148148,-0.06018976398133406,0.04172806110604879,False,True
speed_500rpm__torque_1000Nm__temperature_30degC,train,Bw,500.0,1000.0,1000.058585645356,31.942800668724274,0.027431417167133536,0.04049937034181378,False,True
speed_500rpm__torque_1000Nm__temperature_35degC,train,Fw,500.0,1000.0,-999.9463999774231,34.80951851851852,-0.059945859510992155,0.04215063320278994,False,True
speed_500rpm__torque_1000Nm__temperature_35degC,train,Bw,500.0,1000.0,1000.0515165949645,34.89797968106996,0.028237469951690786,0.04003272495682747,False,True
speed_500rpm__torque_100Nm__temperature_35degC,train,Fw,500.0,100.0,-99.94914586284033,34.5433654835391,-0.025612891416245724,0.03902413571829444,False,True
speed_500rpm__torque_100Nm__temperature_35degC,train,Bw,500.0,100.0,99.94137689937514,34.221505401234566,-0.008026501283330972,0.03934351417352831,False,True
speed_500rpm__torque_1100Nm__temperature_25degC,train,Fw,500.0,1100.0,-1099.99646727195,25.934943672839506,-0.06388438802739436,0.04255407696837467,False,True
speed_500rpm__torque_1100Nm__temperature_25degC,train,Bw,500.0,1100.0,1100.050837991097,26.07332381687243,0.028354631513940937,0.04076623668825212,False,True
speed_500rpm__torque_1100Nm__temperature_35degC,train,Fw,500.0,1100.0,-1099.9900144191436,35.598830761316876,-0.0634166887191276,0.04253717760291501,False,True
speed_500rpm__torque_1100Nm__temperature_35degC,train,Bw,500.0,1100.0,1099.9689797523395,35.62447505144033,0.03155454948020854,0.04136545479914251,False,True
speed_500rpm__torque_1200Nm__temperature_30degC,train,Fw,500.0,1200.0,-1199.9784996909368,31.97274408436214,-0.06717223718951537,0.04276565379702321,False,True
speed_500rpm__torque_1200Nm__temperature_30degC,train,Bw,500.0,1200.0,1199.9982536082287,32.06605787037037,0.03509714943115026,0.04187029269338151,False,True
speed_500rpm__torque_1200Nm__temperature_35degC,train,Fw,500.0,1200.0,-1199.907773058601,35.49146064814815,-0.06739107050852,0.043186550546916336,False,True
speed_500rpm__torque_1200Nm__temperature_35degC,train,Bw,500.0,1200.0,1200.05576954018,35.530301954732515,0.03546262859993687,0.041589477204160716,False,True
speed_500rpm__torque_1300Nm__temperature_25degC,train,Fw,500.0,1300.0,-1300.1795199069531,26.45313999845675,-0.07123973036428019,0.043946811929584426,False,True
speed_500rpm__torque_1300Nm__temperature_25degC,train,Bw,500.0,1300.0,1299.996196113288,26.583212962962964,0.035882593092759034,0.04208117827498247,False,True
speed_500rpm__torque_1300Nm__temperature_30degC,train,Fw,500.0,1300.0,-1300.0059589007753,32.07646990740741,-0.0710104340927027,0.04327128123882277,False,True
speed_500rpm__torque_1300Nm__temperature_30degC,train,Bw,500.0,1300.0,1300.0187510715868,32.159589506172836,0.03871216136316442,0.04204110242821315,False,True
speed_500rpm__torque_1300Nm__temperature_35degC,train,Fw,500.0,1300.0,-1299.9716128954672,35.86632921810699,-0.07107858611690536,0.04368845476855801,False,True
speed_500rpm__torque_1300Nm__temperature_35degC,train,Bw,500.0,1300.0,1299.9992756072504,35.94435159465021,0.03881307550528118,0.041502618955159436,False,True
speed_500rpm__torque_1400Nm__temperature_25degC,train,Fw,500.0,1400.0,-1400.0645644134945,26.650144547325105,-0.0749361189091981,0.043617000597460195,False,True
speed_500rpm__torque_1400Nm__temperature_25degC,train,Bw,500.0,1400.0,1400.0781460463215,26.781781378600822,0.03969070165150997,0.04213162387236682,False,True
speed_500rpm__torque_1400Nm__temperature_30degC,train,Fw,500.0,1400.0,-1400.0075890632813,32.18550720164609,-0.07474348003754154,0.04373382259583918,False,True
speed_500rpm__torque_1400Nm__temperature_30degC,train,Bw,500.0,1400.0,1400.0659857039268,32.261517232510286,0.04243585671244737,0.042092698727177705,False,True
speed_500rpm__torque_1500Nm__temperature_25degC,train,Fw,500.0,1500.0,-1499.9937352758866,25.424881172839505,-0.07895623917400209,0.04489548297444374,False,True
speed_500rpm__torque_1500Nm__temperature_25degC,train,Bw,500.0,1500.0,1500.026894483564,25.692509516460905,0.043107778196906074,0.042268339963035764,False,True
speed_500rpm__torque_1500Nm__temperature_30degC,train,Fw,500.0,1500.0,-1499.988377842393,32.28447247942387,-0.0783280553712066,0.04519188155626392,False,True
speed_500rpm__torque_1500Nm__temperature_30degC,train,Bw,500.0,1500.0,1499.977391262607,32.35966023662551,0.046173855987265436,0.0431110264937748,False,True
speed_500rpm__torque_1500Nm__temperature_35degC,train,Fw,500.0,1500.0,-1499.9438472122813,36.46559362139918,-0.0781492515455129,0.045587973048546115,False,True
speed_500rpm__torque_1500Nm__temperature_35degC,train,Bw,500.0,1500.0,1499.9915115801089,36.56079938271605,0.04667004455715878,0.04251803168100121,False,True
speed_500rpm__torque_1600Nm__temperature_25degC,train,Fw,500.0,1600.0,-1599.9554119053691,26.184544495884776,-0.08253227336119162,0.04564323462656247,False,True
speed_500rpm__torque_1600Nm__temperature_25degC,train,Bw,500.0,1600.0,1600.0813399174408,26.373965277777778,0.04674852237467709,0.04261025226845502,False,True
speed_500rpm__torque_1600Nm__temperature_35degC,train,Fw,500.0,1600.0,-1600.0730145676637,36.34692952674897,-0.08198981943804028,0.045386430704274304,False,True
speed_500rpm__torque_1600Nm__temperature_35degC,train,Bw,500.0,1600.0,1600.0185597418808,36.39012808641975,0.05066730113829191,0.04280131620225234,False,True
speed_500rpm__torque_1700Nm__temperature_30degC,train,Fw,500.0,1700.0,-1699.9760266132805,32.49211111111111,-0.08569153400551352,0.04580678521737889,False,True
speed_500rpm__torque_1700Nm__temperature_30degC,train,Bw,500.0,1700.0,1699.9897289656337,32.57942103909465,0.05344015632732835,0.04355692098086573,False,True
speed_500rpm__torque_1700Nm__temperature_35degC,train,Fw,500.0,1700.0,-1699.961343934997,36.03200282921811,-0.08604108482313041,0.04639278165986646,False,True
speed_500rpm__torque_1700Nm__temperature_35degC,train,Bw,500.0,1700.0,1699.9781384792777,36.097446244855966,0.054780570146267374,0.0431425662535936,False,True
speed_500rpm__torque_1800Nm__temperature_30degC,train,Fw,500.0,1800.0,-1799.9667569504354,32.58506198559671,-0.08927797465611273,0.046271343404728146,False,True
speed_500rpm__torque_1800Nm__temperature_30degC,train,Bw,500.0,1800.0,1799.9583240226816,32.67338143004115,0.05711792913847168,0.04365991283510913,False,True
speed_500rpm__torque_1800Nm__temperature_35degC,train,Fw,500.0,1800.0,-1800.0329151259039,36.328583847736624,-0.08895250400581874,0.04678644550381651,False,True
speed_500rpm__torque_1800Nm__temperature_35degC,train,Bw,500.0,1800.0,1800.0803923506478,36.450825874485595,0.05813147588828114,0.044340640312177465,False,True
speed_500rpm__torque_200Nm__temperature_25degC,train,Fw,500.0,200.0,-200.07289049556715,25.826725308641976,-0.031349739917292646,0.03921925090270059,False,True
speed_500rpm__torque_200Nm__temperature_25degC,train,Bw,500.0,200.0,200.0102803000688,25.96582175925926,-0.00515535549405801,0.03861048259115704,False,True
speed_500rpm__torque_200Nm__temperature_30degC,train,Fw,500.0,200.0,-199.97027243483706,30.20104218106996,-0.031145625636535137,0.03946224331147384,False,True
speed_500rpm__torque_200Nm__temperature_30degC,train,Bw,500.0,200.0,199.98774404487585,30.29958359053498,-0.003788915485951766,0.03824441383543033,False,True
speed_500rpm__torque_300Nm__temperature_25degC,train,Fw,500.0,300.0,-300.0859571091923,26.149409722222224,-0.03513780631264797,0.0396426746409968,False,True
speed_500rpm__torque_300Nm__temperature_25degC,train,Bw,500.0,300.0,299.98791578844424,26.27769804526749,-0.0010600958818794651,0.03815112636566571,False,True
speed_500rpm__torque_300Nm__temperature_30degC,train,Fw,500.0,300.0,-300.0129667942416,30.53676851851852,-0.034910498533097876,0.03957362224627625,False,True
speed_500rpm__torque_300Nm__temperature_30degC,train,Bw,500.0,300.0,299.9279859416772,30.60894470164609,0.0005278583847632558,0.03822914945451112,False,True
speed_500rpm__torque_400Nm__temperature_25degC,train,Fw,500.0,400.0,-400.14759223034355,26.462547325102882,-0.03907734921293041,0.0398242742648929,False,True
speed_500rpm__torque_400Nm__temperature_25degC,train,Bw,500.0,400.0,400.0136784765573,26.575122685185185,0.0026368037252388057,0.03820118805045691,False,True
speed_500rpm__torque_400Nm__temperature_35degC,train,Fw,500.0,400.0,-399.8983989772483,34.743142746913584,-0.03787815448904126,0.03989247708623314,False,True
speed_500rpm__torque_400Nm__temperature_35degC,train,Bw,500.0,400.0,400.1017643405718,34.70879218106995,0.005333131183568037,0.03817720959854365,False,True
speed_500rpm__torque_500Nm__temperature_25degC,train,Fw,500.0,500.0,-500.0330671177479,25.334991769547326,-0.04292191135930667,0.040086615416702207,False,True
speed_500rpm__torque_500Nm__temperature_25degC,train,Bw,500.0,500.0,499.9972885586309,25.535862654320987,0.0066281440779635175,0.038035978663788376,False,True
speed_500rpm__torque_500Nm__temperature_30degC,train,Fw,500.0,500.0,-499.9666512870985,30.976040123456787,-0.0421537656891889,0.040647600674097895,False,True
speed_500rpm__torque_500Nm__temperature_30degC,train,Bw,500.0,500.0,500.00093175193734,31.065037037037033,0.00844833129239406,0.03897305267709238,False,True
speed_500rpm__torque_500Nm__temperature_35degC,train,Fw,500.0,500.0,-500.0089463260439,34.79256841563786,-0.04141725135778074,0.04073606286624016,False,True
speed_500rpm__torque_500Nm__temperature_35degC,train,Bw,500.0,500.0,500.02674669836745,34.744980195473254,0.009373540447796678,0.03833625569047311,False,True
speed_500rpm__torque_600Nm__temperature_25degC,train,Fw,500.0,600.0,-600.0631073252164,26.155268775720167,-0.046404491747207906,0.04044405495171287,False,True
speed_500rpm__torque_600Nm__temperature_25degC,train,Bw,500.0,600.0,599.9786962120244,26.347285493827158,0.010197227699960098,0.038808628716341775,False,True
speed_500rpm__torque_700Nm__temperature_30degC,train,Fw,500.0,700.0,-699.992746899648,31.40711934156378,-0.049480704877030164,0.040936356203838786,False,True
speed_500rpm__torque_700Nm__temperature_30degC,train,Bw,500.0,700.0,700.0145637376921,31.46830216826564,0.016076030265089962,0.039216028528457736,False,True
speed_500rpm__torque_800Nm__temperature_25degC,train,Fw,500.0,800.0,-800.0575154625012,25.35551734780484,-0.05315671090303329,0.040899143657273686,False,True
speed_500rpm__torque_800Nm__temperature_25degC,train,Bw,500.0,800.0,799.9089636137348,25.437365226337448,0.01690851058753772,0.040056011120659436,False,True
speed_500rpm__torque_800Nm__temperature_30degC,train,Fw,500.0,800.0,-799.9943923128485,31.506266460905355,-0.05312038023185857,0.04109020758898455,False,True
speed_500rpm__torque_800Nm__temperature_30degC,train,Bw,500.0,800.0,800.0121343113506,31.603867798353907,0.01978488043314868,0.0399750947169443,False,True
speed_500rpm__torque_800Nm__temperature_35degC,train,Fw,500.0,800.0,-799.9548801669368,34.860547325102885,-0.05258655244338811,0.04230858654610238,False,True
speed_500rpm__torque_800Nm__temperature_35degC,train,Bw,500.0,800.0,799.9262618832537,34.92287551440329,0.02046206325078634,0.039577008119349735,False,True
speed_500rpm__torque_900Nm__temperature_25degC,train,Fw,500.0,900.0,-900.0497843012398,25.427319187242798,-0.05696993689839691,0.04149245098229205,False,True
speed_500rpm__torque_900Nm__temperature_25degC,train,Bw,500.0,900.0,899.9770173170023,25.56077237654321,0.020540026828303495,0.04044934381981026,False,True
speed_500rpm__torque_900Nm__temperature_35degC,train,Fw,500.0,900.0,-899.9006755619382,34.81106790123457,-0.05671754667695982,0.041533356739183964,False,True
speed_500rpm__torque_900Nm__temperature_35degC,train,Bw,500.0,900.0,900.0364554192591,34.82030658436214,0.02454837630631361,0.040207312752365706,False,True
speed_600rpm__torque_0Nm__temperature_25degC,train,Fw,600.0,0.0,0.06358160287249022,24.918465432098763,-0.021224489771681312,0.03914046618673028,True,True
speed_600rpm__torque_0Nm__temperature_25degC,train,Bw,600.0,0.0,-0.05714816106619189,25.07568549382716,-0.013439781916444885,0.03958282164070449,True,True
speed_600rpm__torque_0Nm__temperature_30degC,train,Fw,600.0,0.0,0.03699105033318561,30.556225308641977,-0.01944481270504466,0.038599422614579694,True,True
speed_600rpm__torque_0Nm__temperature_30degC,train,Bw,600.0,0.0,0.0020202918919204507,30.593849691358024,-0.011188477078168507,0.03968970333174508,True,True
speed_600rpm__torque_1000Nm__temperature_25degC,train,Fw,600.0,1000.0,-1000.0550571562331,25.723522222222222,-0.05944759655504362,0.04166729334240433,False,True
speed_600rpm__torque_1000Nm__temperature_25degC,train,Bw,600.0,1000.0,1000.0187189807365,25.852674691358025,0.023294513423202535,0.039332428325250524,False,True
speed_600rpm__torque_1000Nm__temperature_35degC,train,Fw,600.0,1000.0,-999.9095558605077,35.084973148148144,-0.05827313397525058,0.04206658444536876,False,True
speed_600rpm__torque_1000Nm__temperature_35degC,train,Bw,600.0,1000.0,999.9613731170455,35.11694969135802,0.028061519580234905,0.039779115464988496,False,True
speed_600rpm__torque_100Nm__temperature_25degC,train,Fw,600.0,100.0,-99.9952420776273,24.997530864197532,-0.026216142363613342,0.039165140025755545,False,True
speed_600rpm__torque_100Nm__temperature_25degC,train,Bw,600.0,100.0,99.91086838095325,25.364375925925927,-0.00984736050919421,0.03878412458601476,False,True
speed_600rpm__torque_1100Nm__temperature_30degC,train,Fw,600.0,1100.0,-1099.9768290401976,31.92651049382716,-0.06307856605914829,0.042158247281288294,False,True
speed_600rpm__torque_1100Nm__temperature_30degC,train,Bw,600.0,1100.0,1100.0035874273904,31.99618425925926,0.03117109153596683,0.040882507126949796,False,True
speed_600rpm__torque_1200Nm__temperature_25degC,train,Fw,600.0,1200.0,-1200.0118675496842,26.28963734567901,-0.06655753832961024,0.04236532996138905,False,True
speed_600rpm__torque_1200Nm__temperature_25degC,train,Bw,600.0,1200.0,1200.0179921179335,26.509053365844625,0.031179320347524197,0.04005891788240548,False,True
speed_600rpm__torque_1200Nm__temperature_30degC,train,Fw,600.0,1200.0,-1200.0072443558845,32.00119567901235,-0.06666584361664732,0.04300876934379528,False,True
speed_600rpm__torque_1200Nm__temperature_30degC,train,Bw,600.0,1200.0,1200.0142742544872,32.10217160493827,0.03486195598938339,0.04064873584775215,False,True
speed_600rpm__torque_1200Nm__temperature_35degC,train,Fw,600.0,1200.0,-1199.8259624949208,35.02222592592592,-0.0655149074800657,0.04258236330420535,False,True
speed_600rpm__torque_1200Nm__temperature_35degC,train,Bw,600.0,1200.0,1200.0247237446906,35.08018055555555,0.03595016021959515,0.041084952864167114,False,True
