condition_id,split,direction,model_id,validity_scope,nominal_speed_rpm,nominal_torque_nm,nominal_temperature_deg_c,mae_deg,rmse_deg,centered_mae_deg,centered_rmse_deg,offset_abs_error_deg,peak_to_peak_abs_error_deg,derivative_mae_deg_per_sample,periodic_closure_error_deg,retained_amplitude_mae_deg,retained_phase_mae_rad,curve_materialization_runtime_microseconds,prediction_memory_bytes
speed_1400rpm__torque_1800Nm__temperature_25degC,train,Bw,PF_A_LOCAL_QUADRATIC,valid_common_split,1400.0,1800.0,25.0,0.0023047152706737466,0.002816055120447753,0.0014930747743760599,0.0018476737529127723,0.0021251513226585167,0.0011510744182493954,0.0010067818842356862,0.0013416144118715417,0.000306907872386333,0.5174735107806523,227.39998530596495,16384
speed_1400rpm__torque_1800Nm__temperature_25degC,train,Bw,PF_A_PAPER_QUADRATIC,valid_common_split,1400.0,1800.0,25.0,0.0025599962445875266,0.0033148409565668486,0.002094195345333008,0.002543993400764983,0.0021251513226585167,0.009258562897104118,0.0009814726050270226,5.872101215803616e-06,0.000761490910595766,1.3090487368228025,459.80000868439674,16384
speed_1400rpm__torque_1800Nm__temperature_25degC,train,Bw,PF_E_REDUCED_QUADRATIC,valid_common_split,1400.0,1800.0,25.0,0.002318462835067668,0.0028566455779058557,0.0015531152632189938,0.0019089672112353948,0.0021251513226585167,0.0011076221505917153,0.0010172129411885,0.0012663305612950065,0.0003669518007640932,0.6111792151219957,173.30003902316093,16384
speed_1400rpm__torque_1800Nm__temperature_25degC,train,Bw,PF_B_RECOVERED_ONNX,out_of_domain_bw_stress_only,1400.0,1800.0,25.0,0.141502375882392,0.14153702281470368,0.0025274368522781683,0.0031315246906573556,0.141502375882392,0.00785659002363473,0.0009923402334369958,0.00012960818504419158,0.0009799380705964003,1.1382626538258644,52.05018820885114,16384
speed_1400rpm__torque_1800Nm__temperature_25degC,train,Bw,PF_C_PLC_ORDER10,valid_recovered_plc,1400.0,1800.0,25.0,0.0018554435735014673,0.002129275675908469,0.0009263742501856237,0.0011619097894334297,0.0017843151473980814,0.0016801170044048047,0.0007964617191355326,0.0013701483932839348,0.00016624850387017881,0.14803785455670088,175.9000588208437,16384
speed_1400rpm__torque_1800Nm__temperature_25degC,train,Bw,PF_D_DIRECT_ORACLE,target_leaking_ceiling_only,1400.0,1800.0,25.0,0.0005180936648472348,0.0006115020743900211,0.0005180936648472348,0.0006115020743900211,0.0,0.0001319451184510767,0.0006291903169553934,0.00046354284006484836,9.019959740539127e-19,1.0829493166417435e-15,40.69996066391468,16384
speed_1400rpm__torque_1800Nm__temperature_30degC,train,Fw,PF_A_LOCAL_QUADRATIC,valid_common_split,1400.0,1800.0,30.0,0.0018748519529380744,0.0023067025790072526,0.0015976344121757008,0.0019084948401083387,0.0012955787252338369,0.005339820767552884,0.000940231778568377,0.0005490896952728835,0.00015519627981440997,0.1726731740056955,240.09996559470892,16384
speed_1400rpm__torque_1800Nm__temperature_30degC,train,Fw,PF_A_PAPER_QUADRATIC,valid_common_split,1400.0,1800.0,30.0,0.002447815910882484,0.0030948664433876863,0.0022630647695705184,0.002810635883412967,0.0012955787252338369,0.015021553392191571,0.0010373971970687001,3.1198863470180416e-05,0.000798302974705134,1.3455137812682243,438.89996595680714,16384
speed_1400rpm__torque_1800Nm__temperature_30degC,train,Fw,PF_E_REDUCED_QUADRATIC,valid_common_split,1400.0,1800.0,30.0,0.001830857431822701,0.0022521016305135414,0.0015633163813643595,0.0018421285299574492,0.0012955787252338369,0.006334758119417784,0.0009218693473692996,0.0008886452403061712,0.00016120967306829733,0.45389507264797174,166.29998572170734,16384
speed_1400rpm__torque_1800Nm__temperature_30degC,train,Fw,PF_B_RECOVERED_ONNX,valid_recovered_fw,1400.0,1800.0,30.0,0.004641335988106463,0.005223837306096683,0.0020810831426252923,0.002579183144185453,0.004542718405241203,0.010907821746634731,0.0010314496413807584,0.00017786572125047528,0.0006206116483541354,1.1040166003671332,52.35030690852098,16384
speed_1400rpm__torque_1800Nm__temperature_30degC,train,Fw,PF_C_PLC_ORDER10,valid_recovered_plc,1400.0,1800.0,30.0,1085.7570983366834,1098.7756764942385,136.11523745814821,168.64018105682138,1085.7570983366834,905.4587261711772,53.44217056574499,52.71870204217112,68.15044742501965,1.2861655838327586,174.19992946088314,16384
speed_1400rpm__torque_1800Nm__temperature_30degC,train,Fw,PF_D_DIRECT_ORACLE,target_leaking_ceiling_only,1400.0,1800.0,30.0,0.00020770880886459122,0.00025777301346894025,0.00020770880886459122,0.00025777301346894025,1.3877787807814457e-17,0.0002152273179427608,0.0003244519324598745,0.0016231587082336518,9.998753368477429e-19,4.3695756889326907e-16,41.899969801306725,16384
speed_1400rpm__torque_1800Nm__temperature_30degC,train,Bw,PF_A_LOCAL_QUADRATIC,valid_common_split,1400.0,1800.0,30.0,0.0022806373134916067,0.0027949276199560687,0.002236188905029197,0.0027198514092903843,0.0006434506291662229,0.0006504643693494502,0.0012098338905253132,0.0015717489135158996,0.0002557449367939938,0.46598840951815057,270.1000776141882,16384
speed_1400rpm__torque_1800Nm__temperature_30degC,train,Bw,PF_A_PAPER_QUADRATIC,valid_common_split,1400.0,1800.0,30.0,0.002266994020896227,0.0027293130479287236,0.0021368337452919565,0.0026523802520414703,0.0006434506291662229,0.010908647188478622,0.0009588736730587661,5.968412431167636e-06,0.0007425270896162328,1.2945594212538671,492.19990614801645,16384
speed_1400rpm__torque_1800Nm__temperature_30degC,train,Bw,PF_E_REDUCED_QUADRATIC,valid_common_split,1400.0,1800.0,30.0,0.001728694632544608,0.0021338016583870504,0.001657568048274726,0.002034473102589691,0.0006434506291662229,0.0021275402322856324,0.0009526992680455963,0.0019835603622177927,0.00029920127087611144,0.4262051753215909,186.60002388060093,16384
speed_1400rpm__torque_1800Nm__temperature_30degC,train,Bw,PF_B_RECOVERED_ONNX,out_of_domain_bw_stress_only,1400.0,1800.0,30.0,0.14214441675562145,0.1421817804414834,0.0026548227268447713,0.003259367226073786,0.14214441675562142,0.008901313133955154,0.000971947650485328,0.00017786572125047528,0.0009411746441594606,1.238885673203303,56.250220189723294,16384
speed_1400rpm__torque_1800Nm__temperature_30degC,train,Bw,PF_C_PLC_ORDER10,valid_recovered_plc,1400.0,1800.0,30.0,0.001674599914767861,0.0020790493944291546,0.0013540041354458332,0.0016732860412726628,0.0012339206654231466,0.0004004135330290329,0.0008128926075445318,0.0015893762953177737,0.00024135886904110059,0.16226884028381666,192.5000688061118,16384
speed_1400rpm__torque_1800Nm__temperature_30degC,train,Bw,PF_D_DIRECT_ORACLE,target_leaking_ceiling_only,1400.0,1800.0,30.0,0.00021440393646170007,0.00026857075275449387,0.00021440393646170007,0.00026857075275449387,0.0,0.00042618985365237144,0.0003369167328167123,0.0020879379880817672,6.384746126859082e-19,8.133925631802363e-16,44.199987314641476,16384
speed_1500rpm__torque_0Nm__temperature_30degC,train,Fw,PF_A_LOCAL_QUADRATIC,valid_common_split,1500.0,0.0,30.0,0.001017652712428893,0.0012906119552411855,0.0009946504828987981,0.001233659405059698,0.0003791618273497853,0.0030811607232379273,0.000763092362507368,0.00016069649021785448,0.00012993623921945778,0.2968306888804721,241.0999732092023,16384
speed_1500rpm__torque_0Nm__temperature_30degC,train,Fw,PF_A_PAPER_QUADRATIC,valid_common_split,1500.0,0.0,30.0,0.0012171171934695188,0.0015411645997804155,0.001179178771604234,0.0014937953783223123,0.0003791618273497853,0.005916939208283005,0.0007713382995731682,1.4478432125788771e-05,0.00045862863873108857,1.0713988334981361,466.89994633197784,16384
speed_1500rpm__torque_0Nm__temperature_30degC,train,Fw,PF_E_REDUCED_QUADRATIC,valid_common_split,1500.0,0.0,30.0,0.00108948311402908,0.001380153737645807,0.001070503592233321,0.0013270496027724295,0.0003791618273497853,0.0031737291075140187,0.0007872449167944482,8.722997855181974e-05,0.00019050415665838402,0.5486669611222119,176.30006186664104,16384
speed_1500rpm__torque_0Nm__temperature_30degC,train,Fw,PF_B_RECOVERED_ONNX,valid_recovered_fw,1500.0,0.0,30.0,0.006684250187936609,0.006828651045441047,0.001104671212233969,0.0013968802831569004,0.00668425018793661,0.004244878102116399,0.0007684933891834394,8.98445617858977e-05,0.00035066351467241235,0.8303087021992649,54.6502080065339,16384
speed_1500rpm__torque_0Nm__temperature_30degC,train,Fw,PF_C_PLC_ORDER10,valid_recovered_plc,1500.0,0.0,30.0,0.0008369319262020597,0.0010488837491126814,0.0008094771266809954,0.0010027686612925201,0.0003075908501277008,0.002390558208017833,0.0007088776707127289,0.00016382343363128345,0.00010397148007974165,0.07184106451843869,211.89998369663954,16384
speed_1500rpm__torque_0Nm__temperature_30degC,train,Fw,PF_D_DIRECT_ORACLE,target_leaking_ceiling_only,1500.0,0.0,30.0,0.00042932624294808537,0.0005268709846740427,0.00042932624294808537,0.0005268709846740427,3.469446951953614e-18,0.0009246185490265138,0.0005913804414795944,4.415178895978561e-05,2.710505431213761e-19,9.999717103741862e-16,50.200033001601696,16384
speed_1500rpm__torque_0Nm__temperature_30degC,train,Bw,PF_A_LOCAL_QUADRATIC,valid_common_split,1500.0,0.0,30.0,0.0022010257262574775,0.002602448644817445,0.0012326709552412472,0.0014972462169937956,0.002128612861609626,0.0055675085823163745,0.0007200713889907362,0.00021919645030147282,0.0002037663507411884,0.5199584638375855,235.1999282836914,16384
speed_1500rpm__torque_0Nm__temperature_30degC,train,Bw,PF_A_PAPER_QUADRATIC,valid_common_split,1500.0,0.0,30.0,0.0022598744900916897,0.002672789150666304,0.0013225998934607013,0.0016164186120277081,0.002128612861609626,0.00858581108011356,0.0007389748241416347,1.6607930261858944e-05,0.0004788799948068237,0.8180481048733511,450.9000573307276,16384
speed_1500rpm__torque_0Nm__temperature_30degC,train,Bw,PF_E_REDUCED_QUADRATIC,valid_common_split,1500.0,0.0,30.0,0.002216951312126588,0.0026312058184270763,0.0012783036500608378,0.001546690448769429,0.002128612861609626,0.005894379155355303,0.0007341164955410083,0.00023030287020650228,0.0002684982623967278,0.6430268562282406,171.49990890175104,16384
speed_1500rpm__torque_0Nm__temperature_30degC,train,Bw,PF_B_RECOVERED_ONNX,out_of_domain_bw_stress_only,1500.0,0.0,30.0,0.015587059947333785,0.015679091549942414,0.0013668953242955103,0.0016963118904548505,0.015587059947333785,0.0070440507458087165,0.0007372768876613987,8.98445617858977e-05,0.0005446790748452419,0.631917016854186,53.65031680736236,16384
speed_1500rpm__torque_0Nm__temperature_30degC,train,Bw,PF_C_PLC_ORDER10,valid_recovered_plc,1500.0,0.0,30.0,0.0009185932684748403,0.0011525586591800134,0.0007816586170349851,0.0009653720454659109,0.0006296413873656918,0.0038569919321582713,0.0005751023922641927,0.0005911482826575325,0.00012743122773751952,0.16793502728370371,178.79996448755264,16384
speed_1500rpm__torque_0Nm__temperature_30degC,train,Bw,PF_D_DIRECT_ORACLE,target_leaking_ceiling_only,1500.0,0.0,30.0,0.0003242767124778371,0.00040365456041672137,0.0003242767124778371,0.0004036545604167213,1.734723475976807e-18,0.0018681928465180894,0.0004531256652995926,0.00039680306488220664,6.535329761926513e-19,7.733011761798833e-16,40.199956856667995,16384
speed_1500rpm__torque_0Nm__temperature_35degC,train,Fw,PF_A_LOCAL_QUADRATIC,valid_common_split,1500.0,0.0,35.0,0.004387282527612854,0.004574881159952999,0.001039189161362898,0.0012966455377611396,0.0043872825276128555,0.0039762283486688005,0.0008167044432525012,9.360131072531442e-05,0.00015131971089616937,0.3763617914247623,456.89998660236597,16384
speed_1500rpm__torque_0Nm__temperature_35degC,train,Fw,PF_A_PAPER_QUADRATIC,valid_common_split,1500.0,0.0,35.0,0.004390429606284109,0.004682837156394889,0.0012879927790854268,0.0016372891791664504,0.0043872825276128555,0.006569298037698401,0.0008462275163104457,1.5255567883462953e-05,0.0004961832520727251,1.0823712918424893,488.9999981969595,16384
speed_1500rpm__torque_0Nm__temperature_35degC,train,Fw,PF_E_REDUCED_QUADRATIC,valid_common_split,1500.0,0.0,35.0,0.004387282527612853,0.004618478929395825,0.0011685700335018032,0.001442948247227246,0.0043872825276128555,0.0039158882474393045,0.0008515269020458326,5.0674749078114326e-05,0.0002383991272438544,0.6190719799576023,179.39996905624866,16384
speed_1500rpm__torque_0Nm__temperature_35degC,train,Fw,PF_B_RECOVERED_ONNX,valid_recovered_fw,1500.0,0.0,35.0,0.009645896753699593,0.00976468094411181,0.0012090080748849686,0.0015184432018577282,0.009645896753699597,0.0048666622760992415,0.0008422097497027152,8.810070112081226e-05,0.0003702762655882661,0.858226682384282,53.95031909171037,16384
speed_1500rpm__torque_0Nm__temperature_35degC,train,Fw,PF_C_PLC_ORDER10,valid_recovered_plc,1500.0,0.0,35.0,0.002948597620177763,0.003156916535924076,0.0009238404680016815,0.0011331392326307576,0.002946543312809753,0.0029051201933775056,0.0007774121094194161,0.00023640073736278476,0.0001405961148848656,0.0739396955860299,190.69993868470192,16384
speed_1500rpm__torque_0Nm__temperature_35degC,train,Fw,PF_D_DIRECT_ORACLE,target_leaking_ceiling_only,1500.0,0.0,35.0,0.0004612275595841323,0.0005701720526789397,0.0004612275595841322,0.0005701720526789397,6.938893903907228e-18,0.0007007203175420848,0.000640574732217785,2.554088751790737e-06,7.438831572331099e-19,6.083096989092004e-16,42.99997817724943,16384
speed_1500rpm__torque_0Nm__temperature_35degC,train,Bw,PF_A_LOCAL_QUADRATIC,valid_common_split,1500.0,0.0,35.0,0.003141901473035404,0.0036028791633754918,0.0015250501721301422,0.001829958130556181,0.003103544990216287,0.004368454101404233,0.0009305941241627097,0.00018219213167026873,0.00016738982719535368,0.40786685844531056,233.69991686195135,16384
speed_1500rpm__torque_0Nm__temperature_35degC,train,Bw,PF_A_PAPER_QUADRATIC,valid_common_split,1500.0,0.0,35.0,0.003135090339221284,0.0035497706347445645,0.0014270916189673105,0.0017230438337425484,0.003103544990216287,0.008647125150896655,0.0008716009761471507,1.1025371359186034e-05,0.0005020138404669865,0.8517960426019974,452.0000657066703,16384
speed_1500rpm__torque_0Nm__temperature_35degC,train,Bw,PF_E_REDUCED_QUADRATIC,valid_common_split,1500.0,0.0,35.0,0.0031208196583125793,0.0035118162941711814,0.0013640075819622481,0.0016434300038972143,0.003103544990216287,0.005425768629734873,0.0008708297702766459,0.00031077225717446137,0.0002772698300622202,0.4894333283112601,169.90001313388348,16384
speed_1500rpm__torque_0Nm__temperature_35degC,train,Bw,PF_B_RECOVERED_ONNX,out_of_domain_bw_stress_only,1500.0,0.0,35.0,0.018047525911513908,0.01814120186178467,0.001487150049882621,0.0018411989200663595,0.01804752591151391,0.006982381899006546,0.000870642757432892,8.810070112081226e-05,0.0005940041560565249,0.6748308963684244,52.55030843141965,16384
speed_1500rpm__torque_0Nm__temperature_35degC,train,Bw,PF_C_PLC_ORDER10,valid_recovered_plc,1500.0,0.0,35.0,0.0028034003260801483,0.0029885619928295237,0.0008491974630645431,0.0010399132954437777,0.002801799979110651,0.0038108667652440448,0.0007081344812149593,0.000618547463205125,0.00015395220823185128,0.16879763921357646,183.50000027567148,16384
speed_1500rpm__torque_0Nm__temperature_35degC,train,Bw,PF_D_DIRECT_ORACLE,target_leaking_ceiling_only,1500.0,0.0,35.0,0.0004219296798020188,0.0005238971431349485,0.00042192967980201885,0.0005238971431349485,8.673617379884035e-19,0.0010256597975770027,0.0005959764766517848,0.0006647720514473699,6.987080667128807e-19,1.126269216777942e-15,36.400044336915016,16384
speed_1500rpm__torque_100Nm__temperature_25degC,train,Fw,PF_A_LOCAL_QUADRATIC,valid_common_split,1500.0,100.0,25.0,0.0029261733995679506,0.0033334191819616114,0.001441560431780709,0.0017620373577589858,0.002829647997990445,0.0034762680734230222,0.0007775480916383165,0.0002178061173727132,0.00016633940985547366,0.595219546255809,260.50000451505184,16384
speed_1500rpm__torque_100Nm__temperature_25degC,train,Fw,PF_A_PAPER_QUADRATIC,valid_common_split,1500.0,100.0,25.0,0.0028828121437300333,0.0032607028014007495,0.0013209772052442806,0.0016202700288937466,0.002829647997990445,0.00744837920182688,0.0006646498073990612,2.389498894300214e-06,0.0005215498437719434,1.1631558152363473,501.89998000860214,16384
speed_1500rpm__torque_100Nm__temperature_25degC,train,Fw,PF_E_REDUCED_QUADRATIC,valid_common_split,1500.0,100.0,25.0,0.002901001049696856,0.0032716042557139123,0.001346373458969092,0.001642098235025552,0.002829647997990445,0.0032211619510239195,0.0007305057651171151,0.0003464587287050338,0.00023294734254193091,0.6623054616983263,188.50003834813833,16384
speed_1500rpm__torque_100Nm__temperature_25degC,train,Fw,PF_B_RECOVERED_ONNX,valid_recovered_fw,1500.0,100.0,25.0,0.002153002874013668,0.0025241612485002677,0.001233058407836064,0.0015292813682485956,0.0020081554982515973,0.005644384099337756,0.0006623752822894993,0.0001090434599562793,0.00044008264727389595,0.8973696895247527,56.550222474071305,16384
speed_1500rpm__torque_100Nm__temperature_25degC,train,Fw,PF_C_PLC_ORDER10,valid_recovered_plc,1500.0,100.0,25.0,0.01798586447698622,0.018078695887775255,0.00147056119957799,0.0018297333188601918,0.01798586447698622,0.0027510382372630537,0.0007568922059388927,0.0003214008819642563,0.0002057339228575725,1.295604731274715,193.99996381253004,16384
speed_1500rpm__torque_100Nm__temperature_25degC,train,Fw,PF_D_DIRECT_ORACLE,target_leaking_ceiling_only,1500.0,100.0,25.0,0.0002393613819221414,0.0002976673835902723,0.0002393613819221414,0.0002976673835902722,3.469446951953614e-18,0.00015571050404163816,0.0003293702842624716,0.0005588294197783998,9.938519914450457e-19,6.094661812265182e-16,41.79996903985739,16384
speed_1500rpm__torque_100Nm__temperature_25degC,train,Bw,PF_A_LOCAL_QUADRATIC,valid_common_split,1500.0,100.0,25.0,0.0016476523132588376,0.002006854737205287,0.0016063464553689008,0.001938900720704638,0.0005178126413041082,0.005255057601529091,0.0008114936641153451,6.144605259669582e-05,0.00024080232443228142,0.4516395643973359,228.599994443357,16384
speed_1500rpm__torque_100Nm__temperature_25degC,train,Bw,PF_A_PAPER_QUADRATIC,valid_common_split,1500.0,100.0,25.0,0.0016722776792764192,0.0020328540831451416,0.0016385128089296793,0.0019657990212291632,0.0005178126413041082,0.008303414078297981,0.0007938612514124073,2.2543030440806862e-05,0.00058194149844687,0.7182092397035351,460.5000140145421,16384
speed_1500rpm__torque_100Nm__temperature_25degC,train,Bw,PF_E_REDUCED_QUADRATIC,valid_common_split,1500.0,100.0,25.0,0.0017681058721393107,0.0021462304993160016,0.001728266806033354,0.0020828287074792957,0.0005178126413041082,0.004688412768409318,0.0008652307016907203,0.00024882070876389856,0.00030645186606602923,0.6515738311663974,172.80003521591425,16384
speed_1500rpm__torque_100Nm__temperature_25degC,train,Bw,PF_B_RECOVERED_ONNX,out_of_domain_bw_stress_only,1500.0,100.0,25.0,0.013346015911768858,0.013500411997498152,0.0016705312801346532,0.0020359232266970615,0.013346015911768856,0.006761789577328807,0.0007952286531483814,0.0001090434599562793,0.0006342468757075288,0.5509996258419453,53.25019734624318,16384
speed_1500rpm__torque_100Nm__temperature_25degC,train,Bw,PF_C_PLC_ORDER10,valid_recovered_plc,1500.0,100.0,25.0,0.0009913403724641004,0.0012096802554683714,0.0009902914674566555,0.0012089028397941073,4.336178510817336e-05,0.004096527835877196,0.0005268428829589622,0.0005339808246758136,0.0002530494293667195,0.16608092999818277,243.99999529123306,16384
speed_1500rpm__torque_100Nm__temperature_25degC,train,Bw,PF_D_DIRECT_ORACLE,target_leaking_ceiling_only,1500.0,100.0,25.0,0.0001888604333908241,0.00023707101882760435,0.0001888604333908241,0.00023707101882760435,1.734723475976807e-18,2.5679516674946556e-05,0.00027492203458753887,0.0005741533414545651,2.650271977186789e-19,3.978299171573478e-16,37.400051951408386,16384
speed_1500rpm__torque_100Nm__temperature_35degC,train,Fw,PF_A_LOCAL_QUADRATIC,valid_common_split,1500.0,100.0,35.0,0.0015624763458510528,0.0018177189658847826,0.0015610627436264477,0.0018154975044727326,8.983902376208386e-05,0.005358455780551531,0.0008583993659321892,7.05790166622899e-05,3.614305994071216e-05,0.3719249984302009,228.899996727705,16384
speed_1500rpm__torque_100Nm__temperature_35degC,train,Fw,PF_A_PAPER_QUADRATIC,valid_common_split,1500.0,100.0,35.0,0.0016950713222995098,0.0020263891564385192,0.0016934088702411007,0.002024396691150499,8.983902376208386e-05,0.008258260961672176,0.0008652060064825615,1.6282123707774335e-05,0.0004024533569137853,1.0764353943145015,453.100074082613,16384
speed_1500rpm__torque_100Nm__temperature_35degC,train,Fw,PF_E_REDUCED_QUADRATIC,valid_common_split,1500.0,100.0,35.0,0.0015964415071867966,0.0018777330762695177,0.0015952275440212001,0.0018755826975972196,8.983902376208386e-05,0.005414877227710606,0.0008704089834800593,9.35962504481436e-05,0.000134677755768899,0.617007780080449,170.40001694113016,16384
speed_1500rpm__torque_100Nm__temperature_35degC,train,Fw,PF_B_RECOVERED_ONNX,valid_recovered_fw,1500.0,100.0,35.0,0.002138570461558118,0.0026224633338567224,0.0016192032993880843,0.001912237046446213,0.0017946206885081847,0.006231641429419246,0.0008646948585336101,0.00010549650889957359,0.00029063944253054116,0.7279124285794791,52.950311477217,16384
speed_1500rpm__torque_100Nm__temperature_35degC,train,Fw,PF_C_PLC_ORDER10,valid_recovered_plc,1500.0,100.0,35.0,0.01814105179609197,0.018260427946745615,0.0017268290741578604,0.002084578741567838,0.018141051796091975,0.0033805180571668467,0.0008970591887839041,0.00032735431776414504,0.00019315752100809242,1.1521145414594474,178.49996220320463,16384
speed_1500rpm__torque_100Nm__temperature_35degC,train,Fw,PF_D_DIRECT_ORACLE,target_leaking_ceiling_only,1500.0,100.0,35.0,0.0001392846840809256,0.00017488533534712,0.0001392846840809256,0.00017488533534712,0.0,0.000121990162163986,0.0002160040351211303,0.0004940873890523188,2.590038523159816e-19,4.537024691127675e-16,48.70002157986164,16384
speed_1500rpm__torque_100Nm__temperature_35degC,train,Bw,PF_A_LOCAL_QUADRATIC,valid_common_split,1500.0,100.0,35.0,0.0016291514597215184,0.001988379231066709,0.0013327741483773448,0.001634645308047599,0.0011320718543517492,0.0028407693337448928,0.0007342128378606358,0.00026160123092812057,7.889090706707477e-05,0.410007571495277,221.10005374997854,16384
speed_1500rpm__torque_100Nm__temperature_35degC,train,Bw,PF_A_PAPER_QUADRATIC,valid_common_split,1500.0,100.0,35.0,0.0014646931158650448,0.0017916874909032722,0.0011279453773383422,0.0013887250921776626,0.0011320718543517492,0.007449640093386112,0.0006078579487587867,1.0251156433759359e-05,0.00035802805163311546,0.885795955260539,445.5999005585909,16384
speed_1500rpm__torque_100Nm__temperature_35degC,train,Bw,PF_E_REDUCED_QUADRATIC,valid_common_split,1500.0,100.0,35.0,0.001430993893726719,0.0017349853514059992,0.0010705940451367821,0.0013147575769616212,0.0011320718543517492,0.0039996667943751965,0.000614211448497913,0.00042921379591674344,0.00016575530446564295,0.5189014088133744,168.70000399649143,16384
speed_1500rpm__torque_100Nm__temperature_35degC,train,Bw,PF_B_RECOVERED_ONNX,out_of_domain_bw_stress_only,1500.0,100.0,35.0,0.014212926219967621,0.014287964878307007,0.0011771907315519829,0.0014624187599629234,0.01421292621996762,0.005464623912288753,0.0006089443009130659,0.00010549650889957359,0.00040760242991651923,0.590786013050603,51.95030386272363,16384
speed_1500rpm__torque_100Nm__temperature_35degC,train,Bw,PF_C_PLC_ORDER10,valid_recovered_plc,1500.0,100.0,35.0,0.00099243214827026,0.0012344413100642037,0.00098791112007385,0.0012281549878132472,0.00012442135629573726,0.002275853914981911,0.0005887327654946035,0.0007464650318312997,0.00014047784135586165,0.11939079359335494,172.30003140866756,16384
speed_1500rpm__torque_100Nm__temperature_35degC,train,Bw,PF_D_DIRECT_ORACLE,target_leaking_ceiling_only,1500.0,100.0,35.0,0.00014344236566684202,0.00017847935614414317,0.00014344236566684205,0.00017847935614414317,1.734723475976807e-18,0.0003413248483512474,0.00022215343711347988,0.0005004722538494086,5.872761767629816e-19,6.443533977989407e-16,34.99991726130247,16384
speed_1500rpm__torque_200Nm__temperature_25degC,train,Fw,PF_A_LOCAL_QUADRATIC,valid_common_split,1500.0,200.0,25.0,0.0031703446082302854,0.0034777860531931487,0.0011878043246693927,0.0014534866544429184,0.0031594892589057975,0.0017177572949103811,0.0007031585939905839,0.00019815982988294692,0.0001520044976039315,0.5603096899852247,234.3000378459692,16384
speed_1500rpm__torque_200Nm__temperature_25degC,train,Fw,PF_A_PAPER_QUADRATIC,valid_common_split,1500.0,200.0,25.0,0.00316806795196716,0.003474459834376546,0.0011789954780719158,0.001445509862835525,0.003159489258905794,0.005702563966443162,0.0006344308165163913,2.477713211945093e-06,0.0004785636488469781,1.1312581926391858,438.39996214956045,16384
speed_1500rpm__torque_200Nm__temperature_25degC,train,Fw,PF_E_REDUCED_QUADRATIC,valid_common_split,1500.0,200.0,25.0,0.0031674027302028016,0.0034533042244224237,0.0011379169304558403,0.0013938929977844936,0.003159489258905794,0.0013502474630559883,0.0006807240004277546,0.00031737488719143364,0.00021241310551483523,0.6047635022757851,168.50000247359276,16384
speed_1500rpm__torque_200Nm__temperature_25degC,train,Fw,PF_B_RECOVERED_ONNX,valid_recovered_fw,1500.0,200.0,25.0,0.002415250032049965,0.0027374326585882284,0.0010777591160614467,0.0013346387307182162,0.002390037032929046,0.0037264206022314325,0.0006302164730646765,0.00011403137936660292,0.00038819821346166,0.8324342062726484,52.25030614707164,16384
speed_1500rpm__torque_200Nm__temperature_25degC,train,Fw,PF_C_PLC_ORDER10,valid_recovered_plc,1500.0,200.0,25.0,0.05722603528021214,0.05734930761115799,0.00302169853145006,0.0037581870080052827,0.05722603528021214,0.009884187725875793,0.0010651479809962948,0.0006177314147303437,0.0008336403303291978,1.3853445819939256,173.39992336928844,16384
speed_1500rpm__torque_200Nm__temperature_25degC,train,Fw,PF_D_DIRECT_ORACLE,target_leaking_ceiling_only,1500.0,200.0,25.0,0.0002816053036016745,0.0003541699542331493,0.0002816053036016744,0.0003541699542331493,6.938893903907228e-18,4.069934454749985e-05,0.00040048618090585207,0.00030905777820064775,7.468948299344587e-19,5.657126002213254e-16,39.00006413459778,16384
speed_1500rpm__torque_200Nm__temperature_25degC,train,Bw,PF_A_LOCAL_QUADRATIC,valid_common_split,1500.0,200.0,25.0,0.001543551304825827,0.0018989456868010084,0.0014423531210792213,0.0017495815699379213,0.0007382134187033668,0.004978202730585704,0.0007629671652468165,3.816832640089231e-05,0.00019273946616058245,0.4537713628424353,219.70004308968782,16384
speed_1500rpm__torque_200Nm__temperature_25degC,train,Bw,PF_A_PAPER_QUADRATIC,valid_common_split,1500.0,200.0,25.0,0.0015123273575937614,0.0018901481142615559,0.0014276867583613191,0.0017400289774290555,0.0007382134187033642,0.007924359065024693,0.0007320500121359636,2.1858126926828023e-05,0.0005202656666329114,0.7214182120513342,438.90008237212896,16384
speed_1500rpm__torque_200Nm__temperature_25degC,train,Bw,PF_E_REDUCED_QUADRATIC,valid_common_split,1500.0,200.0,25.0,0.001656785904474321,0.0020360885579509087,0.0015642127952572187,0.0018975504115213643,0.0007382134187033651,0.004293739171163595,0.0008166855936731134,0.0001567466945809181,0.00025511412331819775,0.66768084925241,165.69998115301132,16384
speed_1500rpm__torque_200Nm__temperature_25degC,train,Bw,PF_B_RECOVERED_ONNX,out_of_domain_bw_stress_only,1500.0,200.0,25.0,0.02062125479430623,0.020704222484957506,0.00148813663560991,0.0018516693589629549,0.02062125479430623,0.006249841426973192,0.000732494311855362,0.00011403137936660292,0.0006011037776752532,0.5643923588045632,51.550184401604454,16384
