condition_id,split,source_path,row_count,nominal_speed_rpm,direction_window_order,valid_row_count,transition_row_count,transition_duration_s,finite_value_pass,raw_speed_outlier_count,raw_speed_outlier_fraction,forward_valid_median_speed_rpm,backward_valid_median_speed_rpm,forward_valid_speed_mad_rpm,backward_valid_speed_mad_rpm,valid_raw_acceleration_p95_rpm_per_s,transition_raw_acceleration_p95_rpm_per_s,valid_causal_5_acceleration_p95_rpm_per_s,transition_causal_5_acceleration_p95_rpm_per_s,valid_causal_21_acceleration_p95_rpm_per_s,transition_causal_21_acceleration_p95_rpm_per_s,valid_causal_101_acceleration_p95_rpm_per_s,transition_causal_101_acceleration_p95_rpm_per_s,causal_101_valid_to_transition_p95_ratio,valid_speed_stability_pass,robust_transition_excitation_pass,validated_transient_te_target_available,load_inertia_available,commanded_drive_law_available
speed_900rpm__torque_0Nm__temperature_25degC,train,data/original_dataset/Test_25deg/900rpm/900.0rpm0.0Nm25.0deg.csv,63524,899.9983594015551,Fw_then_Bw,43200,10162,2.5405,True,1,1.5742081732888357e-05,899.9983594015551,-899.9921008993017,0.4160776685845917,0.4156584327575388,2330.4147956269144,2116.184959110363,1347.1082466841597,1132.8801764547716,349.9356736031356,321.3297563649575,56.53231108558429,55.08642270410745,1.0262476361778532,True,False,False,False,False
speed_900rpm__torque_0Nm__temperature_30degC,test,data/original_dataset/Test_30deg/900rpm/900.0rpm0.0Nm30.0deg.csv,63525,899.9951742662233,Fw_then_Bw,43200,10162,2.5405,True,1,1.5741833923652105e-05,899.9951742662233,-899.9997564023943,0.4150718668824993,0.43284150160616264,2455.7861053229544,2200.0145322334433,1418.7342934311098,1220.5838948489145,368.1864128402822,337.5820768727862,55.44792040072934,52.97517777253232,1.046677382354706,True,False,False,False,False
speed_900rpm__torque_0Nm__temperature_35degC,train,data/original_dataset/Test_35deg/900rpm/900.0rpm0.0Nm35.0deg.csv,63522,899.9980240999624,Fw_then_Bw,43200,10161,2.54025,True,1,1.5742577374767797e-05,899.9980240999624,-899.9972976647161,0.4176143326427564,0.45178456639399656,2666.338957108883,2406.6119998069553,1537.6679985227836,1287.907361984253,383.6197472224967,335.2974099775565,56.79555377814722,54.33907603264743,1.0452064688038478,True,False,False,False,False
speed_900rpm__torque_100Nm__temperature_25degC,train,data/original_dataset/Test_25deg/900rpm/900.0rpm100.0Nm25.0deg.csv,63521,899.9955653998768,Fw_then_Bw,43200,10160,2.54,True,1,1.574282520741172e-05,899.9955653998768,-899.9847246644398,0.37117863394092865,0.36517133897473286,2185.1488389071806,1958.9177177598228,1059.4837102293004,934.3295982479955,308.04952797270744,291.67267609193453,47.55831001568822,48.11500175894706,0.988429975622825,True,False,False,False,False
speed_900rpm__torque_100Nm__temperature_30degC,train,data/original_dataset/Test_30deg/900rpm/900.0rpm100.0Nm30.0deg.csv,63520,899.9901451340218,Fw_then_Bw,43200,10160,2.54,True,1,1.574307304785894e-05,899.9901451340218,-899.9864570699476,0.39255246520036735,0.3466196940280497,2318.1103790801435,2141.1513085088914,1107.4527704713307,993.5460624102233,313.31809879782213,302.43024769267777,46.61123667933679,48.07239961241975,0.9696049511806467,True,False,False,False,False
speed_900rpm__torque_100Nm__temperature_35degC,test,data/original_dataset/Test_35deg/900rpm/900.0rpm100.0Nm35.0deg.csv,63522,899.9861217986715,Fw_then_Bw,43200,10160,2.54,True,1,1.5742577374767797e-05,899.9861217986715,-899.994168561534,0.42239206716959643,0.37151423263520655,2353.4704601232484,2145.4767915806747,1260.6963480080356,1108.8542862235495,347.06985301211256,332.5890931341291,49.86507817914109,51.228775430831725,0.9733802488889887,True,False,False,False,False
speed_900rpm__torque_200Nm__temperature_25degC,train,data/original_dataset/Test_25deg/900rpm/900.0rpm200.0Nm25.0deg.csv,63522,899.989586333201,Fw_then_Bw,43200,10160,2.54,True,1,1.5742577374767797e-05,899.989586333201,-899.9889153298378,0.38799830023589266,0.3424279905932508,2106.2163577882066,2086.758412770155,957.5482826679035,938.8290476799049,297.4298388564191,296.163240926603,46.210563835597895,50.35117104039273,0.9177654239367511,True,False,False,False,False
speed_900rpm__torque_200Nm__temperature_30degC,validation,data/original_dataset/Test_30deg/900rpm/900.0rpm200.0Nm30.0deg.csv,63521,899.9978564679623,Fw_then_Bw,43200,10160,2.54,True,1,1.574282520741172e-05,899.9978564679623,-899.9846970060996,0.39869919904344897,0.35642632671306274,2340.4509556712583,2220.0416628039866,1018.4794664382935,981.7466452718688,307.4455435428715,307.6451172787529,46.639897134787134,48.738427172497715,0.9569430086390899,True,False,False,False,False
speed_900rpm__torque_200Nm__temperature_35degC,train,data/original_dataset/Test_35deg/900rpm/900.0rpm200.0Nm35.0deg.csv,63523,899.9945036678886,Fw_then_Bw,43200,10160,2.54,True,1,1.57423295499268e-05,899.9945036678886,-899.9864012682035,0.4142895680463994,0.354694202542305,2316.7581287757457,2135.7758261730387,1074.948894977569,1007.2163614629744,323.14923966202906,324.6920362825448,47.12676685319366,49.34877316525217,0.954973423460442,True,False,False,False,False
speed_900rpm__torque_300Nm__temperature_25degC,train,data/original_dataset/Test_25deg/900rpm/900.0rpm300.0Nm25.0deg.csv,63520,899.997688800795,Fw_then_Bw,43199,10161,2.54025,True,1,1.574307304785894e-05,899.997688800795,-899.9743313373376,0.40657820257661115,0.3790300058122966,2268.925058888135,2154.0376280122473,1011.7295980453491,974.4018137453168,319.27866689152324,318.2036443836296,47.195354989435145,49.22473135547989,0.9587732363354213,True,False,False,False,False
speed_900rpm__torque_300Nm__temperature_30degC,validation,data/original_dataset/Test_30deg/900rpm/900.0rpm300.0Nm30.0deg.csv,63520,899.989586333201,Fw_then_Bw,43200,10161,2.54025,True,1,1.574307304785894e-05,899.989586333201,-899.9850599987742,0.3914907683793558,0.3588573405675106,2360.3439728809917,2274.514641612768,1005.5605351922395,943.243467807406,300.96143342186673,297.3420314847317,47.29551205989532,49.83552980547756,0.9490319907203423,True,False,False,False,False
speed_900rpm__torque_300Nm__temperature_35degC,validation,data/original_dataset/Test_35deg/900rpm/900.0rpm300.0Nm35.0deg.csv,63520,899.9889158003498,Fw_then_Bw,43200,10161,2.54025,True,1,1.574307304785894e-05,899.9889158003498,-899.9738286656793,0.4034489975310862,0.3583263314794749,2338.036974348434,2321.2285789973066,1012.5361556557207,1006.9461286070691,315.26598054051647,314.12710959011747,45.473624352757724,49.432757909926295,0.9199087057941884,True,False,False,False,False
speed_900rpm__torque_400Nm__temperature_25degC,train,data/original_dataset/Test_25deg/900rpm/900.0rpm400.0Nm25.0deg.csv,63526,899.9839984001786,Fw_then_Bw,43200,10164,2.541,True,1,1.5741586122217676e-05,899.9839984001786,-899.980142659236,0.41043386590905584,0.35326934206148053,2302.687884851661,2234.972789301992,989.0198946000055,979.7193464639123,307.91177948308354,306.6334256101982,46.808751106504985,51.34524864556625,0.911647179461989,True,False,False,False,False
speed_900rpm__torque_400Nm__temperature_30degC,train,data/original_dataset/Test_30deg/900rpm/900.0rpm400.0Nm30.0deg.csv,63523,899.9892510667754,Fw_then_Bw,43200,10163,2.54075,True,1,1.57423295499268e-05,899.9892510667754,-899.9725986650446,0.4062428682421455,0.3886967994428119,2405.2706760511,2421.6766178142275,996.3061520083102,1019.8382660746573,316.78857074243746,315.77787803716996,48.737984246486114,53.69330789203558,0.9077105911315161,True,False,False,False,False
speed_900rpm__torque_400Nm__temperature_35degC,train,data/original_dataset/Test_35deg/900rpm/900.0rpm400.0Nm35.0deg.csv,63524,899.9878540683615,Fw_then_Bw,43200,10163,2.54075,True,1,1.5742081732888357e-05,899.9878540683615,-899.9734371997572,0.41780993342399597,0.3707592016629633,2468.090318143367,2282.7833658086984,1051.0234791041967,1013.6693820357322,322.15245802460686,329.76268962720496,48.57188117618989,50.05462357003124,0.9703775138421159,True,False,False,False,False
speed_900rpm__torque_500Nm__temperature_25degC,validation,data/original_dataset/Test_25deg/900rpm/900.0rpm500.0Nm25.0deg.csv,63526,899.9820426348986,Fw_then_Bw,43200,10163,2.54075,True,1,1.5741586122217676e-05,899.9820426348986,-899.9778516687609,0.4302710003684638,0.37802366811473576,2354.81295773422,2239.6221970360784,990.7300603387956,982.23836749803,327.8894109297653,337.510224892776,49.12734066522262,51.95673314651683,0.9455432951622383,True,False,False,False,False
speed_900rpm__torque_500Nm__temperature_30degC,train,data/original_dataset/Test_30deg/900rpm/900.0rpm500.0Nm30.0deg.csv,62103,899.9769575990892,Fw_then_Bw,43200,8740,2.185,True,1,1.6102281693315944e-05,899.9769575990892,-899.9703079850102,0.42306259759561726,0.3964080145427715,2379.7899940594334,2203.133021248525,996.3199673967199,972.2247689962385,329.2235975643731,332.8553496018683,49.04324811061542,51.590255684845914,0.9506300649140096,True,False,False,False,False
speed_900rpm__torque_500Nm__temperature_35degC,train,data/original_dataset/Test_35deg/900rpm/900.0rpm500.0Nm35.0deg.csv,63525,899.9832719334033,Fw_then_Bw,43200,10163,2.54075,True,1,1.5741833923652105e-05,899.9832719334033,-899.9766223375143,0.45642253220046314,0.41568640153855085,2551.228003964593,2354.7324914637557,1083.042483404437,1062.5123736261685,347.59085668019907,357.5139872375983,51.21259901570733,53.234987477298986,0.9620101636643746,True,False,False,False,False
speed_900rpm__torque_600Nm__temperature_25degC,train,data/original_dataset/Test_25deg/900rpm/900.0rpm600.0Nm25.0deg.csv,63525,899.9815397328348,Fw_then_Bw,43200,10163,2.54075,True,1,1.5741833923652105e-05,899.9815397328348,-899.9783546702627,0.42309059790568426,0.4013253346783472,2384.26001742439,2291.3447464816268,1019.5973551272573,1041.166442632948,332.36027918762824,340.4276820872837,49.238130317212374,52.47436071385891,0.9383273973685244,True,False,False,False,False
speed_900rpm__torque_600Nm__temperature_30degC,train,data/original_dataset/Test_30deg/900rpm/900.0rpm600.0Nm30.0deg.csv,63524,899.9843336641788,Fw_then_Bw,43200,10163,2.54075,True,1,1.5742081732888357e-05,899.9843336641788,-899.9752253293991,0.4273094649154814,0.4011580022051362,2486.6312354185084,2454.444785446867,1028.537759631513,1085.1994612812177,334.6540055638338,345.86660414925063,50.65723445504767,55.517301627105546,0.9124585123985022,True,False,False,False,False
speed_900rpm__torque_600Nm__temperature_35degC,train,data/original_dataset/Test_35deg/900rpm/900.0rpm600.0Nm35.0deg.csv,63523,899.9826013993395,Fw_then_Bw,43200,10163,2.54075,True,1,1.57423295499268e-05,899.9826013993395,-899.9804779984213,0.4479848042440153,0.4108248346407777,2653.59839443895,2375.429760043516,1112.2224165126681,1078.2211732863288,344.6771974364535,360.12169853574943,52.268358622518406,52.2636834935838,1.0000894527255275,True,False,False,False,False
speed_900rpm__torque_700Nm__temperature_25degC,test,data/original_dataset/Test_25deg/900rpm/900.0rpm700.0Nm25.0deg.csv,63522,899.9878540659362,Fw_then_Bw,43200,10163,2.54075,True,1,1.5742577374767797e-05,899.9878540659362,-899.9826013314305,0.45044346673716973,0.4339033330325037,2552.8478969736575,2429.1874278179876,1072.9419331250017,1074.2917266487439,348.9426224359704,352.5497808343971,53.05783449139198,55.58302957233535,0.9545689556619598,True,False,False,False,False
speed_900rpm__torque_700Nm__temperature_30degC,train,data/original_dataset/Test_30deg/900rpm/900.0rpm700.0Nm30.0deg.csv,62223,899.9784104671562,Fw_then_Bw,43199,8861,2.21525,True,1,1.6071227681082557e-05,899.9784104671562,-899.9787460003669,0.44725833140546456,0.4486553370952606,2643.5406044277897,2462.4914706996606,1095.642124787173,1110.2565288542792,354.632747208825,361.36379696108634,52.670468788164726,57.84011078958429,0.910621851672689,True,False,False,False,False
speed_900rpm__torque_700Nm__temperature_35degC,train,data/original_dataset/Test_35deg/900rpm/900.0rpm700.0Nm35.0deg.csv,63524,899.9790810000075,Fw_then_Bw,43200,10164,2.541,True,1,1.5742081732888357e-05,899.9790810000075,-899.9736326707837,0.45077876711729914,0.45726067037315943,2674.6093586551524,2598.445728654406,1151.742764711298,1165.7573623953574,366.9900673485921,369.4961069598549,53.51803562555233,56.78249954589774,0.9425093304019362,True,False,False,False,False
speed_900rpm__torque_800Nm__temperature_25degC,train,data/original_dataset/Test_25deg/900rpm/900.0rpm800.0Nm25.0deg.csv,63526,899.9773488006515,Fw_then_Bw,43200,10163,2.54075,True,1,1.5741586122217676e-05,899.9773488006515,-899.9762873281725,0.44625246785778927,0.4725719918496907,2518.828807418071,2451.2041476556983,1109.4175988433099,1087.7877444027945,373.4555157167733,366.36313845715443,53.01800099700812,56.89226747435895,0.9319017038809898,True,False,False,False,False
speed_900rpm__torque_800Nm__temperature_30degC,validation,data/original_dataset/Test_30deg/900rpm/900.0rpm800.0Nm30.0deg.csv,63526,899.9790810630657,Fw_then_Bw,43199,10164,2.541,True,1,1.5741586122217676e-05,899.9790810630657,-899.9773490650114,0.4515051356672757,0.47536619725485707,2662.0923017613222,2531.5583916376454,1120.3584390875676,1175.1361581682663,373.0622823571139,386.025218736836,54.61568530308796,56.65403129428342,0.9640211659324385,True,False,False,False,False
speed_900rpm__torque_800Nm__temperature_35degC,train,data/original_dataset/Test_35deg/900rpm/900.0rpm800.0Nm35.0deg.csv,63525,899.9689110011483,Fw_then_Bw,43199,10163,2.54075,True,1,1.5741833923652105e-05,899.9689110011483,-899.9769578028161,0.4641339328372851,0.4665923333959654,2646.669861860164,2662.651009935278,1125.1419752834863,1191.593746244871,379.0003811850511,385.10561188036246,53.10220672295145,56.94139523097871,0.9325764939117865,True,False,False,False,False
speed_900rpm__torque_900Nm__temperature_25degC,validation,data/original_dataset/Test_25deg/900rpm/900.0rpm900.0Nm25.0deg.csv,63522,899.9773487303173,Fw_then_Bw,43200,10162,2.5405,True,1,1.5742577374767797e-05,899.9773487303173,-899.973437335575,0.46793373379227887,0.4920176579616964,2538.275095867447,2497.6601882373384,1123.443201035525,1106.0110850631181,391.5711100258704,381.3457414863249,54.25565900804935,57.71109255997538,0.9401253138929051,True,False,False,False,False
speed_900rpm__torque_900Nm__temperature_30degC,train,data/original_dataset/Test_30deg/900rpm/900.0rpm900.0Nm30.0deg.csv,61398,899.9661169994699,Fw_then_Bw,43200,8036,2.009,True,1,1.62871754780286e-05,899.9661169994699,-899.9741633306257,0.48235059997159624,0.503416658223955,2681.328282536446,2538.319686815612,1175.6680885702272,1146.5661734345076,403.9385398582908,382.6032736825482,56.37948468795457,59.06171097160495,0.9545860382382096,True,False,False,False,False
speed_900rpm__torque_900Nm__temperature_35degC,train,data/original_dataset/Test_35deg/900rpm/900.0rpm900.0Nm35.0deg.csv,63525,899.9752253342497,Fw_then_Bw,43200,10162,2.5405,True,1,1.5741833923652105e-05,899.9752253342497,-899.9776279961225,0.47184526556520723,0.5012378339112047,2709.489570891673,2594.5781642806646,1177.3243391516405,1174.5370747147263,396.83976641711064,400.1749331397376,54.51833139525206,57.167566250677694,0.9536584285605437,True,False,False,False,False
speed_900rpm__torque_1000Nm__temperature_25degC,train,data/original_dataset/Test_25deg/900rpm/900.0rpm1000.0Nm25.0deg.csv,63524,899.9752253342497,Fw_then_Bw,43200,10162,2.5405,True,1,1.5742081732888357e-05,899.9752253342497,-899.9734373307244,0.4837476008104886,0.5405766617817562,2670.362410329426,2477.8588073482056,1199.752105791049,1143.9330770072722,416.7705774130576,397.59011513422126,58.35353147858768,56.75151273601382,1.0282286526885343,True,False,False,False,False
speed_900rpm__torque_1000Nm__temperature_30degC,validation,data/original_dataset/Test_30deg/900rpm/900.0rpm1000.0Nm30.0deg.csv,62374,899.9667875323212,Fw_then_Bw,43200,9013,2.25325,True,1,1.6032321159457466e-05,899.9667875323212,-899.9731019915392,0.4704482659387281,0.5465559855414313,2727.81781580611,2563.4742807596003,1197.2513067724774,1181.2627655268443,414.42260429948874,386.89154897410845,57.38267506476399,59.78581805047723,0.9598041297405303,True,False,False,False,False
speed_900rpm__torque_1000Nm__temperature_35degC,train,data/original_dataset/Test_35deg/900rpm/900.0rpm1000.0Nm35.0deg.csv,63523,899.9713696684921,Fw_then_Bw,43200,10162,2.5405,True,1,1.57423295499268e-05,899.9713696684921,-899.9826017000789,0.48444599815411493,0.5286746357644461,2772.7420165322646,2769.7621980523977,1193.909406810916,1301.3608877360866,411.0197859948809,417.7545866797343,56.714335275933024,60.53272231977188,0.9369202821629641,True,False,False,False,False
speed_900rpm__torque_1100Nm__temperature_25degC,validation,data/original_dataset/Test_25deg/900rpm/900.0rpm1100.0Nm25.0deg.csv,63524,899.974163636216,Fw_then_Bw,43200,10162,2.5405,True,1,1.5742081732888357e-05,899.974163636216,-899.9718726651432,0.47131443716352805,0.5616433239386538,2638.184673075374,2528.8651066753114,1194.1641090066014,1164.391673803516,423.10768922868647,402.3952230098075,58.28271913937897,59.53519210047489,0.978962477202019,True,False,False,False,False
speed_900rpm__torque_1100Nm__temperature_30degC,train,data/original_dataset/Test_30deg/900rpm/900.0rpm1100.0Nm30.0deg.csv,63522,899.9629318665636,Fw_then_Bw,43200,10162,2.5405,True,1,1.5742577374767797e-05,899.9629318665636,-899.9766222647546,0.4925206012559329,0.5668962645964939,2775.4158499489677,2642.4229397286126,1220.8629262449895,1169.43203419421,429.26046309046336,411.6164420686799,59.17369223175217,60.32602320065049,0.9808982772647626,True,False,False,False,False
speed_900rpm__torque_1100Nm__temperature_35degC,train,data/original_dataset/Test_35deg/900rpm/900.0rpm1100.0Nm35.0deg.csv,63525,899.9731019333316,Fw_then_Bw,43200,10163,2.54075,True,1,1.5741833923652105e-05,899.9731019333316,-899.9838025677794,0.4981644694149736,0.5709476681658998,2852.7546324764444,2545.6395155440077,1272.2164833548277,1176.1754885315893,436.27726449867595,413.5445083891682,59.79862691131075,59.198252605938244,1.010141757213156,True,False,False,False,False
speed_900rpm__torque_1200Nm__temperature_25degC,train,data/original_dataset/Test_25deg/900rpm/900.0rpm1200.0Nm25.0deg.csv,63523,899.973828332198,Fw_then_Bw,43200,10163,2.54075,True,1,1.57423295499268e-05,899.973828332198,-899.9783823334535,0.47883020185201985,0.6060119970545657,2790.9181177772484,2603.0604688757194,1278.0860493332955,1170.788719952361,446.104547381355,412.28001671197484,61.65760994917946,61.10434853821971,1.009054370502186,True,False,False,False,False
speed_900rpm__torque_1200Nm__temperature_30degC,train,data/original_dataset/Test_30deg/900rpm/900.0rpm1200.0Nm30.0deg.csv,63523,899.955947000611,Fw_then_Bw,43200,10163,2.54075,True,1,1.57423295499268e-05,899.955947000611,-899.9778516687609,0.504143599149188,0.6121583331453166,2838.683116715105,2625.323713679472,1289.0361854433186,1259.0020927787,451.51859292143376,436.67107593428227,61.296884387638784,62.5339787932262,0.980217244617075,True,False,False,False,False
speed_900rpm__torque_1200Nm__temperature_35degC,validation,data/original_dataset/Test_35deg/900rpm/900.0rpm1200.0Nm35.0deg.csv,63523,899.9687153652,Fw_then_Bw,43200,10163,2.54075,True,1,1.57423295499268e-05,899.9687153652,-899.9778516687608,0.47796410096151476,0.6119906659781122,2841.847250238057,2679.8844919539074,1248.5839586703137,1190.1721319557053,447.573491859975,416.46192123489516,59.29695674712997,61.46485579752152,0.9647294535672046,True,False,False,False,False
speed_900rpm__torque_1300Nm__temperature_25degC,validation,data/original_dataset/Test_25deg/900rpm/900.0rpm1300.0Nm25.0deg.csv,63525,899.95276183375,Fw_then_Bw,43200,10162,2.5405,True,1,1.5741833923652105e-05,899.95276183375,-899.9758953383814,0.4772935014140671,0.6363546660091401,2751.722914399852,2609.9351137721196,1257.6096217333534,1200.9121632573397,460.74655669804065,424.5665608771328,61.63437387128842,62.20190936674044,0.990875915205338,True,False,False,False,False
speed_900rpm__torque_1300Nm__temperature_30degC,train,data/original_dataset/Test_30deg/900rpm/900.0rpm1300.0Nm30.0deg.csv,61557,899.9517280681175,Fw_then_Bw,43200,8196,2.049,True,1,1.6245106161768766e-05,899.9517280681175,-899.9845016660402,0.48517250252189115,0.6330293351007867,2855.714418304314,2663.7688133632764,1305.56760549573,1207.7204942704611,460.73644863699855,398.4064954730684,61.21557479780217,63.75058806793277,0.9602354527705802,True,False,False,False,False
speed_900rpm__torque_1300Nm__temperature_35degC,train,data/original_dataset/Test_35deg/900rpm/900.0rpm1300.0Nm35.0deg.csv,63524,899.9664522658957,Fw_then_Bw,43200,10161,2.54025,True,1,1.5742081732888357e-05,899.9664522658957,-899.9822100061768,0.49922613106900826,0.6374157674144385,2873.7599883848134,2622.5306404130606,1308.9202623810932,1235.73840558538,466.1439796999954,433.2831863844149,60.617481367830806,59.2011326903048,1.0239243509906348,True,False,False,False,False
speed_900rpm__torque_1400Nm__temperature_25degC,train,data/original_dataset/Test_25deg/900rpm/900.0rpm1400.0Nm25.0deg.csv,63522,899.952426564899,Fw_then_Bw,43200,10161,2.54025,True,1,1.5742577374767797e-05,899.952426564899,-899.9792486671747,0.49816443060990423,0.6835726720358366,2864.2103735663745,2753.0666751163153,1312.8517600897567,1280.0395220519931,484.6527250038659,445.76824066189147,63.8530594123722,65.56363566096479,0.9739096797889896,True,False,False,False,False
speed_900rpm__torque_1400Nm__temperature_30degC,validation,data/original_dataset/Test_30deg/900rpm/900.0rpm1400.0Nm30.0deg.csv,63524,899.9457769314176,Fw_then_Bw,43200,10161,2.54025,True,1,1.5742081732888357e-05,899.9457769314176,-899.9741640048644,0.51291659716901,0.6823153332030074,2981.9440678691763,2812.069297457583,1370.3875122966108,1308.6495995521545,491.751617548334,461.19085663849546,63.952539433535094,65.38216238550376,0.9781343580602401,True,False,False,False,False
speed_900rpm__torque_1400Nm__temperature_35degC,train,data/original_dataset/Test_35deg/900rpm/900.0rpm1400.0Nm35.0deg.csv,63524,899.9608084680707,Fw_then_Bw,43200,10161,2.54025,True,1,1.5742081732888357e-05,899.9608084680707,-899.9864013361124,0.49145893475122193,0.6826503328435365,2964.9695992701472,2683.1032009799856,1362.3206952214082,1284.554660320282,482.38517555073463,443.6820816426916,62.53751797396478,61.53589428095074,1.0162770640569712,True,False,False,False,False
speed_900rpm__torque_1500Nm__temperature_25degC,train,data/original_dataset/Test_25deg/900rpm/900.0rpm1500.0Nm25.0deg.csv,61857,899.9531250301516,Fw_then_Bw,43200,8494,2.1235,True,1,1.6166319090806215e-05,899.9531250301516,-899.9895859936562,0.5146489032388786,0.7356796801711312,2946.637904582075,2816.3975065884415,1374.9002607911052,1409.2661789060223,503.51354022134245,446.4574478211942,67.34358098847218,68.33236147419937,0.9855298358728531,True,False,False,False,False
speed_900rpm__torque_1500Nm__temperature_30degC,validation,data/original_dataset/Test_30deg/900rpm/900.0rpm1500.0Nm30.0deg.csv,63521,899.9542147333461,Fw_then_Bw,43200,10161,2.54025,True,1,1.574282520741172e-05,899.9542147333461,-899.9897538063427,0.514090034509195,0.7235257702026843,2993.132798776832,2868.175487188637,1388.1008982660194,1403.8234680892856,501.753917761971,475.8366608907636,66.80071360171951,66.85383514604837,0.9992054076746262,True,False,False,False,False
speed_900rpm__torque_1500Nm__temperature_35degC,test,data/original_dataset/Test_35deg/900rpm/900.0rpm1500.0Nm35.0deg.csv,63522,899.9632950653904,Fw_then_Bw,43200,10161,2.54025,True,1,1.5742577374767797e-05,899.9632950653904,-899.9804780081225,0.48723999740707313,0.7244199223349597,3067.553159780641,2913.546670848973,1420.363784059873,1373.5145032405853,500.4879725121554,448.2375745265017,65.36667208736162,66.28730052170795,0.9861115413193687,True,False,False,False,False
speed_900rpm__torque_1600Nm__temperature_25degC,validation,data/original_dataset/Test_25deg/900rpm/900.0rpm1600.0Nm25.0deg.csv,63524,899.961199601724,Fw_then_Bw,43199,10162,2.5405,True,1,1.5742081732888357e-05,899.961199601724,-899.9857306674434,0.5062110625052583,0.761244659467252,3076.961264013789,2990.204799183311,1407.489072382441,1460.7310798764947,515.6611122191406,480.980749250625,69.19081697933507,70.50624667579079,0.981343075848237,True,False,False,False,False
speed_900rpm__torque_1600Nm__temperature_30degC,train,data/original_dataset/Test_30deg/900rpm/900.0rpm1600.0Nm30.0deg.csv,63524,899.9629319029434,Fw_then_Bw,43200,10162,2.5405,True,1,1.5742081732888357e-05,899.9629319029434,-899.9843334992571,0.4981643966553406,0.7554888676773999,3109.8537127645336,2944.0149858907225,1439.4521167874245,1440.0308451053888,514.6674893439465,477.7535797938749,70.1756146653679,69.91149156110622,1.0037779640852151,True,False,False,False,False
speed_900rpm__torque_1600Nm__temperature_35degC,validation,data/original_dataset/Test_35deg/900rpm/900.0rpm1600.0Nm35.0deg.csv,63525,899.9608084680706,Fw_then_Bw,43200,10162,2.5405,True,1,1.5741833923652105e-05,899.9608084680706,-899.985060095787,0.5100946994692208,0.7640945259481668,3192.2754656991856,2956.610354401003,1500.6534388101725,1496.685989349998,517.5950635754132,485.8358716682459,68.46570926977613,65.67626748949351,1.0424725991124397,True,False,False,False,False
speed_900rpm__torque_1700Nm__temperature_25degC,validation,data/original_dataset/Test_25deg/900rpm/900.0rpm1700.0Nm25.0deg.csv,61369,899.9627642333508,Fw_then_Bw,43200,8007,2.00175,True,1,1.6294872003780412e-05,899.9627642333508,-899.972934324372,0.4987232338560261,0.7887929969001561,3176.8533158660603,2864.152259038019,1512.15344890952,1377.998302876949,544.1936660380404,418.8652619719505,72.49766208685737,64.61932607526249,1.1219191918284468,True,False,False,False,False
speed_900rpm__torque_1700Nm__temperature_30degC,train,data/original_dataset/Test_30deg/900rpm/900.0rpm1700.0Nm30.0deg.csv,63523,899.9625686337822,Fw_then_Bw,43200,10162,2.5405,True,1,1.57423295499268e-05,899.9625686337822,-899.9741913333612,0.5142856316524558,0.7826463309659744,3167.018139113702,2949.4689835702716,1525.2960824968102,1413.3318749069301,537.4354569681824,486.52290510274247,70.67575085882254,69.2165929047632,1.0210810427503565,True,False,False,False,False
speed_900rpm__torque_1700Nm__temperature_35degC,train,data/original_dataset/Test_35deg/900rpm/900.0rpm1700.0Nm35.0deg.csv,63523,899.9629318665636,Fw_then_Bw,43200,10161,2.54025,True,1,1.57423295499268e-05,899.9629318665636,-899.9813718692167,0.5071051321767754,0.7756333652650937,3258.5041481071526,3068.8938568346202,1501.7263436505343,1524.2099136112301,528.6186920034424,498.34805301270535,70.04958920808802,69.67545883480852,1.005369614775936,True,False,False,False,False
speed_900rpm__torque_1800Nm__temperature_25degC,train,data/original_dataset/Test_25deg/900rpm/900.0rpm1800.0Nm25.0deg.csv,63524,899.9587409295298,Fw_then_Bw,43200,10161,2.54025,True,1,1.5742081732888357e-05,899.9587409295298,-899.9858983346106,0.4964321972996686,0.8136596685897075,3169.92289153859,3036.7093471190856,1467.794144749314,1514.9563193322138,544.3927618717225,500.29587178005386,72.03677898605747,70.8019065091321,1.017441231992335,True,False,False,False,False
speed_900rpm__torque_1800Nm__temperature_30degC,train,data/original_dataset/Test_30deg/900rpm/900.0rpm1800.0Nm30.0deg.csv,63520,899.9639935985518,Fw_then_Bw,43200,10160,2.54,True,1,1.574307304785894e-05,899.9639935985518,-899.972766666906,0.5377829317391161,0.8065066698084706,3373.816954748209,3124.8403955639096,1621.5900608900697,1544.105225056319,559.623757997997,500.7567291813302,74.37433419881923,73.9703150524974,1.005461909227169,True,False,False,False,False
speed_900rpm__torque_1800Nm__temperature_35degC,train,data/original_dataset/Test_35deg/900rpm/900.0rpm1800.0Nm35.0deg.csv,63522,899.9776560643415,Fw_then_Bw,43200,10160,2.54,True,1,1.5742577374767797e-05,899.9776560643415,-899.981176466099,0.4834402667863742,0.7973983641325617,3317.235179323051,3159.0154045260074,1556.7563676834877,1617.1194362642152,538.1022075810051,510.9315306657207,71.98212788512132,71.2739320896162,1.0099362526346192,True,False,False,False,False
