filtered_row_index,rpm,deg,tor,fft_y_Fw_filtered_ampl_0,fft_y_Fw_filtered_phase_0,fft_y_Fw_filtered_ampl_1,fft_y_Fw_filtered_phase_1,fft_y_Fw_filtered_ampl_3,fft_y_Fw_filtered_phase_3,fft_y_Fw_filtered_ampl_39,fft_y_Fw_filtered_phase_39,fft_y_Fw_filtered_ampl_40,fft_y_Fw_filtered_phase_40,fft_y_Fw_filtered_ampl_78,fft_y_Fw_filtered_phase_78,fft_y_Fw_filtered_ampl_81,fft_y_Fw_filtered_phase_81,fft_y_Fw_filtered_ampl_156,fft_y_Fw_filtered_phase_156,fft_y_Fw_filtered_ampl_162,fft_y_Fw_filtered_phase_162,fft_y_Fw_filtered_ampl_240,fft_y_Fw_filtered_phase_240
453,1000.0,35.0,1300.0,0.07537735833304476,0.0,0.017195076021736904,-0.011218975865102026,0.0008820955386670716,1.9401147225450284,0.0014399985520066642,-1.0675430109227613,0.0008051090000539264,0.15341492444704818,0.0011895526461392087,-0.28144671834691254,0.0003023791861865989,-2.0279646031694627,8.362464288115614e-05,2.812257692439924,0.00020885606775410576,2.2509090341525244,0.00046664084991212185,-1.57300976260153
454,1000.0,35.0,1400.0,0.07942684041259451,0.0,0.017172935647226033,-0.013205539197635844,0.0009220313987013042,1.9550307362175174,0.001506238855828305,-1.0358342133809173,0.0007708241096286267,0.11254699995176554,0.0013221795715996532,-0.28338262787420776,0.0003157840359039789,-2.054916114969131,9.388373817101189e-05,2.971220775374578,0.00023122604216592438,2.2548432384218535,0.0004910661598131617,-1.4546203854927318
455,1000.0,35.0,1500.0,0.08310828828846306,0.0,0.017179088052713752,-0.013660148150096708,0.000957970997175265,2.017970517356395,0.0015439413168814448,-0.9798081395685053,0.0007092627057274641,0.031325482108283766,0.0014654237678355252,-0.2731231877524549,0.00032215306078315985,-2.052531013643056,0.00010042482536416353,3.049248583971543,0.0002475028954818966,2.218812655596551,0.000538009988317032,-1.3498419874497725
456,1000.0,35.0,1600.0,0.08712606337342563,0.0,0.017186326899170726,-0.01373869204965516,0.0009906614917961876,1.9798714663482246,0.0016920074237250801,-0.9558075246555844,0.0007426820966694702,0.05435175235121409,0.0016084232030410077,-0.2704728126260209,0.0003327085493777938,-2.1199783109589845,0.00011587157198806752,-3.064596521331292,0.00026479809326677913,2.2476708631112916,0.0005707203912352711,-1.2871246672815937
457,1000.0,35.0,1700.0,0.08170206922999589,0.0,0.01715657833651528,-0.016364297581433374,0.0010011416798336654,2.030942142668669,0.001650910739723419,-0.9167525187088151,0.0006918686364192956,-0.023363302428581114,0.0017479413226391897,-0.20398373608790613,0.00035065218277836326,-2.100560970836795,0.00013849471080670112,3.1402877909374034,0.00029300246533090044,2.2186731100498536,0.0006231795067763368,-1.235943494467264
458,1000.0,35.0,1800.0,0.09298542628595738,0.0,0.01717003912750553,-0.016624496838998894,0.001052724970988367,2.034906192049325,0.0018547535688362689,-0.938188259021072,0.0007327933230502946,0.04786716027146045,0.0019263901702094184,-0.21331592398940888,0.0003556188276549109,-2.171459564740551,0.00015140729237839018,-2.9740969749234565,0.0003008487559467197,2.18960501254867,0.0006536443900926558,-1.1727922608931836
459,1000.0,35.0,300.0,0.038236443913130316,0.0,0.01721161524236337,-0.0060253424519646215,0.0005802006282669255,1.6735628568760794,0.0008183136268829342,-1.470220536547552,0.0008359979909358222,0.09264868897758824,0.00026769849407497844,-0.07717534382353344,0.00024734124529755553,-1.214253150225626,0.00015307034263204372,1.2997754035093108,0.00012453312238369345,2.1886944765984255,0.0004268503805628603,-2.5439178873831243
460,1000.0,35.0,400.0,0.038273389458766946,0.0,0.01721999110964811,-0.008065132371215922,0.0006001972333397743,1.6989289585855054,0.0008387083445138356,-1.4248379081288476,0.0008757262156447237,0.1958514793106575,0.0003486549469158566,-0.12510000601098986,0.00024367171949100816,-1.2920008121904474,0.0001369148574235627,1.3942845655747202,0.0001352675391653766,2.2206507320450597,0.0004117388058416325,-2.490967672249696
461,1000.0,35.0,500.0,0.046498477096061794,0.0,0.017211543704904183,-0.008396952063384956,0.0006450914691740191,1.7186609999993563,0.0008889758313193688,-1.3731035501936806,0.0008783940286725639,0.23511600643047276,0.00043361830628500336,-0.17068060748806385,0.0002468752459523848,-1.393222815760991,0.00013131735267084312,1.5350804219804628,0.00013815412796728852,2.227213317639739,0.0004177520225198757,-2.425146405277766
462,1000.0,35.0,700.0,0.05298503316876085,0.0,0.01718327900611235,-0.010201815332580008,0.000689587569078258,1.7861030249659315,0.0009744637600241962,-1.2912251634378762,0.0007901835326347109,0.27551192912123224,0.0006021867614552466,-0.20956949286958437,0.0002592815117392882,-1.499364842348649,0.00010964864406166802,1.8077106791460202,0.00014836773490769175,2.1670926871302263,0.0004093665015593286,-2.25285682244052
463,1000.0,35.0,800.0,0.057068777412114684,0.0,0.017160596303740398,-0.011452548428447831,0.0007234312779389564,1.8148570389031047,0.0010444581808448795,-1.2521174483059603,0.0008122789341216333,0.2724605610832544,0.0006874441758129177,-0.2182834337190407,0.0002619287595253196,-1.617808985248375,9.970378056662531e-05,1.974826915848364,0.00015662099464196062,2.1274075374570924,0.0004077985411290709,-2.211986809287768
464,100.0,35.0,100.0,0.0255520337827311,0.0,0.01722868017720048,-0.010011474933555255,0.0006157011440735795,1.7663958823801493,0.0009267113230729434,-1.5531233654116114,0.0008501926880189086,0.3900934358496214,0.00030379219270037323,-2.1638879168770333,0.00027978894189214083,-0.7351642925669883,0.00010113959927744876,0.9991957689515916,2.7649899330097845e-05,-2.8351680355392967,0.00019273919697567173,-2.0681934135232276
465,100.0,35.0,1000.0,0.06006070797736232,0.0,0.017084243185097155,-0.018003637515397918,0.0006871189887370378,1.8678578340947563,0.0013258176931897185,-1.0945787606802329,0.0008514280234375752,-0.0015036792204922694,0.0012341176891154885,-0.7510358577024685,0.0003436927168551968,-1.8035326936983722,3.336115099501759e-05,-1.6226837688575413,0.00015016462391966755,2.869886497997998,0.0005059218422688495,-1.2123444539805641
466,100.0,35.0,1100.0,0.06366205135691659,0.0,0.017160792753555976,-0.01756334452128347,0.000773538530373014,1.8959061983860772,0.001362795601298731,-1.0624290937847012,0.0008624460456445137,-0.0072680384507193595,0.0013610915708363092,-0.6948505129648219,0.00036821927679010953,-1.8867749867277293,3.9795609584935136e-05,-2.0035401647922533,0.00015831082224473662,2.7725439773942475,0.0005571590331710723,-1.1667087251786334
467,100.0,35.0,1200.0,0.06806927437074346,0.0,0.017113091651605756,-0.018441303334859903,0.0007867813861278835,1.940018723183588,0.0014564444875751537,-0.9827958203675883,0.0008988921363989381,-0.0027584896739123797,0.0015170267998421477,-0.6604188444377811,0.00042395192597244964,-1.8236246233918345,5.331029614573048e-05,-2.0298622923369543,0.00017683988019768734,2.7931309395803736,0.000630331221175729,-1.1549888188002602
468,100.0,35.0,1300.0,0.07025487642274812,0.0,0.017125128609365624,-0.023520715779152053,0.0007638729642825474,1.935362013074852,0.0014649359043886743,-0.9986842578438314,0.0008212387172329129,0.0063139014487743755,0.0015604283938697547,-0.5518701449828244,0.00041903993699764696,-1.837349331342499,4.9588745332588874e-05,-2.43378175624402,0.00018070414294944244,2.6883231908597103,0.0006860463852671147,-1.16600797647133
469,100.0,35.0,1400.0,0.08179865845197276,0.0,0.01707383073623714,-0.021695167666340463,0.0008487537838602877,1.9174291735948743,0.0015789926751415724,-0.9557193817763611,0.0008483608300515151,0.02066870573168343,0.0017928623919560983,-0.5455197742314079,0.000455050603036059,-1.88508223688498,6.293084105205958e-05,-2.3412413537742762,0.0002025339369786536,2.6533027958417224,0.0007487884508769378,-1.1310894467517163
470,100.0,35.0,1500.0,0.07861865897851082,0.0,0.0170362875103096,-0.018633248680554822,0.0008891849898298436,1.9524100138400042,0.0016477663994025626,-0.9128608706047276,0.0008272343747572225,0.11001688981420941,0.0019533120138615417,-0.5289331761058143,0.0004956814198477235,-1.950278935064667,9.643061227895136e-05,-2.1590342078206635,0.00021252678531192513,2.6461075047215656,0.0007855680241799347,-1.1026270133200624
471,100.0,35.0,1800.0,0.0901470796396308,0.0,0.01711326355335271,-0.029991722547628667,0.001044830313418294,2.020686889937738,0.001798682439960521,-0.8791964645003912,0.0007696659137017335,0.025542813260358118,0.0024558237857026472,-0.462826830011271,0.0005929369780288619,-1.8774876314717057,0.00013494423493360533,-2.4299434184881377,0.0002418538179143142,2.520141038879562,0.0009821461043221353,-1.0747414408728082
472,100.0,35.0,300.0,0.03392613162002658,0.0,0.017178495829885187,-0.012931171003140464,0.0005580386408561381,1.6452541786638175,0.0009561841087077159,-1.3320590093911346,0.0009093823250757826,0.09077327273533206,0.0004107095072702391,-1.6093663366271094,0.00019382212042261506,-1.3886885273264242,4.955450557633728e-05,0.6842200492968227,8.116300160089803e-05,-2.9187786496460406,0.00022751961055649547,-1.8300049256877
473,100.0,35.0,500.0,0.04896678614515305,0.0,0.017181578114540796,-0.013030465808435454,0.0005772857350719491,1.746632855973616,0.0010571852588981533,-1.2846136434663658,0.00093839257303328,0.09621392467833713,0.0006022471424160956,-1.159494005955818,0.00021871881589808007,-1.5498214789808722,3.891737729134165e-05,-0.14322358108452465,0.00010750276704091864,-3.1311115671070073,0.00028214229162709816,-1.504008823310708
474,100.0,35.0,700.0,0.049239795726521346,0.0,0.017134977885085927,-0.013576087662709402,0.000629689805713459,1.8007928418829828,0.0012125033022422614,-1.1865191131223733,0.0008651550628095836,0.005325538040680272,0.0008309964625523329,-0.9684649847538742,0.0002654868933181893,-1.7198387646887845,1.7689186768902457e-05,-0.619446074069469,0.00011932396424771062,3.076019839052426,0.0003376437859675378,-1.3095827866266863
475,100.0,35.0,800.0,0.05431292989694831,0.0,0.01705963182050678,-0.01020626149883406,0.0006875483722807928,1.8080527481985817,0.0012087762636927802,-1.127451242634647,0.0008692685890072677,-0.022333095575959666,0.0009774796635007624,-0.8846432903548296,0.00028259278649658256,-1.7763275537017127,4.1799215585786105e-05,-1.1641511828822488,0.00012194574119235359,-3.063440750694465,0.0003490051436135433,-1.2779277005913103
476,1100.0,35.0,0.0,0.026261658516682544,0.0,0.017042362463970846,-0.004676711348398721,0.0007839690929046427,1.7620473128874512,0.0008026435729153909,-1.6568762575806661,0.0009299101227481326,0.19762391597930554,0.00020892581031184672,1.1700761280963998,0.0004093370266849679,-0.8324903530001166,0.0012014316866048739,1.5087894458179605,0.00037026422576542277,-0.8786652919023216,0.00011086693686867882,2.818220466481469
477,1100.0,35.0,100.0,0.02748844691131185,0.0,0.01721985615200379,-0.0027254256292088158,0.0005877000384368589,1.7035448186104085,0.0008153320939178407,-1.6015752551327285,0.000884739956986414,0.026410072479809473,0.00014702894275748116,0.6912676077459152,0.00027428829670226635,-1.1288764392758002,0.0005682124034499757,0.8443542328007304,0.00014200873062960028,2.390310930963575,0.002204661565165766,-2.0920516779817886
478,1100.0,35.0,1000.0,0.056706263333013304,0.0,0.017145235309546876,-0.01238478247904419,0.0007946683838005422,1.8792232373108875,0.0011837012803850458,-1.1712205589149798,0.0008094870608332358,0.23846373206218274,0.0008471520752649392,-0.19261112704798505,0.0002783709574459392,-1.816338378405785,0.00018011664947289153,1.0650703825092578,0.00016795252641986814,2.52019024008168,0.0031441509192640534,-2.6069083692336914
479,1100.0,35.0,1200.0,0.06668226782316908,0.0,0.01711042322629575,-0.012745818379741546,0.0008793187299144363,1.916967753674252,0.0013192128980401704,-1.1062873620073566,0.0007564583037334033,0.1447966972824732,0.0010503476847057835,-0.21892023912862876,0.0002848165308682405,-1.9531020998276385,0.00013338448247162933,1.0042386137070471,0.00020425391356847632,2.509842623342354,0.0029504317506463427,-2.716468511521726
480,1100.0,35.0,1600.0,0.0817795266210458,0.0,0.017166344170186466,-0.016568251556028816,0.0010130121214586407,1.9842762269004899,0.0016370060204468947,-0.9963904775991087,0.0007590957255278314,0.1099283418521905,0.0015818296546007032,-0.21197993158387507,0.0003334927375423268,-2.157007561065684,5.708491210742003e-05,0.5788110093477069,0.00031800749923344146,2.236767523074779,0.002077721867731593,-2.838621560836989
481,1100.0,35.0,1700.0,0.08874982184677564,0.0,0.017118963500603258,-0.01251211016280035,0.0010943798465898108,2.020191731891458,0.0017402006362333244,-0.937972201210606,0.0007658217586660924,0.023457912487887547,0.0017357467441943243,-0.19941656874792993,0.00033741736870578906,-2.180128041145532,4.175231413456483e-05,0.3050313690714476,0.0003471182568586541,2.1882082435736163,0.0019256795849543408,-2.892773677991292
482,1100.0,35.0,200.0,0.029720266857264078,0.0,0.017300189818762544,-0.0037465090649418846,0.0005850787447067347,1.6640335360378726,0.0007895375519851282,-1.5241694902861596,0.0008516002787668245,0.054847658050978604,0.00017082258816267053,-0.04804085815844591,0.00026886046076671113,-1.3060571666948084,0.0004373346063904946,0.8880794560541323,0.0001422211006799169,2.541776279338542,0.002700830474175922,-2.285260163231483
483,1100.0,35.0,300.0,0.035832523434605516,0.0,0.017292770710397403,-0.0069196236946336065,0.0005911327983133591,1.6843679094739412,0.0008137054440106951,-1.4712656186839403,0.000880559238928817,0.10478805617145624,0.0002588123902939069,-0.062233276271579915,0.00026004512665423824,-1.3140842376215962,0.00038828126296682245,0.9339326220223505,0.00014289646551409837,2.5682229637315084,0.0029012255053483655,-2.316242434500515
484,1100.0,35.0,500.0,0.03903079039442053,0.0,0.01723563752870122,-0.011872404198734391,0.0006275205319002787,1.7410243215269159,0.0008753028282318585,-1.3711578651972767,0.0008739277008772363,0.2101737122080787,0.00043769090744591384,-0.12831037753596639,0.0002590463452968144,-1.3947825579591127,0.0003144860563850877,1.0121820088079152,0.00015138518342088598,2.5891196571401855,0.002963299135661513,-2.324972992900685
485,1100.0,35.0,600.0,0.04239789535922971,0.0,0.017209643296527136,-0.012016865073590724,0.0006574032374968882,1.7760166310837766,0.0009250457711941603,-1.3216032586544038,0.0008605293874476816,0.2535063141912691,0.0005182116434105445,-0.14489073811495057,0.0002608268084175147,-1.458282897712471,0.0002783317815229277,1.044972900039361,0.00014670706198460025,2.5778357104969998,0.002953470738979403,-2.378275525034805
486,1100.0,35.0,700.0,0.048875419549774785,0.0,0.017196209364312983,-0.01004004873870318,0.000700238566326924,1.7809715084002071,0.0009815437693299915,-1.2810206637805106,0.0008477567674685138,0.2703149796070424,0.0005964822736327007,-0.15981104872187252,0.0002672681495587757,-1.5434955873424956,0.0002475553264712677,1.0458933597055065,0.00014994696394848744,2.5495881063458508,0.003067062297379633,-2.429842092512524
487,1100.0,35.0,800.0,0.04955971618974642,0.0,0.017139811543956978,-0.010143900543908202,0.0007446882594764455,1.8246473883231795,0.0010451352973086024,-1.2421503482946699,0.000832035019743319,0.26126318851571645,0.0006828432217869283,-0.17604495422199018,0.0002720367794744795,-1.6083911878048482,0.00022480793632212467,1.0542719878125726,0.00014910123375388025,2.5196842850738284,0.003067968673653931,-2.497628354687586
488,1300.0,35.0,100.0,0.02659361647828493,0.0,0.017264536109531728,-0.002159183965894387,0.0006071753480394593,1.7439639965320235,0.0007923610623734683,-1.593646391234668,0.0009280522988378007,-0.029737101283896217,0.00016142607974635622,0.42027031768413753,0.00023555214924721743,-0.8271440315478267,1.7936553248776946e-05,0.6463841622790809,0.00012601549049225648,2.075799604882671,6.041473479092691e-05,0.022844785419829143
489,1300.0,35.0,1000.0,0.06289639807982521,0.0,0.017164404706338867,-0.013361018379557842,0.0007732471609262954,1.873372186758987,0.0010927066674275108,-1.165818713234,0.0007960818206922335,0.1910224664197094,0.0010100996988012519,-0.02409219077437917,0.00021837069924797095,-1.4209333211100112,0.00023538851572697453,3.1241801717816746,0.00033571911946035226,1.721353035294381,0.0006048314317375752,-0.8964638041269887
490,1300.0,35.0,1100.0,0.06254848373093194,0.0,0.017153617983091413,-0.014337232654137716,0.0008152278932478467,1.8998992613080274,0.0011901489581929623,-1.1335628070256871,0.000847315903824695,0.18935290896682,0.0010888688671132226,-0.05472675503137641,0.00020896894201328676,-1.628767537372927,0.00026233896286315757,-3.103964909645501,0.0003201598412545303,1.7716621288103802,0.0006626770936737652,-0.9273206089111172
491,1300.0,35.0,1200.0,0.06335812513523104,0.0,0.01715301332260517,-0.015334466501879668,0.000858431813272542,1.935839351421995,0.0012786574808874957,-1.0917116177231108,0.0008232725260641453,0.17144824770263895,0.0011990317053338305,-0.07529527390321705,0.00020658193777992786,-1.7248166123694697,0.00029161102100054955,-3.0402442963513514,0.00033274566512227866,1.8361433214315077,0.0007259054210380634,-0.9571015833640188
492,1300.0,35.0,1400.0,0.0704277154268008,0.0,0.017139059082750135,-0.015326719527598318,0.0009542772498038903,1.9496248586229667,0.001413456457304812,-1.0193928621341188,0.0008320263064026943,0.10047051758421494,0.0014460201513873663,-0.09513112016849284,0.00021278974204257987,-1.8704191801930565,0.0003276945010700183,-3.0352760383420923,0.00037210697493177494,1.8770764848700572,0.0008562908660718042,-1.0228387358848612
493,1300.0,35.0,1500.0,0.0806426467783781,0.0,0.017159170975968505,-0.018148436197614873,0.0009574159706092248,1.9998330112890081,0.0014902896132122996,-0.9903732260593224,0.0007966939478207932,0.08464493448107449,0.0015646864664177191,-0.08690397982714036,0.0002119710039455701,-1.904850561713212,0.0003517262869654266,-3.0201022260094246,0.00041764169687506,1.877916802815107,0.0009126792331686544,-1.0641834884581418
494,1300.0,35.0,1600.0,0.07826423458673701,0.0,0.017135014083173552,-0.014815486958430647,0.0010238131259463362,1.9909186882620105,0.0015703296157255479,-0.9485075722070231,0.0008350615868585677,0.05622163057748494,0.0017353549952621023,-0.10489591985697787,0.00021566420933182579,-2.005337676962912,0.00038360172757519233,-2.981422580069301,0.00041852994674830833,1.9262486987839131,0.0009417612964337123,-1.0612562818935396
495,1300.0,35.0,1700.0,0.0817248175842071,0.0,0.017175624039751855,-0.016130808513570526,0.0010630608533471592,2.0112334779257353,0.0016676647643695899,-0.9205720970596535,0.0007640415795135656,0.031553158264368816,0.0018810956105183422,-0.11180208267575963,0.00022412411174289187,-2.021365623422714,0.00041302037849429943,-2.9555504492122178,0.000443170436567198,1.9359559971921159,0.0009975089688621292,-1.0804722045029773
496,1300.0,35.0,200.0,0.02723181175343653,0.0,0.01727607879770144,-0.004840479055849149,0.0005815406671111459,1.7051177789036223,0.0007750005549821451,-1.5458102109996552,0.0008380817158764743,-0.013908839057850729,0.00022922057488626409,0.011478684994846666,0.00021348260840546463,-1.038131700138748,2.4202247992142192e-05,2.8598358731555007,0.00016082088086532715,1.991661556010246,0.00015423936948323044,-0.2577935869169303
497,1300.0,35.0,300.0,0.03148845171861596,0.0,0.0172512551487931,-0.007320927849932703,0.0005904995215357913,1.7278417665509813,0.0008015945331843256,-1.4707969913396928,0.0008712475492891885,0.06765592253642148,0.00031699193238229016,-0.02307509946957169,0.00021949678392934745,-1.074325019814758,6.16040574398e-05,3.0246961328642366,0.00018250616795958163,1.978010146606695,0.00022811794107368806,-0.4584353880608053
498,1300.0,35.0,400.0,0.035182786046352554,0.0,0.017223959847322,-0.00833162839733473,0.0006079196825572771,1.7289643197854472,0.0008342767550744962,-1.4309507789738447,0.000882841902077634,0.1494091646284799,0.0004158718047014105,-0.051732871680133546,0.0002195937690873956,-1.1712187411969759,9.496083754577229e-05,-3.1046288361410896,0.00018479195240067426,1.9687114078569392,0.0002481422447280506,-0.45889527608382585
499,1300.0,35.0,600.0,0.04213525846975933,0.0,0.01719984533405639,-0.011556666128131452,0.0006625030498215744,1.7933467386442432,0.0009303579027953375,-1.332869567250502,0.0008676515385226234,0.1951114290125656,0.0005956775745819659,-0.07134483318555004,0.00021284059318081057,-1.2864655710050015,0.00016271739763177578,-3.10800170879305,0.0002295696448345938,1.9357644074206881,0.00033291915220624385,-0.6780803190753006
500,1300.0,35.0,700.0,0.04709302148860146,0.0,0.01720017673654026,-0.013008892662667066,0.0006775247555589535,1.7941230057632276,0.0008885583073210736,-1.3241236426442116,0.0008616654068935413,0.15432260150127475,0.0007996347666150135,0.09866054985877629,0.0002406317706737401,-1.102477485110916,0.00013704503017916627,2.862750551262701,0.0003407712046131615,1.7323439990917882,0.0004499415705872643,-0.8152197330009472
501,1300.0,35.0,800.0,0.053084438604176484,0.0,0.017211129264455147,-0.01263194504591525,0.0007131292086195822,1.812417696750898,0.0009623283123461509,-1.2534593468109947,0.0008334610614404458,0.19356670856368788,0.0008506628931808196,0.031227747218904017,0.00023322168827702926,-1.2222748742555176,0.00016369014877256458,3.0130576553803654,0.0003307073465464113,1.7368244414719285,0.0004854933486072424,-0.8505918556882568
502,1400.0,35.0,0.0,0.026290012375123448,0.0,0.017037059726469173,-0.004039628297327394,0.0007674685289164057,1.6924746873759178,0.0007506404586485132,-1.6880293726095623,0.0009102204403711998,0.098513409659327,0.0003727634533134697,0.9658762169167764,0.00028176514215054704,-0.39547387712863813,0.0002618045625330367,0.4500108438908724,0.0003535165604577996,2.9108296805202745,0.00014823845413982305,-2.687427678999947
503,1400.0,35.0,100.0,0.022198124953129988,0.0,0.017172183066938757,0.0022434090440125597,0.0006252834462229396,1.64006251089979,0.0007536178613527078,-1.720678515789405,0.0008576777967567211,-0.10108903552855368,0.00040790443353580264,0.572345142246925,0.0002849625787993267,-0.9269424562695181,0.0001518026258671505,0.1308648308884972,0.00038524046325269306,1.7049472049137353,0.0001411789081151737,-2.2465977958944063
504,1400.0,35.0,1100.0,0.058141175694326135,0.0,0.017152640623918414,-0.012099372318237345,0.0008067912750632284,1.9230497901290382,0.0011882791233861416,-1.1468981567633592,0.0008387864027760648,0.21028960320854803,0.0011286485782019367,-0.001479397003479367,0.00021612783346709036,-1.4952473143949918,0.0003070930924556538,-2.975343813251519,0.000511399243877633,1.687477223081056,0.0005850718659748908,-1.1621256908155264
505,1400.0,35.0,1700.0,0.0877885378705242,0.0,0.017107669103225632,-0.011840335599759435,0.0010663704146087862,2.0055773929771563,0.0016988395448016887,-0.9576853438329168,0.0008413334210619162,0.051500254321098615,0.0019327396883454873,-0.08807472870254421,0.0002383409661470375,-1.8784868341757546,0.0005579586156189887,-2.8472534448676323,0.0006390575043126796,1.8617597218053692,0.0009022152428200771,-1.1324594724156576
506,1400.0,35.0,1800.0,0.09271851687661965,0.0,0.01710263562713311,-0.01476425284223676,0.001067394646003757,2.0426736652261384,0.0018037373604747552,-0.941410852917751,0.0008227638909361561,-0.04453846462904971,0.0021121701780037845,-0.09581170323832741,0.00023585761773858957,-1.9328236597262938,0.000613326004091108,-2.8514285358091804,0.0006712693423187104,1.8727317076207386,0.0009527441779613458,-1.1382046614071044
507,1400.0,35.0,200.0,0.02966850120445891,0.0,0.017292898533474974,-0.0006105568596903081,0.000584410919935029,1.6427990685841158,0.0007236057147264756,-1.5899386319021547,0.0007913946252557593,-0.05827023654838095,0.00036798791250069145,0.29171945054761356,0.00025832741130063844,-0.9646930664290582,8.355532314799034e-05,0.027904503661296844,0.00035550988540746935,1.7298196605283358,0.0001660759389252975,-1.6026695418514412
508,1400.0,35.0,300.0,0.03034439246186028,0.0,0.01725628492311551,-0.0011431154461337756,0.0005500344688011017,1.6546886760757833,0.0007793255621495917,-1.4993046327997506,0.0008380231964119479,0.016461248917463492,0.00041633532274092875,0.1821653869166956,0.00025420999835505274,-1.053063873808456,3.319110807377869e-05,-0.2493045032646958,0.00035401279759072,1.7086358634888608,0.00020163241840339554,-1.4291936752164633
509,1400.0,35.0,400.0,0.0411436042051131,0.0,0.017230892670970648,-0.006157080470891037,0.0006102422052620179,1.7133272601375484,0.0008032074881608423,-1.457477522624692,0.0008648460865280205,0.09119016257239643,0.0004772569030402908,0.09647173896623645,0.00024966797034152736,-1.0382743487828232,3.516505793745968e-05,-2.253724998796405,0.00033409332988699504,1.7652427143646916,0.0002121187949029183,-1.278004894677377
510,1400.0,35.0,500.0,0.0379799389029656,0.0,0.01722646344553075,-0.008206787982654512,0.0006219252234764966,1.7574444661310773,0.0008485247559165612,-1.379882660718734,0.0008756124653096702,0.16120471680588677,0.0005544255055838346,0.030285739721383216,0.00022507003297536033,-1.1432717617643486,7.840449963572455e-05,-2.8082726765723445,0.00036302819625807473,1.7590254482769812,0.0002638559355403577,-1.215695914746023
511,1400.0,35.0,700.0,0.051716757176891115,0.0,0.017196797693212664,-0.010608933216327634,0.000692260117495671,1.7894004723527208,0.0009464574916539859,-1.303578532686478,0.0008769775370647662,0.2089866961279864,0.0007240189362062067,-0.0012457406298675105,0.00023031388534619181,-1.2219222950283046,0.00016997057303949,-2.8519562789694866,0.00040880203387922445,1.7469531864941596,0.0003756321250055027,-1.12471784867545
512,1400.0,35.0,800.0,0.04734393975746095,0.0,0.017168121797461112,-0.008948888057993145,0.0006989278935009599,1.8101883703349326,0.0009391044384900688,-1.3059122346979228,0.0008873840303903331,0.1854663669526733,0.0007257321686860495,0.005929136584533785,0.00023780713390394157,-1.2402234788257722,0.00017376173086087646,-2.9254776656272092,0.00039126525221566764,1.7522950159534572,0.00035290515880647094,-1.1653294478159222
513,1400.0,35.0,900.0,0.05152462962947873,0.0,0.017163476219504398,-0.010657440277622422,0.0007577530075910086,1.8519211161876177,0.00106056084047407,-1.2190873939045994,0.0008869036800719585,0.21165722999169906,0.0009078209563179645,-0.0058966173857554855,0.00022700677532628392,-1.3694300609107104,0.00024124511031792915,-2.970327433214424,0.00043430616354858144,1.6946474012070802,0.0004664741542346538,-1.1471442490751262
514,1500.0,35.0,100.0,0.02226355872161049,0.0,0.01721367202760832,0.00232042462817529,0.0006249430521929299,1.651425668392689,0.0007432498990855805,-1.7200997213515485,0.0008499074852957913,-0.12855992260718413,0.00041671003617286184,0.5358655709206755,0.00028476273404357406,-0.9140874961211424,0.00038191591080691766,-0.840374291274638,0.0006752663274982482,1.6454063451611225,0.00022864996228600588,-2.828943796178138
515,1500.0,35.0,1000.0,0.05624235409170032,0.0,0.01712592303113798,-0.011896034670842623,0.0007683780191050638,1.9151608160178897,0.0011020923042324884,-1.177974312251857,0.0008681131180652378,0.18922127402794592,0.0010699295919933676,-0.00898081544467362,0.0002328351887357965,-1.361189541890748,0.0004919147419085808,-2.6471873375134933,0.0008233214114494572,1.6841935726101955,0.00036796790722497805,-1.2267646483699173
516,1500.0,35.0,1100.0,0.06060483869245208,0.0,0.017167413901700363,-0.013649859169772738,0.0008479965356829101,1.9164423936763613,0.0011820895805281268,-1.1471780233120645,0.0008578490353918305,0.164893962716953,0.001177983193575307,-0.024803563170369036,0.00021713190595675378,-1.4157486914236075,0.0005366092183063826,-2.711528712612809,0.0008469053276678746,1.6904662320035815,0.000436031848227531,-1.1825968394958382
517,1500.0,35.0,1200.0,0.06330567490145445,0.0,0.017143653214202657,-0.009734733784570855,0.0008631642532533031,1.9587977075266851,0.0012753236100169053,-1.097899921264514,0.000852615131623547,0.12904999830814498,0.0012962098801114885,-0.04353154444515482,0.00020798504802831564,-1.5105473191089291,0.0005961020698502003,-2.758516906861984,0.0008568660825471762,1.7574583997132684,0.0004831285231977732,-1.1157931411130255
518,1500.0,35.0,1300.0,0.06751036193368275,0.0,0.01717044902622649,-0.012935085536916734,0.0009107298177066116,1.9887718137705699,0.0013538612525630619,-1.0637777151671144,0.0008609852883254783,0.09369147436495597,0.0014177570165765795,-0.05457799509329754,0.00020646691840771586,-1.560183434848651,0.0006845595516633942,-2.76052752967833,0.0009068770364601965,1.7754325956779569,0.0005454026169960126,-1.084438232665908
519,1500.0,35.0,1400.0,0.07108404920645839,0.0,0.017162313867320873,-0.014785866618962048,0.0009431189253140987,1.9928433037709261,0.0012934443375800775,-1.0590407673881428,0.0008123729235925183,0.11827079550680349,0.0015542760489885032,0.025801001476498126,0.00024311809435910092,-1.370890212542576,0.0007435594454030848,-2.8495635717329786,0.0011070753373985558,1.69537185521546,0.0006176224505137454,-1.176079672876055
