epoch,curve_loss,spectral_loss,derivative_loss,weak_loss,active_spectral_weight,active_derivative_weight,active_weak_weight,total_loss,curve_gradient_norm,spectral_gradient_norm,derivative_gradient_norm,weak_gradient_norm,validation_curve_mae_deg
36,0.017319129779934883,3.0420596599578857,0.8881940841674805,0.0,0.5,0.1,0.0,1.6271682977676392,nan,nan,nan,nan,0.001844286685809493
37,0.01731276698410511,3.015768051147461,0.8878772258758545,0.0,0.5,0.1,0.0,1.61398446559906,nan,nan,nan,nan,0.0018437973922118545
38,0.01730646751821041,2.988502025604248,0.8875685334205627,0.0,0.5,0.1,0.0,1.6003142595291138,nan,nan,nan,nan,0.0018433114746585488
39,0.017300264909863472,2.960261344909668,0.8872697949409485,0.0,0.5,0.1,0.0,1.5861579179763794,nan,nan,nan,nan,0.0018428333569318056
40,0.01729418709874153,2.931049346923828,0.8869829773902893,0.0,0.5,0.1,0.0,1.5715171098709106,0.0016496417811140418,7.979037761688232,0.10761366039514542,nan,0.0018423666479066014
41,0.017288269475102425,2.900871753692627,0.8867102265357971,0.0,0.5,0.1,0.0,1.556395173072815,nan,nan,nan,nan,0.0018419125117361546
42,0.017282554879784584,2.8697361946105957,0.8864539265632629,0.0,0.5,0.1,0.0,1.5407960414886475,nan,nan,nan,nan,0.0018414793303236365
43,0.017277071252465248,2.8376545906066895,0.8862159848213196,0.0,0.5,0.1,0.0,1.5247260332107544,nan,nan,nan,nan,0.001841074787080288
44,0.0172718558460474,2.804638624191284,0.8859986066818237,0.0,0.5,0.1,0.0,1.5081911087036133,nan,nan,nan,nan,0.0018407065654173493
45,0.01726693846285343,2.7707061767578125,0.8858036994934082,0.0,0.5,0.1,0.0,1.4912004470825195,nan,nan,nan,nan,0.0018403768772259355
46,0.017262345179915428,2.7358744144439697,0.8856326937675476,0.0,0.5,0.1,0.0,1.4737628698349,nan,nan,nan,nan,0.0018400910776108503
47,0.01725810207426548,2.7001664638519287,0.8854866623878479,0.0,0.5,0.1,0.0,1.4558899402618408,nan,nan,nan,nan,0.001839848468080163
48,0.01725422590970993,2.663609743118286,0.8853665590286255,0.0,0.5,0.1,0.0,1.4375957250595093,0.0008049727766774595,8.797715187072754,0.0562528595328331,nan,0.0018396519590169191
