Poisition_Output_Reducer_Fw,Transmission_Error_Fw,Position_Output_Reducer_Bw,Transmission_Error_Bw
0.835726791992784,-0.0420626397759634,359.161075931042,0.0439065601617585
0.84120805375278,-0.0421390713505616,359.15554379113,0.0439277487821528
0.846712281927466,-0.0421896400965238,359.149997988716,0.0439342090639911
0.852274177595973,-0.0421827679705302,359.144453527406,0.0439397628524603
0.857823919504881,-0.0421909729232652,359.138872688636,0.0439094969344751
0.863324208185077,-0.0422463638496993,359.133252874017,0.0438436017220738
0.868817875161767,-0.0423026788564016,359.127669101581,0.0438150608249543
0.874289246276021,-0.0423788538003578,359.122063787654,0.0437661219048096
0.879753911867738,-0.0424624296528009,359.116488229483,0.0437456721299441
0.885282112285495,-0.0424832374681614,359.110891129822,0.0437034914846208
0.890815844759345,-0.0424958361929271,359.105300819501,0.043666275831356
0.89634639210999,-0.0425111140232275,359.099729703739,0.0436429596638845
0.901882974430919,-0.0425263908182387,359.094114080071,0.0435730690683158
0.907405391335487,-0.0425569061194437,359.088488481939,0.043496804098595
0.912931999191642,-0.04258061138313,359.082865817472,0.0434254606534523
0.918448800221086,-0.0426150599692505,359.077245248482,0.043356244762208
0.923997787758708,-0.0426185555347161,359.071670947596,0.0433347777832296
0.929587595164776,-0.0425810439311363,359.06607250683,0.0432935367416576
0.935159716755152,-0.0425592944438904,359.060504827648,0.0432845970801736
0.940743237733841,-0.0425225268633653,359.054929772392,0.043266741548905
0.946264564990997,-0.0425478940211974,359.049345245585,0.043240604514267
0.951798213645816,-0.042563715121787,359.043755270541,0.0432091278712505
0.957359354943037,-0.0425528414136238,359.038160182536,0.0431698891923133
0.962920160964131,-0.0425413820064477,359.032574901357,0.0431426521361118
0.968467807397246,-0.0425455946883062,359.027013257146,0.0431429636171288
0.974031798541546,-0.0425350231430457,359.021462174132,0.0431514707208862
0.979599729180336,-0.0425201147373855,359.015934476629,0.0431854557268707
0.985133461654186,-0.0425374952868083,359.010390266776,0.0432052742717133
0.990661913529038,-0.0425623905745169,359.004838932306,0.0432209163452626
0.996215343475342,-0.0425670637436042,358.999291034415,0.0432401191835652
1.00176751613617,-0.042569986027047,358.993721511215,0.0432379440328532
1.00731935352087,-0.042570963915864,358.988161711022,0.0432457826598238
1.01284512318671,-0.0426018610597794,358.982630157843,0.0432854756381857
1.01833225227892,-0.0426745632047414,358.977107238024,0.0433336188059457
1.02380622178316,-0.0427555520491865,358.97155799903,0.0433538843738006
1.02928941138089,-0.0428264764040591,358.966028457508,0.0433913649403621
1.03479355573654,-0.0428802664912951,358.960504280403,0.0434324962848223
1.04030071757734,-0.0429353459427944,358.954948419705,0.0434404549548617
1.04585783556104,-0.0429402933351071,358.949360707775,0.0434142051112758
1.05141076259315,-0.0429480553910935,358.943775175139,0.0433899845086216
1.05691214092076,-0.043008248839385,358.938165921718,0.043337762150486
1.06240605935454,-0.0430775723522743,358.932560607791,0.0432898880226276
1.06787080876529,-0.0431759479560583,358.926969207823,0.0432559154578485
1.07334528118372,-0.0432606113874954,358.921369174495,0.0432147779058596
1.07886870391667,-0.0432968377655811,358.915738547221,0.0431433640824253
1.08439187519252,-0.0433354400512371,358.910125605762,0.0430866092765427
1.08995796181262,-0.0433294174991943,358.904463965446,0.0429794078554551
1.09550694935024,-0.0433359864265981,358.898767791688,0.0428366795647435
1.10106247477233,-0.0433366414576994,358.893085364252,0.042702220371666
1.10661146230996,-0.0433478742429543,358.887388939038,0.0425496314576321
1.11217285506427,-0.0433475213743577,358.881731489673,0.0424352070981513
1.11779761500657,-0.0432845091237368,358.876097509637,0.0423428933663672
1.12342371605337,-0.0432227282890949,358.870477192104,0.0422623008489609
1.12905115820467,-0.0431591769059878,358.86485947296,0.0421849948593263
1.13469259813428,-0.0430807905895563,358.859243597835,0.0421130926281421
1.14029816351831,-0.0430354972672831,358.853615904227,0.0420321782896735
1.14590507000685,-0.0429851158212387,358.847991144285,0.0419525346833325
1.15151197649539,-0.0429350903458499,358.842388177291,0.0418987777079565
1.15715408697724,-0.042850387592182,358.836810775101,0.0418685831966741
1.16282871924341,-0.042731571528634,358.831251561642,0.0418556885147154
1.16844585165381,-0.0426686317150029,358.825680697337,0.041833319189891
1.17403616197407,-0.0426339233914632,358.820095416158,0.0417959803928625
1.17959856055677,-0.0426263082774199,358.81452136673,0.0417655592589199
1.1851351428777,-0.0426417351181385,358.808943713084,0.0417320088783981
1.19068178348243,-0.0426466287008225,358.803376033902,0.0417096861083337
1.19624862447381,-0.0426366956282891,358.797820005566,0.0416978003704571
