term_name,output_index,coefficient,selected,selection_probability,sign_agreement
speed_bounded,0,-1.2584590321040292,True,1.0,0.8958333333333334
speed_bounded,1,31.397934756046272,True,1.0,1.0
speed_bounded,2,0.0,False,1.0,0.7916666666666666
speed_bounded,3,0.0,False,0.9895833333333334,0.5894736842105263
speed_bounded,4,4.63546570772422,True,1.0,0.9583333333333334
speed_bounded,5,-3.744689809080437,True,1.0,0.8958333333333334
speed_bounded,6,-2.0470981238674884,True,1.0,0.9166666666666666
speed_bounded,7,0.0,False,1.0,0.5104166666666666
speed_bounded,8,9.976814191667374,True,1.0,0.8541666666666666
speed_bounded,9,0.0,False,1.0,0.6666666666666666
speed_bounded,10,0.0,False,1.0,0.5520833333333334
speed_bounded,11,25.971715745145357,True,1.0,1.0
speed_bounded,12,0.0,False,0.9791666666666666,0.6808510638297872
speed_bounded,13,52.76655288225826,True,1.0,0.9895833333333334
speed_bounded,14,-98.42552935263178,True,1.0,1.0
speed_bounded,15,-66.3409614436773,True,1.0,1.0
speed_bounded,16,66.64137193328719,True,1.0,1.0
speed_bounded,17,0.037618225321632226,True,1.0,0.9270833333333334
speed_bounded,18,-66.06141244292624,True,1.0,1.0
